election_year,section,question,option_text,policy_key,dimension,affirmative_direction,coding_confidence,response_mode,coding_status,candidates_observed,selected_responses,normalized_option,policy_family
2000.0,Campaign Finance Issues,Indicate which principles you support (if any) regarding campaign finance issues.,b) Increase the amount individuals are permitted to contribute to federal campaigns.,,,,,,unmapped,1,0,increase the amount individuals are permitted to contribute to federal campaigns.,campaign_elections_government
2000.0,Campaign Finance Issues,Indicate which principles you support (if any) regarding campaign finance issues.,c) Prohibit Political Action Committee (PAC) contributions to candidates for federal office.,,,,,,unmapped,1,0,prohibit political action committee (pac) contributions to candidates for federal office.,campaign_elections_government
2000.0,Campaign Finance Issues,Indicate which principles you support (if any) regarding campaign finance issues.,d) Provide free or low-cost television advertising to candidates who agree to voluntary campaign spending limits.,,,,,,unmapped,1,0,provide free or low-cost television advertising to candidates who agree to voluntary campaign spending limits.,campaign_elections_government
2000.0,Campaign Finance Issues,Indicate which principles you support (if any) regarding campaign finance issues.,e) Ban unregulated soft money campaign contributions to political parties or committees.,,,,,,unmapped,1,1,ban unregulated soft money campaign contributions to political parties or committees.,campaign_elections_government
2000.0,Campaign Finance Issues,Indicate which principles you support (if any) regarding campaign finance issues.,f) Prohibit non-U.S. citizens from making soft money contributions to national parties or party committees.,,,,,,unmapped,1,1,prohibit non-u.s. citizens from making soft money contributions to national parties or party committees.,campaign_elections_government
2000.0,Campaign Finance Issues,Indicate which principles you support (if any) regarding campaign finance issues.,g) Require full disclosure of funding sources of issue advocacy commercials which appear within 60 days of an election.,,,,,,unmapped,1,1,require full disclosure of funding sources of issue advocacy commercials which appear within 60 days of an election.,campaign_elections_government
2000.0,Campaign Finance Issues,Indicate which principles you support (if any) regarding campaign finance issues.,h) Make campaign spending limits mandatory for all federal candidates.,,,,,,unmapped,1,1,make campaign spending limits mandatory for all federal candidates.,campaign_elections_government
2000.0,Campaign Finance Issues,Indicate which principles you support (if any) regarding campaign finance issues.,"i) Remove all contribution limits on federal candidates and parties, but require complete and immediate disclosure via the Internet.",,,,,,unmapped,1,0,"remove all contribution limits on federal candidates and parties, but require complete and immediate disclosure via the internet.",campaign_elections_government
2000.0,Campaign Finance Issues,Indicate which principles you support (if any) regarding campaign finance issues.,j) Require Congressional candidates to raise over half of their campaign money from their home state.,,,,,,unmapped,1,0,require congressional candidates to raise over half of their campaign money from their home state.,campaign_elections_government
2000.0,Campaign Finance Issues,Indicate which principles you support (if any) regarding campaign finance issues.,k) Other,open_ended_other,non_scorable,,high,,non_scorable,1,0,other,campaign_elections_government
2000.0,Crime Issues,Indicate which principles you support (if any) to address crime.,a) Broaden the use of the death penalty for federal crimes.,crime_death_penalty,criminal_justice_position,1.0,high,binary,rule_mapped,1,0,broaden the use of the death penalty for federal crimes.,criminal_justice
2000.0,Crime Issues,Indicate which principles you support (if any) to address crime.,b) Increase spending to build more federal prisons.,,,,,,unmapped,1,0,increase spending to build more federal prisons.,criminal_justice
2000.0,Crime Issues,Indicate which principles you support (if any) to address crime.,"c) Impose ""truth in sentencing"" for violent criminals so they serve full sentences with no chance of parole.",,,,,,unmapped,1,0,"impose ""truth in sentencing"" for violent criminals so they serve full sentences with no chance of parole.",criminal_justice
2000.0,Crime Issues,Indicate which principles you support (if any) to address crime.,d) Support programs to provide prison inmates with vocational and job-related skills and job-placement assistance when released.,crime_prison_job_training,criminal_justice_position,-1.0,high,binary,rule_mapped,1,1,support programs to provide prison inmates with vocational and job-related skills and job-placement assistance when released.,criminal_justice
2000.0,Crime Issues,Indicate which principles you support (if any) to address crime.,e) Support programs to provide prison inmates with drug and alcohol addiction treatment.,,,,,,unmapped,1,1,support programs to provide prison inmates with drug and alcohol addiction treatment.,criminal_justice
2000.0,Crime Issues,Indicate which principles you support (if any) to address crime.,f) Increase penalties for crimes committed on school grounds.,,,,,,unmapped,1,0,increase penalties for crimes committed on school grounds.,criminal_justice
2000.0,Crime Issues,Indicate which principles you support (if any) to address crime.,g) Increase funding for community policing programs.,,,,,,unmapped,1,1,increase funding for community policing programs.,criminal_justice
2000.0,Crime Issues,Indicate which principles you support (if any) to address crime.,h) Implement penalties other than incarceration for certain non-violent offenders.,crime_alternative_sentencing,criminal_justice_position,-1.0,high,binary,rule_mapped,1,1,implement penalties other than incarceration for certain non-violent offenders.,criminal_justice
2000.0,Crime Issues,Indicate which principles you support (if any) to address crime.,"i) Require that crimes based on gender, sexual orientation, and disability be prosecuted as federal hate crimes.",,,,,,unmapped,1,1,"require that crimes based on gender, sexual orientation, and disability be prosecuted as federal hate crimes.",criminal_justice
2000.0,Crime Issues,Indicate which principles you support (if any) to address crime.,j) Enforcement of civil rights should primarily be the responsibility of the federal government.,,,,,,unmapped,1,0,enforcement of civil rights should primarily be the responsibility of the federal government.,criminal_justice
2000.0,Crime Issues,Indicate which principles you support (if any) to address crime.,"k) Prosecute as adults, youths accused of a felony.",,,,,,unmapped,1,0,"prosecute as adults, youths accused of a felony.",criminal_justice
2000.0,Crime Issues,Indicate which principles you support (if any) to address crime.,l) Provide block grants to states for implementation of programs to combat juvenile crime.,,,,,,unmapped,1,0,provide block grants to states for implementation of programs to combat juvenile crime.,criminal_justice
2000.0,Crime Issues,Indicate which principles you support (if any) to address crime.,m) Impose harsher penalties for youths convicted of violent offenses.,,,,,,unmapped,1,0,impose harsher penalties for youths convicted of violent offenses.,criminal_justice
2000.0,Crime Issues,Indicate which principles you support (if any) to address crime.,"n) Support the use of ""boot camps"" as alternative sentencing for juvenile offenders.",,,,,,unmapped,1,1,"support the use of ""boot camps"" as alternative sentencing for juvenile offenders.",criminal_justice
2000.0,Crime Issues,Indicate which principles you support (if any) to address crime.,o) Support programs that provide job training and placement services for at-risk youth.,,,,,,unmapped,1,1,support programs that provide job training and placement services for at-risk youth.,criminal_justice
2000.0,Crime Issues,Indicate which principles you support (if any) to address crime.,p) Other,open_ended_other,non_scorable,,high,,non_scorable,1,0,other,criminal_justice
2000.0,Drug Issues,Indicate which principles you support (if any) concerning illegal drugs.,a) Increase penalties for selling illegal drugs.,,,,,,unmapped,1,0,increase penalties for selling illegal drugs.,drugs
2000.0,Drug Issues,Indicate which principles you support (if any) concerning illegal drugs.,b) Support mandatory jail sentences for selling illegal drugs.,,,,,,unmapped,1,0,support mandatory jail sentences for selling illegal drugs.,drugs
2000.0,Drug Issues,Indicate which principles you support (if any) concerning illegal drugs.,c) Support capital punishment for convicted international drug traffickers.,crime_death_penalty,criminal_justice_position,1.0,high,binary,rule_mapped,1,1,support capital punishment for convicted international drug traffickers.,drugs
2000.0,Drug Issues,Indicate which principles you support (if any) concerning illegal drugs.,d) Expand federally sponsored drug education and drug treatment programs.,,,,,,unmapped,1,1,expand federally sponsored drug education and drug treatment programs.,drugs
2000.0,Drug Issues,Indicate which principles you support (if any) concerning illegal drugs.,e) Decriminalize the use of marijuana for medicinal purposes.,,,,,,unmapped,1,1,decriminalize the use of marijuana for medicinal purposes.,drugs
2000.0,Drug Issues,Indicate which principles you support (if any) concerning illegal drugs.,f) Increase border security to stop the flow of illegal drugs into the U.S.,,,,,,unmapped,1,1,increase border security to stop the flow of illegal drugs into the u.s.,drugs
2000.0,Drug Issues,Indicate which principles you support (if any) concerning illegal drugs.,"g) Eliminate federal funding for programs associated with the ""war on drugs.""",,,,,,unmapped,1,0,"eliminate federal funding for programs associated with the ""war on drugs.""",drugs
2000.0,Drug Issues,Indicate which principles you support (if any) concerning illegal drugs.,h) Other,open_ended_other,non_scorable,,high,,non_scorable,1,0,other,drugs
2000.0,Education Issues,Indicate which principles you support (if any) concerning education (K-12).,a) Support national standards and testing of public school students.,education_national_testing,education_position,1.0,medium,binary,rule_mapped,1,1,support national standards and testing of public school students.,education
2000.0,Education Issues,Indicate which principles you support (if any) concerning education (K-12).,b) Allow parents to use vouchers (equal opportunity scholarships) to send their children to any publicly-funded school.,education_vouchers,education_position,1.0,medium,binary,rule_mapped,1,0,allow parents to use vouchers (equal opportunity scholarships) to send their children to any publicly-funded school.,education
2000.0,Education Issues,Indicate which principles you support (if any) concerning education (K-12).,"c) Allow parents to use vouchers (equal opportunity scholarships) to send their children to any participating school: public, private or religious.",education_vouchers,education_position,1.0,medium,binary,rule_mapped,1,0,"allow parents to use vouchers (equal opportunity scholarships) to send their children to any participating school: public, private or religious.",education
