act_id,act_year,act_number,act_citation,measure_type,measure_number,origin_chamber,title,approval_label,approval_date_raw,source_volume_year,source_file,ordinal_in_volume,ocr_block_characters,act_key,source_observations,distinct_measure_types,distinct_measure_numbers,identity_conflict,is_canonical_observation
ALACT-0032774DC4F6D4C0,1992,7,92-7,HJR,6.0,H,"COMMENDING LANCE CORPORAL JOSEPH RICHARD RUTLAND, RECIPIENT OF THE BRONZE MEDAL",Approved,"February 11, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,7,1747,1992-7,1,1,1,False,True
ALACT-673E77D898B638ED,1992,8,92-8,HJR,7.0,H,"NAMING THE “L. C. LAUDERDALE, SR., HIGHWAY.”",Approved,"February 11, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,8,859,1992-8,1,1,1,False,True
ALACT-AD7F1C9E567AAA99,1992,9,92-9,HJR,8.0,H,CONGRATULATING LUVERNE HIGH SCHOOL AS,Approved,"February 11, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,9,1412,1992-9,1,1,1,False,True
ALACT-C7DA3DDB71D5DAF6,1992,10,92-10,HJR,9.0,H,CONGRATULATING MCKENZIE HIGH SCHOOL AS 1991 ALABAMA STATE 1-A FOOTBALL CHAMPIONS,Approved,"February 11,1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,10,1650,1992-10,1,1,1,False,True
ALACT-5FAA2B5724B597CE,1992,11,92-11,HJR,23.0,H,COMMENDING DUDLEY MCLEOD HOWELL ON THE OCCASION OF HIS RETIREMENT,Approved,"February 11, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,11,1890,1992-11,1,1,1,False,True
ALACT-77F49EF768031199,1992,12,92-12,HJR,26.0,H,"DESIGNATING FEBRUARY 29, 1992, AS “ALABAMA TRIO",Approved,"February 11, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,12,1855,1992-12,1,1,1,False,True
ALACT-5A00E5B82D8D6B28,1992,13,92-13,HJR,34.0,H,COMMENDING JOHN DWIGHT BONHAM ON HIS RETIREMENT,Approved,"February 11,1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,13,3759,1992-13,1,1,1,False,True
ALACT-C15A012378FA0E2E,1992,14,92-14,HJR,29.0,H,COMMENDING ANGIE E. ELROD FOR OUTSTANDING ACHIEVEMENT,Approved,"February 11, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,14,1826,1992-14,1,1,1,False,True
ALACT-9435085D44A55DDD,1992,15,92-15,HJR,32.0,H,"MOURNING THE DEATH OF SPURGEON L. MORGAN OF TALLASSEE, ALABAMA",Approved,"February 11,1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,15,2820,1992-15,1,1,1,False,True
ALACT-ADB298004255B559,1992,16,92-16,HJR,33.0,H,COMMENDING HAMMERMILL PAPER COMPANY ON ITS 25TH ANNIVERSARY,Approved,"February 11,1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,16,3053,1992-16,1,1,1,False,True
ALACT-0F147A51468D1542,1992,17,92-17,HJR,35.0,H,"COMMENDING MARY GIRDNER FOR DISTINGUISHED SERVICE TO THE ALABAMA LEGISLATURE, THE STATE OF ALABAMA AND HER COMMUNITY",Approved,"February 11, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,17,2744,1992-17,1,1,1,False,True
ALACT-D35FEFF919CF19EF,1992,18,92-18,HJR,36.0,H,DESIGNATING “ALABAMA TRIO DAY” IN THE STATE OF,Approved,"February 11, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,18,1870,1992-18,1,1,1,False,True
ALACT-01997BF914CED87C,1992,19,92-19,HJR,38.0,H,NAMING THE “COOSA RIVER PARKWAY” IN ELMORE,Approved,"February 11, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,19,650,1992-19,1,1,1,False,True
ALACT-DE9DAA26ABB9EEE5,1992,20,92-20,HJR,39.0,H,"EXTENDING CONGRATULATIONS TO THE HONORABLE AND MRS. HUGH HOLLADAY OF PELL CITY, ALABAMA, ON THE BIRTH OF A DAUGHTER, KATHRYN HASTINGS HOLLA",Approved,"February 11, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,20,2198,1992-20,1,1,1,False,True
ALACT-98F7EF6937F9836C,1992,21,92-21,H,11.0,H,,Approved,"February 11, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,21,3508,1992-21,1,1,1,False,True
ALACT-17767F4107C27FFC,1992,22,92-22,SJR,3.0,S,"MOURNING THE DEATH OF WATKINS COOK JOHNSTON OF MONTGOMERY, ALABAMA",Approved,"February 11, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,22,2926,1992-22,1,1,1,False,True
ALACT-BF6D2EF89A5C3285,1992,23,92-23,SJR,5.0,S,COMMENDING BETTY SHIRLEY OF TUSCALOOSA,Approved,"February 11,1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,23,3052,1992-23,1,1,1,False,True
ALACT-E09B84194DC24357,1992,24,92-24,SJR,6.0,S,"COMMENDING GLYNN C. DEBTEK OF BLOUNT COUNTY,",Approved,"February 11, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,24,2990,1992-24,1,1,1,False,True
ALACT-2FE27646D0336B38,1992,25,92-25,SJR,7.0,S,"REQUESTING THE RELEASE OF ALL GOVERNMENTAL MATERIAL CONCERNING THE ASSASSINATIONS OF PRESI¬ DENT JOHN F. KENNEDY AND DR. MARTIN LUTHER KING,",Approved,"February 11, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,25,2855,1992-25,1,1,1,False,True
ALACT-58B91CE42279F18A,1992,26,92-26,SJR,8.0,S,RECOGNIZING THE ALABAMA JUNIOR COLLEGE ATH¬ LETIC HALL OF FAME,Approved,"February 11, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,26,1090,1992-26,1,1,1,False,True
ALACT-F91C0555121CB9B9,1992,27,92-27,S,8.0,S,,Approved,"February 11, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,27,3789,1992-27,1,1,1,False,True
ALACT-CEA512C85A5A4D61,1992,28,92-28,S,9.0,S,,Approved,"February 11, 1332",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,28,5400,1992-28,1,1,1,False,True
ALACT-1538FC1BF81E9D7D,1992,29,92-29,S,11.0,S,,Approved,"February 11, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,29,2650,1992-29,1,1,1,False,True
ALACT-1F478276F4696626,1992,30,92-30,S,13.0,S,,Approved,"February 11, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,30,6658,1992-30,1,1,1,False,True
ALACT-6A07CC837F371BF3,1992,31,92-31,SJR,13.0,S,"COMMENDING JOHN AND SUZANNE PEARSON OF BENEVOLA, ALABAMA",Approved,"February 11, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,31,36999,1992-31,1,1,1,False,True
ALACT-58F6652C46F58580,1992,32,92-32,HJR,2.0,H,COMMITTEE APPOINTED TO NOTIFY GOVERNOR LEG¬ ISLATURE IS IN SESSION,Approved,"February 11,1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,32,600,1992-32,1,1,1,False,True
ALACT-75EEBFA626B8FBA0,1992,33,92-33,HJR,3.0,H,INVITATION FOR JOINT ADDRESS,Approved,"February 11,1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,33,887,1992-33,1,1,1,False,True
ALACT-0FFF9496A1864543,1992,34,92-34,HJR,5.0,H,"COMMENDING CARRIE KIMBRELL MELTON OF DECATUR, ALABAMA",Approved,"February 19, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,34,1723,1992-34,1,1,1,False,True
ALACT-C99119B4D53AEB9C,1992,35,92-35,HJR,6.0,H,COMMENDING THE EAST LAWRENCE HIGH u C110 O T VARSITY CHEERLEADERS FOR OUTSTANDING ACHIEVE¬,Approved,"February 19, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,35,1593,1992-35,1,1,1,False,True
ALACT-690027DD20DEA59E,1992,36,92-36,HJR,8.0,H,"COMMENDING ROBERT CLARK OF CITRONELLE, ALABAMA, UPON HIS RETIREMENT",Approved,"February 19, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,36,1689,1992-36,1,1,1,False,True
ALACT-E3D4A481852D7888,1992,37,92-37,HJR,9.0,H,COMMENDING KAREN MICHELLE PALMORE FOR OUT¬ STANDING ACADEMIC ACHIEVEMENT,Approved,"February 19, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,37,2248,1992-37,1,1,1,False,True
ALACT-01157639A0EFEA0E,1992,38,92-38,HJR,10.0,H,CONGRATULATING MRS. IZZIE LARKIN ROWE ON THE OCCASION OF HER 100TH BIRTHDAY,Approved,"February 19, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,38,1745,1992-38,1,1,1,False,True
ALACT-3B7112574DD13AF0,1992,39,92-39,HJR,11.0,H,"MOURNING THE DEATH OF BILLY GRAY OF BIRMING¬ HAM, ALABAMA",Approved,"February 19, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,39,2939,1992-39,1,1,1,False,True
ALACT-FC27D2CEF12C7768,1992,40,92-40,HJR,13.0,H,URGING CONGRESS TO ENACT DOLE COMMISSION RECOMMENDATION CONCERNING HEALTH BENEFITS FOR RETIRED COAL MINERS,Approved,"February 19, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,40,1622,1992-40,1,1,1,False,True
ALACT-C1EAA4AFE6D00A66,1992,41,92-41,HJR,14.0,H,"COMMENDING BENJAMIN BARTON THOMAS OF INDIAN SPRINGS, ALABAMA",Approved,"February 19, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,41,3057,1992-41,1,1,1,False,True
ALACT-41CB7583579A8254,1992,42,92-42,HJR,15.0,H,"MOURNING THE DEATH OF HARRY INGE JOHNSTONE OF MOBILE, ALABAMA",Approved,"February 19, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,42,3228,1992-42,1,1,1,False,True
ALACT-A05301EE8ACC9EF0,1992,43,92-43,HJR,16.0,H,CREATING THE NORTHWEST ALABAMA STATE JUNIOR COLLEGE HISTORICAL COMMISSION,Approved,"February 19, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,43,2034,1992-43,1,1,1,False,True
ALACT-34DF59246A7E8AA4,1992,44,92-44,HJR,17.0,H,COMMENDING TOMMY KNIGHT UPON HIS RETIREMENT,Approved,"February 19, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,44,1899,1992-44,1,1,1,False,True
ALACT-DE96566F5C765FCB,1992,45,92-45,HJR,18.0,H,COMMENDING THE REVEREND DR. JAMES E. COOK OF GREENVILLE. ALABAMA,Approved,"February 19, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,45,1884,1992-45,1,1,1,False,True
ALACT-22D45882ED7EA1E2,1992,46,92-46,HJR,19.0,H,"COMMENDING JAMES LARRY BEATY OF OPELIKA,",Approved,"February 19, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,46,2288,1992-46,1,1,1,False,True
ALACT-82939666CF3FEE3C,1992,47,92-47,HJR,20.0,H,"COMMENDING STAFF SERGEANT TIMOTHY L. HAR BARGER, RECIPIENT OF THE SOLDIER’S MEDAL",Approved,"February 19, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,47,2437,1992-47,1,1,1,False,True
ALACT-3CBADF9C8DB8E8BD,1992,48,92-48,HJR,25.0,H,COMMENDING DAVID C. BROWN UPON HIS RETIRE¬ MENT FROM THE UNIVERSITY OF NORTH ALABAMA,Approved,"February 19, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,48,2982,1992-48,1,1,1,False,True
ALACT-1C05CA9E67BED291,1992,49,92-49,HJR,27.0,H,HONORING J. B. COKER FOR 45 YEARS OF SERVICE TO THE ALABAMA FORESTRY COMMISSION,Approved,"February 19, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,49,2170,1992-49,1,1,1,False,True
ALACT-896BDFE8BD751679,1992,50,92-50,HJR,28.0,H,,Approved,"February 19, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,50,4191,1992-50,1,1,1,False,True
ALACT-7DDD23AA14927AAC,1992,51,92-51,HJR,30.0,H,"DESIGNATING FEBRUARY 12, 1992, AS “RURAL AMER¬ ICA AND TUSKEGEE UNIVERSITY FARMERS CONFERENCE CENTENNIAL CELEBRATION 1992 DAY” IN ALABAMA",Approved,"February 19, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,51,3009,1992-51,1,1,1,False,True
ALACT-56D69C35D40915D8,1992,52,92-52,HJR,31.0,H,"MOURNING THE DEATH OF CLAUDE LAMAR NELSON OF DECATUR, ALABAMA",Approved,"February 19, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,52,2539,1992-52,1,1,1,False,True
ALACT-DD04CB2EC4D9C7A1,1992,53,92-53,HJR,32.0,H,"RECOGNIZING WITH COMMENDATION THE LONG ESTABLISHED RELATIONSHIP OF ALBERTVILLE, ALABAMA, AND ALBERTVILLE, FRANCE, AS SISTER CITIES",Approved,"February 19, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,53,3962,1992-53,2,1,1,False,True
ALACT-E6B44D5E49F39870,1992,54,92-54,HJR,34.0,H,RELATIVE TO MEETING DAYS,Approved,"February 19, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,54,350,1992-54,1,1,1,False,True
ALACT-7C34398767604A71,1992,55,92-55,HJR,80.0,H,COMMENDING JAMES E. MARTIN FOR DISTINGUISHED SERVICE TO AUBURN UNIVERSITY,Approved,"February 27,1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,55,4381,1992-55,1,1,1,False,True
ALACT-AE219EEC7EB4E7B1,1992,56,92-56,HJR,29.0,H,CREATING AN INTERNATIONAL AIRPORT PERMANENT LEGISLATIVE OVERSIGHT COMMITTEE,Approved,"March 3,1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,56,1658,1992-56,1,1,1,False,True
ALACT-AD86E32B6ADC829B,1992,57,92-57,HJR,79.0,H,COMMENDING GREG CALHOUN FOR OUTSTANDING ACHIEVEMENT AND SERVICE,Approved,"March 3, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,57,2617,1992-57,1,1,1,False,True
ALACT-E483885C59311B57,1992,58,92-58,SJR,10.0,S,COMMENDING MARIAN ACREE TUCKER FOR OUTSTAND¬ ING CONTRIBUTIONS AND SERVICE TO JUDSON COLLEGE,Approved,"March 3, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,58,1915,1992-58,1,1,1,False,True
ALACT-12471EA450EEDD0D,1992,59,92-59,SJR,11.0,S,"MOURNING THE DEATH OF THE REVEREND JOSEPH C ESPY, JR., OF ABBEVILLE, ALABAMA",Approved,"March 3, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,59,2296,1992-59,1,1,1,False,True
ALACT-34C365B9612BDFEA,1992,60,92-60,,,,"MOURNING THE DEATH OF RONALD E. ELLIOTT, SR., OF MONTGOMERY, ALABAMA",Approved,"March 3, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,60,2086,1992-60,1,0,0,False,True
ALACT-183B47D2969A7318,1992,61,92-61,SJR,21.0,S,COMMENDING DR. LARRY W. MCCOY FOR OUTSTAND¬ ING EDUCATIONAL AND COMMUNITY SERVICE,Approved,"March 5,1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,61,2496,1992-61,1,1,1,False,True
ALACT-0C757DFB07A3EAB0,1992,62,92-62,SJR,22.0,S,"COMMENDING WILLIAM FRED HORN OF BIRMINGHAM,",Approved,"March 5, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,62,2836,1992-62,1,1,1,False,True
ALACT-0D1E69FB57FCBFEA,1992,63,92-63,S,73.0,S,,,,1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,63,102658,1992-63,1,1,1,False,True
ALACT-BAD964160B95D7BB,1992,64,92-64,HJR,110.0,H,"URGING THE LEGISLATURE AND ALL STATE AGEN¬ CIES, SCHOOL SYSTEMS, AND HIGHER EDUCATION INSTI¬ TUTIONS TO PURCHASE RECYCLED PRODUCTS",Approved,"March 11, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,64,2265,1992-64,1,1,1,False,True
ALACT-90FC7CEE19AE57D4,1992,65,92-65,H,26.0,H,,Approved,"March 11, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,65,1675,1992-65,1,1,1,False,True
ALACT-1C56FBA6F3C209FC,1992,66,92-66,H,27.0,H,,Approved,"March 11, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,66,1308,1992-66,1,1,1,False,True
ALACT-FE227750E758BA59,1992,67,92-67,HJR,57.0,H,RELATIVE TO MEETING BAYS,Approved,"March 11, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,67,366,1992-67,1,1,1,False,True
ALACT-86B469688895CD92,1992,68,92-68,HJR,75.0,H,"COMMENDING CAROLYN W. NORMAN OF MOBILE, ALABAMA, FOR OUTSTANDING PROFESSIONAL ACHIEVE¬ MENT AND COMMUNITY SERVICE",Approved,"March 11, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,68,1822,1992-68,1,1,1,False,True
ALACT-DC752707F327358F,1992,69,92-69,HJR,76.0,H,"COMMENDING GLENN R. SEBASTIAN OF MOBILE, ALA¬ BAMA, FOR OUTSTANDING PROFESSIONAL ACHIEVEMENT",Approved,"March 11, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,69,2255,1992-69,1,1,1,False,True
ALACT-5A0CECF84B54BEA1,1992,70,92-70,HJR,77.0,H,COMMENDING RESERVE NAVAL MOBILE CONSTRUC¬ TION BATTALION TWENTY-FOUR,Approved,"March 11, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,70,1851,1992-70,1,1,1,False,True
ALACT-F6CAC75B8F30E9FB,1992,71,92-71,HJR,81.0,H,"MOURNING THE DEATH OF WILTON R. HOLMAN OF HEADLAND, ALABAMA",Approved,"March 11, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,71,1847,1992-71,1,1,1,False,True
ALACT-A6ADEBD9731BFAE2,1992,72,92-72,HJR,86.0,H,COMMENDING AMELIA M. “MILLIE” CARTRETT FOR DISTINGUISHED ACHIEVEMENT,Approved,"March 11, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,72,1320,1992-72,1,1,1,False,True
ALACT-1EBADE8EA0C276D2,1992,73,92-73,HJR,87.0,H,"COMMENDING HAZEL OLIVER OF GADSDEN, ALABAMA FOR OUTSTANDING COMMUNITY SERVICE",Approved,"March 11, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,73,1792,1992-73,1,1,1,False,True
ALACT-B73263F574E2C0E8,1992,74,92-74,HJR,88.0,H,"MOURNING THE DEATH OF BERTHA ROBERTS OF GADSDEN, ALABAMA",Approved,"March 11,1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,74,1816,1992-74,1,1,1,False,True
ALACT-992984225CDCFB69,1992,75,92-75,HJR,89.0,H,COMMENDING THE GADSDEN HIGH SCHOOL TIGERS ON THE 1991 STATE CLASS 5A FOOTBALL CHAMPIONSHIP,Approved,"March 11, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,75,1864,1992-75,1,1,1,False,True
ALACT-314BE5B9FAB4071A,1992,76,92-76,H,36.0,H,,Approved,"March 12, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,76,2913,1992-76,1,1,1,False,True
ALACT-E9E1B0EF137B5806,1992,77,92-77,HJR,83.0,H,"COMMENDING KEITH RIDLEY, DENNIS FEAZELL, BOB BLOM, AND DENISE WHITE FOR OUTSTANDING HEROISM",Approved,"March 12, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,77,1207,1992-77,1,1,1,False,True
ALACT-0D6ECDE40B6F8311,1992,78,92-78,HJR,84.0,H,"MOURNING THE DEATH OF ARTHUR RICHARD GREEN OF GADSDEN, ALABAMA",Approved,"March 12, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,78,1885,1992-78,1,1,1,False,True
ALACT-3B2E79A671C5205E,1992,79,92-79,HJR,85.0,H,"COMMENDING KELLY GAIL ELLIOTT OF GADSDEN,",Approved,"March 12, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,79,1628,1992-79,1,1,1,False,True
ALACT-AB22C60339788FB3,1992,80,92-80,HJR,90.0,H,"COMMENDING NELL RANKIN, RECIPIENT OF THE FOURTH ANNUAL ALABAMA PRIZE",Approved,"March 12, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,80,2296,1992-80,1,1,1,False,True
ALACT-7BCB1C866419A75E,1992,81,92-81,HJR,91.0,H,COMMENDING WILLIAM J. GANDOLFO FOR OUTSTAND¬ ING SERVICE TO CHURCH AND COMMUNITY,Approved,"March 12, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,81,2322,1992-81,1,1,1,False,True
ALACT-B225C5FE29DF8C19,1992,82,92-82,HJR,92.0,H,"MOURNING THE DEATH OF BENNIE J. WEBSTER OF INDIANAPOLIS, INDIANA",Approved,"March 12, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,82,1773,1992-82,1,1,1,False,True
ALACT-5D3833DBC8361572,1992,83,92-83,HJR,93.0,H,"COMMENDING TORRY DEWAYNE MACK OF BIRMING¬ HAM, ALABAMA, FOR DISTINGUISHED SERVICE IN THE PERSIAN GULF",Approved,"March 12, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,83,1635,1992-83,1,1,1,False,True
ALACT-8E057293373F6213,1992,84,92-84,HJR,94.0,H,"RECOGNIZING GREATER SHILOH MISSIONARY BAPTIST CHURCH OF BIRMINGHAM, ALABAMA, ON ITS 100 YEARS OF CHRISTIAN SERVICE TO THE COMMUNITY",Approved,"March 12, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,84,2675,1992-84,1,1,1,False,True
ALACT-034DDE97535EECDB,1992,85,92-85,HJR,95.0,H,"COMMENDING MR. AND MRS. COLVIN R. ARNOLD ON THEIR MARRIAGE, JUNE, 22, 1991",Approved,"March 12, 1992",1992,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1992_v1/1992_v1_djvu.txt,85,1812,1992-85,1,1,1,False,True
