county,precinct,dem_votes,rep_votes,two_party_votes,pres_dem_margin,source_format
Montgomery,504 RAMER PUBLIC LIBRARY 2,47,72,119,-21.008403361344538,transposed_xlsx
Montgomery,505 FITZPATRICK ELEM SCHOOL 1,480,66,546,75.82417582417582,transposed_xlsx
Montgomery,505 FITZPATRICK ELEM SCHOOL 2,824,170,994,65.79476861167002,transposed_xlsx
Montgomery,505 FITZPATRICK ELEM SCHOOL 3,1457,336,1793,62.520914668153935,transposed_xlsx
Montgomery,506 DAVIS CROSSROADS VFD1,11,41,52,-57.69230769230769,transposed_xlsx
Montgomery,506 DAVIS CROSSROADS VFD2,42,117,159,-47.16981132075472,transposed_xlsx
Montgomery,507 DUBLIN SO MO VFD 1,60,177,237,-49.36708860759494,transposed_xlsx
Montgomery,507 DUBLIN SO MO VFD 2,54,89,143,-24.475524475524477,transposed_xlsx
Montgomery,508 PINE LEVEL SO MO VFD 1,83,127,210,-20.952380952380953,transposed_xlsx
Montgomery,508 PINE LEVEL SO MO VFD 2,78,155,233,-33.047210300429185,transposed_xlsx
Montgomery,509 PIKE ROAD VFD 1,234,554,788,-40.609137055837564,transposed_xlsx
Montgomery,509 PIKE ROAD VFD 2,411,990,1401,-41.32762312633833,transposed_xlsx
Montgomery,510 G_ WASHINGTON SCHOOL 1,460,450,910,1.098901098901099,transposed_xlsx
Montgomery,510 G_ WASHINGTON SCHOOL 2,352,342,694,1.440922190201729,transposed_xlsx
Montgomery,510 G_ WASHINGTON SCHOOL 3,566,620,1186,-4.5531197301854975,transposed_xlsx
Montgomery,511 LAKEVIEW BAPTIST CHURCH 1,161,483,644,-50.0,transposed_xlsx
Montgomery,511 LAKEVIEW BAPTIST CHURCH 2,168,478,646,-47.98761609907121,transposed_xlsx
Montgomery,512 ST JAMES METHODIST 1,551,1540,2091,-47.29794356767097,transposed_xlsx
Montgomery,512 ST JAMES METHODIST 2,507,1449,1956,-48.15950920245399,transposed_xlsx
Montgomery,512 ST JAMES METHODIST 3,239,682,921,-48.099891422366994,transposed_xlsx
Montgomery,ABSENTEE,2177,2499,4676,-6.88622754491018,transposed_xlsx
Montgomery,PROVISIONAL,92,49,141,30.49645390070922,transposed_xlsx
Morgan,MACEDONIA CUMBERLAND PRES,69,65,134,2.985074626865672,standard_xlsx
Morgan,DECATUR FIRE & RESCUE,173,516,689,-49.782293178519595,standard_xlsx
Morgan,MORGAN COUNTY COURTHOUSE,133,289,422,-36.96682464454976,standard_xlsx
Morgan,WEST DECATUR ELEMENTARY,615,242,857,43.52392065344224,standard_xlsx
Morgan,AQUADOME REC. CENTER,496,236,732,35.51912568306011,standard_xlsx
Morgan,FORT DECATUR REC. CTR.,282,558,840,-32.857142857142854,standard_xlsx
Morgan,SOMERVILLE ROAD ELEMENTARY,557,581,1138,-2.10896309314587,standard_xlsx
Morgan,WESTMEADE BAPTIST CHURCH,300,509,809,-25.834363411619282,standard_xlsx
Morgan,DECATUR UTILITIES AUDITORIUM,162,315,477,-32.075471698113205,standard_xlsx
Morgan,AUSTINVILLE BAPTIST CHURCH,818,1198,2016,-18.849206349206348,standard_xlsx
Morgan,AMER. LEGION BLDG POST 15,69,133,202,-31.683168316831683,standard_xlsx
Morgan,DECATUR BAPTIST CHURCH,846,2307,3153,-46.336822074215036,standard_xlsx
Morgan,CARRIE MATTHEWS REC. CTR.,1489,202,1691,76.10881135422827,standard_xlsx
Morgan,TURNER SURLES RESOURCE CT,329,10,339,94.10029498525074,standard_xlsx
Morgan,MORGAN CO DEPT HUMAN RESOURCES,88,392,480,-63.333333333333336,standard_xlsx
Morgan,ST. ANDREWS CHURCH,128,585,713,-64.09537166900421,standard_xlsx
Morgan,FIRST BIBLE CHURCH,763,1214,1977,-22.812341932220537,standard_xlsx
Morgan,CEDAR RIDGE MIDDLE SCHOOL,300,1327,1627,-63.12231100184388,standard_xlsx
Morgan,DECATUR FIRE & RESCUE,207,1114,1321,-68.66010598031794,standard_xlsx
Morgan,OAK PARK MIDDLE SCHOOL,308,772,1080,-42.96296296296296,standard_xlsx
Morgan,T.C. ALMON RECREATION CTR,237,1156,1393,-65.9727207465901,standard_xlsx
Morgan,PRICEVILLE MUNICIPAL BLDG,456,2500,2956,-69.14749661705007,standard_xlsx
Morgan,CENTER SPRINGS METHODIST,115,385,500,-54.0,standard_xlsx
Morgan,COTACO SCHOOL,193,562,755,-48.87417218543046,standard_xlsx
Morgan,LACEYS SPRING SCHOOL,163,697,860,-62.093023255813954,standard_xlsx
Morgan,UNION HILL JUNIOR HIGH,289,1313,1602,-63.920099875156055,standard_xlsx
Morgan,RYAN BAPTIST,77,407,484,-68.18181818181819,standard_xlsx
Morgan,S.A.V.E.S. FIRE DEPT,222,969,1191,-62.72040302267003,standard_xlsx
Morgan,SPARKMAN ELEMENTARY,158,921,1079,-70.71362372567192,standard_xlsx
Morgan,JOHN J SPARKMAN CIVIC CTR,879,3687,4566,-61.49802890932983,standard_xlsx
Morgan,JOHN J THOMPSON POST 52,569,2170,2739,-58.45198977729098,standard_xlsx
Morgan,TRINITY MUNICIPAL BLDG.,288,1011,1299,-55.65819861431871,standard_xlsx
Morgan,W MORGAN E LAWRENCE W&S,97,558,655,-70.38167938931298,standard_xlsx
Morgan,NEEL VOLUNTEER FIRE DEPT.,238,1167,1405,-66.12099644128114,standard_xlsx
Morgan,DANVILLE VOL. FIRE DEPT.,72,335,407,-64.61916461916462,standard_xlsx
Morgan,MASSEY FIRE DEPARTMENT,97,368,465,-58.27956989247312,standard_xlsx
Morgan,FALKVILLE MUNICIPAL BLDG.,153,635,788,-61.16751269035533,standard_xlsx
Morgan,DISTRICT NO. 3 SHOP BLDG.,55,323,378,-70.8994708994709,standard_xlsx
Morgan,ODEN RIDGE VOL. FIRE DEPT,43,344,387,-77.77777777777777,standard_xlsx
Morgan,BREWER HIGH SCHOOL,75,258,333,-54.95495495495496,standard_xlsx
Morgan,EVA VOLUNTEER FIRE,134,580,714,-62.46498599439776,standard_xlsx
Morgan,EBENEZER VOL. FIRE DEPT.,98,401,499,-60.721442885771545,standard_xlsx
Morgan,GUM POND FIRE DEPARTMENT,39,169,208,-62.5,standard_xlsx
Morgan,LEBANON BAPTIST CHURCH,69,335,404,-65.84158415841584,standard_xlsx
Morgan,ABSENTEE,476,1557,2033,-53.172651254303986,standard_xlsx
Morgan,PROVISIONAL,15,18,33,-9.090909090909092,standard_xlsx
Perry,ARMORY,1365,525,1890,44.44444444444444,standard_xlsx
Perry,WEST PERRY,318,62,380,67.36842105263158,standard_xlsx
Perry,UNIONTOWN CITY HALL,574,61,635,80.78740157480316,standard_xlsx
Perry,AIRPORT,158,77,235,34.46808510638298,standard_xlsx
Perry,HINTON HALL,123,1,124,98.38709677419355,standard_xlsx
Perry,COMMUNITY LIFE BLDG.,1085,48,1133,91.52691968225949,standard_xlsx
Perry,NORTH PERRY,61,128,189,-35.44973544973545,standard_xlsx
Perry,HEIBERGER,66,200,266,-50.37593984962406,standard_xlsx
Perry,SEVERE,18,56,74,-51.351351351351354,standard_xlsx
Perry,EAST PERRY,39,69,108,-27.77777777777778,standard_xlsx
Perry,OFS FIRE STATION,129,116,245,5.3061224489795915,standard_xlsx
Perry,RADFORDVILLE,59,65,124,-4.838709677419355,standard_xlsx
Perry,ABSENTEE,541,96,637,69.85871271585557,standard_xlsx
Perry,PROVISIONAL,32,2,34,88.23529411764706,standard_xlsx
Pickens,LIBERTY,91,230,321,-43.30218068535826,standard_xlsx
Pickens,BETHLEHEM,10,111,121,-83.47107438016529,standard_xlsx
Pickens,FOREST,21,206,227,-81.49779735682819,standard_xlsx
Pickens,MCSHAN,33,95,128,-48.4375,standard_xlsx
Pickens,REFORM,565,684,1249,-9.527622097678142,standard_xlsx
Pickens,PINE GROVE,30,99,129,-53.48837209302326,standard_xlsx
Pickens,CARROLLTON/SPEEDS MILL,490,568,1058,-7.3724007561436675,standard_xlsx
Pickens,ETHELSVILLE,34,106,140,-51.42857142857143,standard_xlsx
Pickens,COCHRANE/DANCY,149,55,204,46.07843137254902,standard_xlsx
Pickens,ALICEVILLE,1494,548,2042,46.32713026444662,standard_xlsx
Pickens,PALMETTO,45,169,214,-57.94392523364486,standard_xlsx
Pickens,FAIRVIEW/ZION,35,686,721,-90.29126213592232,standard_xlsx
Pickens,GORDO,456,976,1432,-36.312849162011176,standard_xlsx
Pickens,MACEDONIA,183,33,216,69.44444444444444,standard_xlsx
Pickens,SPRING HILL,26,23,49,6.122448979591836,standard_xlsx
Pickens,PICKENSVILLE,259,103,362,43.0939226519337,standard_xlsx
Pickens,SAPPS,387,45,432,79.16666666666667,standard_xlsx
Pickens,KIRK,9,181,190,-90.52631578947368,standard_xlsx
Pickens,BENEVOLA,10,40,50,-60.0,standard_xlsx
Pickens,ABSENTEE,121,161,282,-14.184397163120567,standard_xlsx
Pickens,PROVISIONAL,0,0,0,,standard_xlsx
Pike,ACADEMY STREET SCHOOL,1195,239,1434,66.66666666666667,standard_xlsx
Pike,MEEKSVILLE VOLUNTEER FIRE,226,175,401,12.718204488778055,standard_xlsx
Pike,CHINA GROVE COUNTY BUILDING,93,95,188,-1.0638297872340425,standard_xlsx
Pike,HAMILTON CROSS ROADS,25,156,181,-72.37569060773481,standard_xlsx
Pike,DUNNS VOTING CENTER,36,104,140,-48.57142857142857,standard_xlsx
Pike,TROY ADAMS ARMORY,558,1256,1814,-38.47850055126791,standard_xlsx
Pike,SACO - VOL. FIRE DEPARTMENT,15,7,22,36.36363636363637,standard_xlsx
Pike,EBENEZER VOTING CENTER,47,137,184,-48.91304347826087,standard_xlsx
Pike,JOSIE COUNTY BUILDING,42,134,176,-52.27272727272727,standard_xlsx
Pike,ENON COUNTY BUILDING,31,180,211,-70.61611374407583,standard_xlsx
Pike,SWEET PILGRIM CHURCH,81,54,135,20.0,standard_xlsx
Pike,BANKS VOTING CENTER,102,305,407,-49.877149877149876,standard_xlsx
Pike,TROY RECREATION CENTER,469,1136,1605,-41.557632398753896,standard_xlsx
Pike,BRUNDIDGE-HAISTEN BUILDING,167,211,378,-11.640211640211641,standard_xlsx
Pike,TENNILLE TRAWICK SIGN,10,57,67,-70.14925373134328,standard_xlsx
Pike,TARENTUM COMMUNITY CLUBHOUSE,71,275,346,-58.959537572254334,standard_xlsx
Pike,SPRINGHILL FIRE DEPARTMENT,35,220,255,-72.54901960784314,standard_xlsx
Pike,LITTLE OAK COUNTY BUILDING,40,173,213,-62.44131455399061,standard_xlsx
Pike,GALLOWAY ROAD COMMUNITY CENTER,703,103,806,74.44168734491315,standard_xlsx
Pike,SPRINGHILL HOUSING AUTHORITY,156,74,230,35.65217391304348,standard_xlsx
Pike,PIKE COUNTY COURTHOUSE,784,345,1129,38.88396811337467,standard_xlsx
Pike,FIRST BAPTIST CHURCH,328,960,1288,-49.06832298136646,standard_xlsx
Pike,HENDERSON VOTING CENTER,38,184,222,-65.76576576576576,standard_xlsx
Pike,GOSHEN TOWN HALL,78,296,374,-58.288770053475936,standard_xlsx
Pike,RURAL HOME COUNTY BUILDING,150,261,411,-27.00729927007299,standard_xlsx
Pike,ANTIOCH CHURCH,63,227,290,-56.55172413793103,standard_xlsx
Pike,OAK BOWERY CHURCH,58,81,139,-16.546762589928058,standard_xlsx
Pike,GOLDEN-SATELLITE BUILDING,157,216,373,-15.817694369973191,standard_xlsx
Pike,ABSENTEE,260,286,546,-4.761904761904762,standard_xlsx
Pike,PROVISIONAL,17,16,33,3.0303030303030303,standard_xlsx
Randolph,GRAHAM,36,183,219,-67.12328767123287,standard_xlsx
Randolph,MORRISON XR FD,100,164,264,-24.242424242424242,standard_xlsx
Randolph,CORINTH,39,203,242,-67.76859504132231,standard_xlsx
Randolph,CAVERS GROVE,37,219,256,-71.09375,standard_xlsx
Randolph,SWAGG,57,205,262,-56.48854961832061,standard_xlsx
Randolph,WOODLAND FIRE DEPARTMENT,81,457,538,-69.88847583643123,standard_xlsx
Randolph,BETHEL,19,169,188,-79.7872340425532,standard_xlsx
Randolph,MOORES STORE,33,275,308,-78.57142857142857,standard_xlsx
Randolph,TIN SHOP FD,44,363,407,-78.37837837837837,standard_xlsx
Randolph,WEHADKEE,22,49,71,-38.028169014084504,standard_xlsx
Randolph,OMAHA,14,191,205,-86.34146341463415,standard_xlsx
Randolph,WEDOWEE CITY HALL,393,804,1197,-34.335839598997495,standard_xlsx
Randolph,NEW HOPE,22,119,141,-68.79432624113475,standard_xlsx
Randolph,MIDWAY,158,214,372,-15.053763440860216,standard_xlsx
Randolph,OPHELIA,28,142,170,-67.05882352941177,standard_xlsx
Randolph,WADLEY,125,275,400,-37.5,standard_xlsx
Randolph,LEVEL ROAD,65,256,321,-59.50155763239876,standard_xlsx
Randolph,NATIONAL GUARD ARMORY,1443,1548,2991,-3.510531594784353,standard_xlsx
Randolph,ROCK MILLS,33,190,223,-70.4035874439462,standard_xlsx
Randolph,WILSON STORE,36,140,176,-59.09090909090909,standard_xlsx
Randolph,BACON LEVEL,65,230,295,-55.932203389830505,standard_xlsx
Randolph,WESLEY CHAPEL,26,110,136,-61.76470588235294,standard_xlsx
Randolph,PINE HILL,45,230,275,-67.27272727272727,standard_xlsx
Randolph,ABSENTEE,155,483,638,-51.41065830721003,standard_xlsx
Randolph,PROVISIONAL,0,0,0,,standard_xlsx
Russell,ROY MARTIN CENTER,670,1738,2408,-44.352159468438536,standard_xlsx
Russell,LADONIA VFD,708,1404,2112,-32.95454545454545,standard_xlsx
Russell,CENTRAL ACTIVITIES BLDG.,1185,992,2177,8.865411116214975,standard_xlsx
Russell,NATIONAL GUARD ARMORY,170,398,568,-40.140845070422536,standard_xlsx
Russell,RUSSELL COUNTY COURTHOUSE,595,85,680,75.0,standard_xlsx
Russell,CLAUDE PARKMAN BLDG.,780,99,879,77.47440273037543,standard_xlsx
Russell,SPENCER REC. CENTER,1941,135,2076,86.99421965317919,standard_xlsx
Russell,FT. MITCHELL COMM. CENTER,816,600,1416,15.254237288135593,standard_xlsx
Russell,TROY UNIVERSITY,903,269,1172,54.09556313993174,standard_xlsx
Russell,CRAWFORD VFD,479,949,1428,-32.91316526610644,standard_xlsx
Russell,DIXIE VFD,120,206,326,-26.380368098159508,standard_xlsx
Russell,COTTONTON FIRE STATION,85,139,224,-24.107142857142858,standard_xlsx
Russell,PITTSVIEW FIRE,279,89,368,51.630434782608695,standard_xlsx
Russell,OLD SEALE COURTHOUSE,449,426,875,2.6285714285714286,standard_xlsx
Russell,HATCHECHUBBEE FIRE,127,81,208,22.115384615384617,standard_xlsx
Russell,FIRE DEPARTMENT HURTSBORO,639,163,802,59.35162094763092,standard_xlsx
Russell,AUSTIN SUMBRY PARK,171,101,272,25.735294117647058,standard_xlsx
Russell,ABSENTEE,378,402,780,-3.076923076923077,standard_xlsx
Russell,PROVISIONAL,0,0,0,,standard_xlsx
Shelby,DUNNAVANT COMMUNITY CENTER,26,338,364,-85.71428571428571,standard_xlsx
Shelby,VANDIVER VOLUNTEER FIRE DEPT,54,486,540,-80.0,standard_xlsx
Shelby,TURNER-HOLLIS AMER LEGION POST 195,87,225,312,-44.23076923076923,standard_xlsx
Shelby,VINCENT CITY HALL,371,733,1104,-32.789855072463766,standard_xlsx
Shelby,HARPERSVILLE CITY HALL,305,565,870,-29.885057471264368,standard_xlsx
Shelby,NEW LIFE ASSEMBLY OF GOD,247,1631,1878,-73.6954206602769,standard_xlsx
Shelby,CHELSEA CHURCH OF GOD,288,1894,2182,-73.60219981668195,standard_xlsx
Shelby,NORTH SHELBY BAPTIST CHURCH,133,523,656,-59.451219512195124,standard_xlsx
Shelby,ASBURY UNITED METHODIST CHURCH,408,2115,2523,-67.65755053507729,standard_xlsx
Shelby,SPORTS BLAST SHELBY COUNTY,777,3405,4182,-62.84074605451937,standard_xlsx
Shelby,SHOAL CREEK TOWN HALL,139,694,833,-66.6266506602641,standard_xlsx
Shelby,GREYSTONE FARMS CLUBHOUSE,178,941,1119,-68.18588025022342,standard_xlsx
Shelby,HOOVER FIRE STATION #8 (GREYSTONE),266,1450,1716,-68.997668997669,standard_xlsx
Shelby,THE CHURCH AT BROOK HILLS,651,2525,3176,-59.005037783375315,standard_xlsx
Shelby,MEADOW BROOK BAPTIST CHURCH,729,2122,2851,-48.86004910557699,standard_xlsx
Shelby,NEW HOPE CUMBERLAND PRESBY CHURCH,315,1823,2138,-70.533208606174,standard_xlsx
Shelby,FIRST CHRISTIAN CHURCH,520,1802,2322,-55.21102497846684,standard_xlsx
Shelby,VALLEYDALE BAPTIST CHURCH,440,2347,2787,-68.4248295658414,standard_xlsx
Shelby,RIVERCHASE CHURCH OF CHRIST,415,1835,2250,-63.111111111111114,standard_xlsx
Shelby,PELHAM CIVIC COMPLEX,987,4155,5142,-61.61026837806301,standard_xlsx
Shelby,HELENA COMMUNITY CENTER,1466,4914,6380,-54.043887147335425,standard_xlsx
Shelby,SOUTHCREST BAPTIST CHURCH,330,1620,1950,-66.15384615384616,standard_xlsx
Shelby,MAYLENE PENTECOSTAL LIGHTHOUSE CHU,134,455,589,-54.49915110356537,standard_xlsx
Shelby,SILURIA BAPTIST CHURCH,479,1837,2316,-58.63557858376511,standard_xlsx
Shelby,LIBERTY BAPTIST CHURCH,559,219,778,43.70179948586118,standard_xlsx
Shelby,EVANGEL PRESBYTERIAN CHURCH,801,2603,3404,-52.93772032902468,standard_xlsx
Shelby,FIRST PRESBY CHURCH OF ALABASTER,531,1886,2417,-56.061232933388496,standard_xlsx
Shelby,SOUTHSIDE BAPTIST CHURCH,469,1700,2169,-56.75426463808206,standard_xlsx
Shelby,UNIVERSITY BAPTIST CHURCH,264,582,846,-37.5886524822695,standard_xlsx
Shelby,UNDERWOOD BAPTIST CHURCH,24,226,250,-80.8,standard_xlsx
Shelby,PEA RIDGE COMMUNITY CENTER,46,292,338,-72.7810650887574,standard_xlsx
Shelby,WILTON BAPTIST CHURCH,131,180,311,-15.755627009646302,standard_xlsx
Shelby,MONTEVALLO PARKS&REC BLDG-ORR PARK,919,673,1592,15.452261306532664,standard_xlsx
Shelby,CALERA COMMUNITY CENTER,967,1978,2945,-34.32937181663837,standard_xlsx
Shelby,CONCORD BAPTIST CHURCH,1039,2119,3158,-34.198860037998735,standard_xlsx
Shelby,CAMP BRANCH CIVIC CENTER,123,882,1005,-75.5223880597015,standard_xlsx
Shelby,COLUMBIANA RECREATION BUILDING,524,1659,2183,-51.99267063673843,standard_xlsx
Shelby,FOURMILE VOLUNTEER FIRE & RESCUE,60,506,566,-78.79858657243817,standard_xlsx
Shelby,WILSONVILLE UNITED METHODIST CHUR,196,1222,1418,-72.35543018335684,standard_xlsx
Shelby,SHELBY IRON WORKS PARK,102,664,766,-73.36814621409921,standard_xlsx
Shelby,BAY SPRINGS BAPTIST CHURCH,67,544,611,-78.06873977086742,standard_xlsx
Shelby,CHRIST CHURCH UNITED METHODIST,322,1613,1935,-66.71834625322997,standard_xlsx
Shelby,FAITH PRESBYTERIAN CHURCH,273,1855,2128,-74.34210526315789,standard_xlsx
Shelby,RIVERCHASE BAPTIST CHURCH,728,1575,2303,-36.77811550151976,standard_xlsx
Shelby,1ST UNITED METH CHURCH OF ALABASTER,569,1822,2391,-52.40485152655793,standard_xlsx
Shelby,1ST BAPTIST CHURCH OF PELHAM ANNEX,744,2091,2835,-47.51322751322751,standard_xlsx
Shelby,CHELSEA LIBERTY BAPTIST CHURCH,139,1195,1334,-79.16041979010495,standard_xlsx
Shelby,ABSENTEE,602,2722,3324,-63.77858002406739,standard_xlsx
Shelby,PROVISIONAL,0,0,0,,standard_xlsx
St. Clair,ASHVILLE CITY HALL,368,653,1021,-27.91380999020568,standard_xlsx
St. Clair,SHOAL CREEK COMM. CTR.,41,309,350,-76.57142857142857,standard_xlsx
St. Clair,ODENVILLE AGING CENTER,125,1344,1469,-82.98162014976174,standard_xlsx
St. Clair,SPRINGVILLE ARMORY,389,3121,3510,-77.83475783475784,standard_xlsx
St. Clair,FRIENDSHIP VFD,134,984,1118,-76.02862254025045,standard_xlsx
St. Clair,STEELE COMM. CENTER,87,452,539,-67.71799628942486,standard_xlsx
St. Clair,BRANCHVILLE CUMBERLAND PRESB. CHRCH,119,1201,1320,-81.96969696969697,standard_xlsx
St. Clair,OLDHAM CHAPEL CHURCH,19,180,199,-80.90452261306532,standard_xlsx
St. Clair,RAGLAND TOWN HALL,199,738,937,-57.52401280683031,standard_xlsx
St. Clair,WATTSVILLE VFD,106,664,770,-72.46753246753246,standard_xlsx
St. Clair,POPLAR SPRINGS CHURCH,52,221,273,-61.904761904761905,standard_xlsx
St. Clair,COOSA VALLEY ELEM.,151,1166,1317,-77.06909643128321,standard_xlsx
St. Clair,NEW LONDON VFD,164,659,823,-60.14580801944107,standard_xlsx
St. Clair,WOLF CREEK VFD,31,264,295,-78.98305084745763,standard_xlsx
St. Clair,PELL CITY COMMUNITY CTR,714,1420,2134,-33.0834114339269,standard_xlsx
St. Clair,COOK SPRINGS VFD,100,774,874,-77.11670480549199,standard_xlsx
St. Clair,MOODY CIVIC CENTER,715,3494,4209,-66.02518412924685,standard_xlsx
St. Clair,PINEDALE VFD,48,463,511,-81.2133072407045,standard_xlsx
St. Clair,PELL CITY CIVIC CENTER,514,2296,2810,-63.41637010676157,standard_xlsx
St. Clair,RIVERSIDE TOWN HALL,206,790,996,-58.63453815261044,standard_xlsx
St. Clair,FAIRVIEW CHURCH,14,132,146,-80.82191780821918,standard_xlsx
St. Clair,GUM SPRINGS CHURCH,24,270,294,-83.6734693877551,standard_xlsx
St. Clair,PRESCOTT COMMUNITY CTR,69,629,698,-80.22922636103152,standard_xlsx
St. Clair,EDEN OLD TOWN HALL,95,656,751,-74.70039946737683,standard_xlsx
St. Clair,NORTH VALLEY CHURCH,487,1228,1715,-43.20699708454811,standard_xlsx
St. Clair,WHITES CHAPEL TOWN HALL,130,575,705,-63.12056737588652,standard_xlsx
St. Clair,CHANDLER MT. COMM. CTR,27,132,159,-66.0377358490566,standard_xlsx
St. Clair,GALLANT VFD,9,115,124,-85.48387096774194,standard_xlsx
St. Clair,SLATE UNION CHURCH,35,398,433,-83.83371824480369,standard_xlsx
St. Clair,CEDAR GROVE BAPTIST,139,804,943,-70.51961823966066,standard_xlsx
St. Clair,ARGO TOWN HALL,283,1732,2015,-71.91066997518611,standard_xlsx
St. Clair,ABSENTEE,196,1137,1333,-70.5926481620405,standard_xlsx
St. Clair,PROVISIONAL,0,0,0,,standard_xlsx
