state,year,chamber,district,democratic_fundraising,republican_fundraising,democratic_finance_status,republican_finance_status,finance_complete,log_fundraising_ratio_d_to_r,smoothing_constant,race_finance_status,finance_warehouse_run_id,finance_missing,finance_model_eligible
NC,2018,house,45,0.0,618472.7000000001,observed_zero,observed_positive,1,-6.428868632301573,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,46,58096.35,241569.37,observed_positive,observed_positive,1,-1.412118568549747,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,47,34120.0,33060.98,observed_positive,observed_positive,1,0.030618321192337795,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,48,63487.53,0.0,observed_positive,observed_zero,1,4.166471871777095,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,49,0.0,15237.0,observed_zero,observed_positive,1,-2.7872925886049775,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,50,732963.65,2291.68,observed_positive,observed_positive,1,5.407061431483657,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,51,739378.9000000001,244275.46,observed_positive,observed_positive,1,1.1047801766905097,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,52,108659.49,90792.78,observed_positive,observed_positive,1,0.17784637393048247,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,53,7357.52,1010298.46,observed_positive,observed_positive,1,-4.795828655745141,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,54,242476.0,28642.2,observed_positive,observed_positive,1,2.1058193533416807,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,55,51434.58,61974.55,observed_positive,observed_positive,1,-0.1831643791831594,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,56,466571.61,3487.0,observed_positive,observed_positive,1,4.646368186475166,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,57,258706.29,18233.7,observed_positive,observed_positive,1,2.602887389840527,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,58,22973.6,5433.93,observed_positive,observed_positive,1,1.3153676758478476,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,59,150033.13999999998,276899.68,observed_positive,observed_positive,1,-0.6097609023209133,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,60,80125.32999999999,3452.0,observed_positive,observed_positive,1,2.902641809399292,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,61,79034.19,11900.08,observed_positive,observed_positive,1,1.8252204054764134,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,62,235159.53000000003,144853.99,observed_positive,observed_positive,1,0.48190149842093755,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,63,464109.70000000007,233731.67,observed_positive,observed_positive,1,0.683830259769886,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,64,5735.97,80196.91,observed_positive,observed_positive,1,-2.4894153690079635,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,65,999.0,42672.08,observed_positive,observed_positive,1,-3.0840619407968486,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,66,297375.64,8009.76,observed_positive,observed_positive,1,3.5000447954129648,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,67,1017.0,95048.37,observed_positive,observed_positive,1,-3.863240659770539,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,68,100536.95,104664.66,observed_positive,observed_positive,1,-0.03984772284813046,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,69,38578.47,163868.0,observed_positive,observed_positive,1,-1.4268598701893613,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,70,2815.3900000000003,113483.0,observed_positive,observed_positive,1,-3.4013834527969005,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,71,7410.0,2810.26,observed_positive,observed_positive,1,0.791724045704774,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,72,0.0,1282.0,observed_zero,observed_positive,1,-0.8250522514398839,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,73,4443.0,38900.0,observed_positive,observed_positive,1,-1.9920459444437548,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,74,768663.96,219762.89,observed_positive,observed_positive,1,1.2488647743810057,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,75,199404.39,279916.91000000003,observed_positive,observed_positive,1,-0.3377216564990944,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,76,38562.060000000005,97237.62,observed_positive,observed_positive,1,-0.9095186595214247,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,77,0.0,136678.75,observed_zero,observed_positive,1,-4.924923072838246,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,78,3612.54,59543.52,observed_positive,observed_positive,1,-2.574583763863828,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,79,45678.33,74120.03000000001,observed_positive,observed_positive,1,-0.47580720297526957,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,80,7393.7,13725.52,observed_positive,observed_positive,1,-0.5621006185472395,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,81,500.0,54705.16,observed_positive,observed_positive,1,-3.6146076736725745,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,82,128497.98,65233.0,observed_positive,observed_positive,1,0.6704864543979715,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,83,165046.90000000005,54041.39,observed_positive,observed_positive,1,1.1041848309062396,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,84,6431.42,29150.0,observed_positive,observed_positive,1,-1.400467965611205,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,85,9009.24,131650.0,observed_positive,observed_positive,1,-2.5842054142149222,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,86,51199.39,108788.19999999998,observed_positive,observed_positive,1,-0.7434822461798974,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,87,0.0,56714.35999999999,observed_zero,observed_positive,1,-4.055506016033721,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,88,44877.71000000001,1289.0,observed_positive,observed_positive,1,2.9978643372290126,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,89,4688.37,94293.0,observed_positive,observed_positive,1,-2.8185326160946014,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,90,60359.47,0.0,observed_positive,observed_zero,1,4.116749519472805,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,91,1187.0,102062.27,observed_positive,observed_positive,1,-3.852802626967148,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,92,92214.91,257.0,observed_positive,observed_positive,1,4.306179757829005,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,93,646760.85,242295.3,observed_positive,observed_positive,1,0.9792456377032664,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,94,51388.47,47139.07,observed_positive,observed_positive,1,0.0845924154327158,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,95,2142.06,115319.81,observed_positive,observed_positive,1,-3.611464744590617,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,96,62063.28,57723.0,observed_positive,observed_positive,1,0.07130719379972855,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,97,4641.2,359139.08,observed_positive,observed_positive,1,-4.156393481340034,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,98,905217.49,175345.12,observed_positive,observed_positive,1,1.6368363483655028,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,99,25022.13,1479.3,observed_positive,observed_positive,1,2.350971067571543,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,100,36875.27,207.0,observed_positive,observed_positive,1,3.446160450401601,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,101,17054.059999999998,2527.0,observed_positive,observed_positive,1,1.6329229389797693,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,102,65700.2,527.0,observed_positive,observed_positive,1,3.7769029251813366,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,103,1569680.4799999995,479453.96,observed_positive,observed_positive,1,1.1845328242295248,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,104,0.0,326306.81,observed_zero,observed_positive,1,-5.790897987890131,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,105,803063.6799999999,321436.89,observed_positive,observed_positive,1,0.9137710428590208,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,106,58052.12,432.0,observed_positive,observed_positive,1,3.719348375238618,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,107,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
NC,2018,house,108,65939.37,154223.52000000002,observed_positive,observed_positive,1,-0.8410788583331896,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,109,5071.17,121873.3,observed_positive,observed_positive,1,-3.007602405440392,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,110,4110.469999999999,96686.74,observed_positive,observed_positive,1,-2.950474451738337,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,111,82589.41,2615039.56,observed_positive,observed_positive,1,-3.4434999973613096,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,112,0.0,27358.15,observed_zero,observed_positive,1,-3.3449144668140365,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,113,161442.12,44673.1,observed_positive,observed_positive,1,1.2688122505552561,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,114,123272.68,232.0,observed_positive,observed_positive,1,4.613839318419153,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,115,173470.59,4175.0,observed_positive,observed_positive,1,3.5179168496048607,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,116,489084.4,131380.68,observed_positive,observed_positive,1,1.3088959097649961,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,117,0.0,182352.13,observed_zero,observed_positive,1,-5.211408511575573,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,118,0.0,165329.71,observed_zero,observed_positive,1,-5.113972023279009,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,119,459429.31000000006,23813.0,observed_positive,observed_positive,1,2.920791627476522,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,house,120,707.0,81105.45999999999,observed_positive,observed_positive,1,-3.8732670746978624,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,1,327122.66000000003,676580.6099999999,observed_positive,observed_positive,1,-0.72514102533404,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,2,0.0,64833.52,observed_zero,observed_positive,1,-4.187129131112084,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,3,0.0,7850.0,observed_zero,observed_positive,1,-2.180417459019838,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,4,27505.0,1990.0,observed_positive,observed_positive,1,2.25480612308095,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,5,135985.54,27525.63,observed_positive,observed_positive,1,1.5690723914185256,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,6,29345.54,601622.62,observed_positive,observed_positive,1,-2.988641608846975,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,7,95687.45,378765.89,observed_positive,observed_positive,1,-1.3680713727152252,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,8,27484.62,1062234.86,observed_positive,observed_positive,1,-3.619707002183108,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,9,851401.15,0.0,observed_positive,observed_zero,1,6.748057249355415,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,10,25703.89,1302716.16,observed_positive,observed_positive,1,-3.888164802403748,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,11,5288.14,37368.0,observed_positive,observed_positive,1,-1.8085584593350081,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,12,60397.71,112054.88,observed_positive,observed_positive,1,-0.6105008264920723,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,13,0.0,472747.2,observed_zero,observed_positive,1,-6.160673846088933,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,14,381184.62,807.0,observed_positive,observed_positive,1,5.354235778674733,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,15,0.0,15622.43,observed_zero,observed_positive,1,-2.8107529881260334,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,16,0.0,8427.0,observed_zero,observed_positive,1,-2.2435779124140134,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,17,497455.29,437416.69,observed_positive,observed_positive,1,0.12834409114776013,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,18,1141265.71,0.0,observed_positive,observed_zero,1,7.040769033905378,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,19,943429.12,1274192.27,observed_positive,observed_positive,1,-0.3002716070951551,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,20,302173.75,3207.0,observed_positive,observed_positive,1,4.2775562688947195,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,21,38798.14,0.0,observed_positive,observed_zero,1,3.683820177529998,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,22,33393.42,7447.0,observed_positive,observed_positive,1,1.4040539182680511,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,23,133073.14,5307.0,observed_positive,observed_positive,1,3.056725344258876,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,24,193471.6,333641.34,observed_positive,observed_positive,1,-0.5427731944560109,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,25,513393.02,611257.06,observed_positive,observed_positive,1,-0.17416462337852842,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,26,3973.6,244488.52,observed_positive,observed_positive,1,-3.8991062604574274,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,27,873038.27,1134429.98,observed_positive,observed_positive,1,-0.261642533297029,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,28,81977.94,5759.700000000001,observed_positive,observed_positive,1,2.507596278965587,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,29,22745.99,8420.0,observed_positive,observed_positive,1,0.9245785855316826,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,30,344267.21,3821014.92,observed_positive,observed_positive,1,-2.404214389524619,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,31,19951.95,211285.51,observed_positive,observed_positive,1,-2.315700393111451,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,32,111884.25,3507.0,observed_positive,observed_positive,1,3.220731213729691,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,33,1200.0,50805.74,observed_positive,observed_positive,1,-3.1590435935729135,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,34,5043.180000000001,77147.40999999999,observed_positive,observed_positive,1,-2.5596665514578625,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,35,72818.29000000001,143875.52000000002,observed_positive,observed_positive,1,-0.674268358075121,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,36,0.0,229937.64,observed_zero,observed_positive,1,-5.442147717366965,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,37,293744.47000000003,6051.0,observed_positive,observed_positive,1,3.732939326842149,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,38,0.0,0.0,observed_zero,observed_zero,1,0.0,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,39,139863.78,821502.95,observed_positive,observed_positive,1,-1.7645587451465534,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,40,18104.36,24141.28,observed_positive,observed_positive,1,-0.27459453548892643,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,41,655892.6,449187.63,observed_positive,observed_positive,1,0.3778560833841382,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,42,73348.81,274562.72000000003,observed_positive,observed_positive,1,-1.3100475940866974,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,43,4862.11,440483.58,observed_positive,observed_positive,1,-4.321631220920131,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,44,2053.9500000000003,79867.9,observed_positive,observed_positive,1,-3.276381124477009,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,45,0.0,165253.72,observed_zero,observed_positive,1,-5.113515055225475,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,46,0.0,103603.0,observed_zero,observed_positive,1,-4.6501722319078755,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,47,69607.77,257989.65,observed_positive,observed_positive,1,-1.299647904410468,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,48,107862.68,224749.32,observed_positive,observed_positive,1,-0.7293379086315145,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,49,442850.12,12302.0,observed_positive,observed_positive,1,3.507572538013671,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2018,senate,50,122124.59,142631.3,observed_positive,observed_positive,1,-0.1540528298992075,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2020,house,1,1176197.47,520316.84,observed_positive,observed_positive,1,0.8145338720814449,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2020,house,2,65158.04,91884.57,observed_positive,observed_positive,1,-0.3393111143267815,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2020,house,3,0.0,155902.24,observed_zero,observed_positive,1,-5.055622936246382,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2020,house,4,10869.08,135077.5,observed_positive,observed_positive,1,-2.4392878770733413,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2020,house,5,65691.37,1832.5,observed_positive,observed_positive,1,3.1589158453232065,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2020,house,6,53836.52,114915.0,observed_positive,observed_positive,1,-0.7485007685366605,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2020,house,7,43067.51,225192.3,observed_positive,observed_positive,1,-1.6356627461941013,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2020,house,8,46088.52,7125.0,observed_positive,observed_positive,1,1.7570835063675856,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2020,house,9,817401.05,726669.28,observed_positive,observed_positive,1,0.11750583836441275,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2020,house,10,6028.09,874613.5700000001,observed_positive,observed_positive,1,-4.825009887310847,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2020,house,11,0.0,730.0,observed_zero,observed_positive,1,-0.5481214085096875,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
NC,2020,house,12,657998.5499999999,443435.87,observed_positive,observed_positive,1,0.3939155641168907,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
