state_code,cycle,chamber,district,build_run_id,democratic_candidate_result_id,republican_candidate_result_id,democratic_finance_candidate_cycle_id,republican_finance_candidate_cycle_id,democratic_fundraising,republican_fundraising,democratic_finance_status,republican_finance_status,finance_complete,log_fundraising_ratio_d_to_r,smoothing_constant,race_finance_status
NC,2022,lower,107,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-2D4D9F1E8C61627E570A,LCAND-F090B58296625B5D56B6,FIN-E9DD3E24FF64A2E27BFD,FIN-3C4F988DCCADE113C524,43185.8,1005.95,observed_positive,observed_positive,1,3.0922857064932603,1000.0,complete
NC,2022,lower,108,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-2EB591CBECA9DD292B1F,,FIN-965DEB51407748B51E90,,67051.91,,observed_positive,0,,1000.0,not_democratic_republican_contest
NC,2022,lower,109,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-DC179C138B29CD257BB1,LCAND-DC0D1B2F3CE3D9D9892D,FIN-D04D3C0D597C604F9E2F,FIN-66425C2FDAA639C0D20F,0.0,52038.81,observed_zero,observed_positive,1,-3.9710239097284825,1000.0,complete
NC,2022,lower,11,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-B706409933AE6C7732A4,,FIN-F5EC850CFC5DF3D2D95C,,0.0,,observed_zero,,0,,1000.0,not_democratic_republican_contest
NC,2022,lower,110,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-01E987067134D29714B8,,FIN-7C96F2D28359056057B8,,62842.95,,observed_positive,0,,1000.0,not_democratic_republican_contest
NC,2022,lower,111,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-A03986617970B48C6B37,,FIN-97E99E62DC0F583F52EA,,3665528.54,,observed_positive,0,,1000.0,not_democratic_republican_contest
NC,2022,lower,112,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-8B383671C7C75283572A,LCAND-381F35A1E054172595B4,FIN-E22C734F007C9F7A3BF8,FIN-9B9A05FAA993736FBD28,81915.3,0.0,observed_positive,observed_zero,1,4.417819604822696,1000.0,complete
NC,2022,lower,113,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-C16F1AADBC15E57AE488,,FIN-FD2B5253A9F7E65B647A,,303914.19,,observed_positive,0,,1000.0,not_democratic_republican_contest
NC,2022,lower,114,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-11A8BC964B69BB800952,LCAND-591F7F2A73017C638C9C,FIN-6391FF1F32DCABDD614A,FIN-3057D1D007B3968DF57C,49351.13,0.0,observed_positive,observed_zero,1,3.919021061812435,1000.0,complete
NC,2022,lower,115,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-44F6153E28505E159E86,LCAND-9DA8AF93FB457F554DD8,FIN-08786C650AD210B7ECC7,FIN-463B8D08BE1C75EADEB3,157292.45,97625.41,observed_positive,observed_positive,1,0.4731153351797776,1000.0,complete
NC,2022,lower,116,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-28FDC6E4A2308B794760,LCAND-9BE6DEF95C47FAE58268,FIN-76371D9BD47E6F86E44C,FIN-33800E7B6D527FDDFA18,65119.95,964.0,observed_positive,observed_positive,1,3.5164873068194162,1000.0,complete
NC,2022,lower,117,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-9AA95CDD41D079490608,LCAND-5B6772111A24C4DF09BB,FIN-471291A4CD65375E65DD,FIN-C7D438F4D2528F69D425,20322.13,0.0,observed_positive,observed_zero,1,3.0597455004987224,1000.0,complete
NC,2022,lower,118,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-C71566753DD7E4D8979C,LCAND-C100CD4609554A627EB9,FIN-AF2FD0BAA207CC874FCC,FIN-2D8949402D87FA10A57A,59029.68,34046.8,observed_positive,observed_positive,1,0.538154795414381,1000.0,complete
NC,2022,lower,119,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-5FB1C58DCB77DE91BF17,LCAND-997344C5BBEA22CF66EF,FIN-A5F93401C5E96D497B7B,FIN-021C614D4C1CC9C97F1D,334213.64,45737.66,observed_positive,observed_positive,1,1.9702177962315246,1000.0,complete
NC,2022,lower,12,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-EA57BB4A7DEE2E0BEB4B,LCAND-17DCAE6C066FEBEADA90,FIN-C76AE75365D557DEAC46,FIN-0404A45759DC9ED6D432,37473.7,328002.84,observed_positive,observed_positive,1,-2.146091491966989,1000.0,complete
NC,2022,lower,120,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-7E23A3B26FC5615B0FF5,,FIN-7EC13CA8154CB288C923,,106051.95,,observed_positive,0,,1000.0,not_democratic_republican_contest
NC,2022,lower,13,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-97C5CDACBF94A51C3C8A,LCAND-9526D70A637DD49F1D16,FIN-108C41A87DF70E3259B4,FIN-F13E147BA2EA90E36AE5,0.0,0.0,observed_zero,observed_zero,1,0.0,1000.0,complete
NC,2022,lower,14,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-3F1AD60C4567E8760A06,LCAND-F817734EA9DE525459F6,FIN-0BE704FB26D867987749,FIN-019C9A1E141902EA3CD2,3255.0,55180.95,observed_positive,observed_positive,1,-2.580482969440149,1000.0,complete
NC,2022,lower,15,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-7F362D0A38C6D591360C,LCAND-1554D9ECF46F0B551208,FIN-54D86B4001F80890ACE3,FIN-4E7D222F79D898BCC6EA,7330.0,135047.34999999998,observed_positive,observed_positive,1,-2.793139530727763,1000.0,complete
NC,2022,lower,16,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-67ED80137EEB27CA750A,,FIN-A643263DEE44E96D6332,,14980.95,,observed_positive,0,,1000.0,not_democratic_republican_contest
NC,2022,lower,17,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-D314B4DEFA2DFAE42B94,LCAND-3F899C0349BA361D2A16,FIN-856988891DD3D8A4983E,FIN-EFFB30D43BD8166164ED,46638.61,77668.69,observed_positive,observed_positive,1,-0.5016016694663322,1000.0,complete
NC,2022,lower,18,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-A7DB49671989BFB6A1AF,LCAND-D58CE474F0A283F87857,FIN-74896E105DE5DAF2E84B,FIN-553D55B15C7FC8F33CAE,251863.31,197760.37,observed_positive,observed_positive,1,0.24074913777169815,1000.0,complete
NC,2022,lower,19,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-A6C10D2C40DEA01D259A,,FIN-7FB40FB9E0CED76C0E4A,,217952.95,,observed_positive,0,,1000.0,not_democratic_republican_contest
NC,2022,lower,2,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-438FCAB7F2610BEE30D7,LCAND-0AF06E2696CEC68E0EA7,FIN-6E521462D10168578504,FIN-CBE03018815D5B5E119A,132196.59,67879.69,observed_positive,observed_positive,1,0.6594647976493595,1000.0,complete
NC,2022,lower,20,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-A645E2447F75AAB9EA4B,LCAND-3DCDB55549BE83F43645,FIN-2177453B7C183F8157BC,FIN-0E5B254A083D4AE39D0C,333456.52,0.0,observed_positive,observed_zero,1,5.812506886067177,1000.0,complete
NC,2022,lower,21,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-191F758375F18CAFD95C,LCAND-3CEBCC7C6B32C4E2DBB4,FIN-DB58AD7EBED90D705A1A,FIN-0DB5E88C9E5581BEA41E,122521.13,3545.7599999999998,observed_positive,observed_positive,1,3.302217304178726,1000.0,complete
NC,2022,lower,22,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-24754101FC9E30A8F0A2,,FIN-60549729392B6F799C4E,,41172.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
NC,2022,lower,23,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-1CA5594C4B0AA152BCA3,LCAND-A66396BECC93479760BB,FIN-30F3AE1FD31096E7834D,FIN-131F482C34DC5A5BE1F6,53375.95,0.0,observed_positive,observed_zero,1,3.995921960520595,1000.0,complete
NC,2022,lower,24,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-5371035D22530B89C4E6,LCAND-2AAED820E825BF8542FC,FIN-6DFB3ED2A249E83DEB8B,FIN-F894F4CEC99E9531BD21,282261.08,369505.55,observed_positive,observed_positive,1,-0.2684994078505135,1000.0,complete
NC,2022,lower,25,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-2C03E8B7097902172B5E,LCAND-86AE54A13DDCB71520CE,FIN-D8A0A138EA6A6CB6D4E6,FIN-9C5F5458C605EB65F4FB,379212.49,348619.55,observed_positive,observed_positive,1,0.0838847173752376,1000.0,complete
NC,2022,lower,26,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-0D06DE35F8854E31226D,LCAND-CA7E77859A327F3433D2,FIN-57859A1976196E0FDFE0,FIN-222B800DE724174D3740,900.06,0.0,observed_positive,observed_zero,1,0.6418854646211587,1000.0,complete
NC,2022,lower,27,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-070BBA869823457E9E54,LCAND-F619BADB032D9A06873E,FIN-544BDA0FC490528AFF57,FIN-71BDCA7F975AFF4E96F3,217798.25,162946.88,observed_positive,observed_positive,1,0.28860759942654507,1000.0,complete
NC,2022,lower,28,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-FA3E390690430F83B982,LCAND-BE3C4E1B3AD4E9C59EC2,FIN-61B87CF9C0AD7C7FE1D9,FIN-C04C59AB4C9A30F318AA,5179.469999999999,423440.71,observed_positive,observed_positive,1,-4.229539818522219,1000.0,complete
NC,2022,lower,29,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-96D848E1BA897841AB05,,FIN-20C68B53CDA262CC57D5,,199608.50000000003,,observed_positive,,0,,1000.0,not_democratic_republican_contest
NC,2022,lower,3,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-647DFDA902BB85590666,,FIN-79285E07CD73DFBE50EC,,194371.94,,observed_positive,0,,1000.0,not_democratic_republican_contest
NC,2022,lower,30,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-0D3E641557DD72C76B27,LCAND-34E9426A56D8AF3ED7C9,FIN-03E0DB5EF87DE90F808E,FIN-671EAB92BB15E528F52F,83110.94,282.5,observed_positive,observed_positive,1,4.18332534369027,1000.0,complete
NC,2022,lower,31,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-6BDBB35CBEDD1A0A7003,,FIN-CAF467F179EECA6B05AA,,0.0,,observed_zero,,0,,1000.0,not_democratic_republican_contest
NC,2022,lower,32,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-915D65C0CB9E5EB2FDEF,LCAND-C62EB05658484EA9685C,FIN-2B33050B1082A423E7CA,FIN-A2B3EF6F17D276307E43,127333.91,88390.88,observed_positive,observed_positive,1,0.36161687556314576,1000.0,complete
NC,2022,lower,33,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-BB3020DCE6F1763243EE,LCAND-395EDCE00C24C8E65D91,FIN-E6BEED4C5DCDB493D633,FIN-6A7BA1EEB24B701DD6F1,57790.7,438.54,observed_positive,observed_positive,1,3.7103549687641464,1000.0,complete
NC,2022,lower,34,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-521612507717798F5169,LCAND-F2FBA8E424011D98A924,FIN-D4DE1A95BA806160678A,FIN-00862E6720704042888C,79948.31,167877.68,observed_positive,observed_positive,1,-0.7353638630594743,1000.0,complete
NC,2022,lower,35,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-F16518C88A8DF1486C2C,LCAND-748EFA2445F10F52DD6C,FIN-F5E238BF87178CA5868A,FIN-4B5D9FED8568762DB7B5,1126844.04,474834.49,observed_positive,observed_positive,1,0.86299307640531,1000.0,complete
NC,2022,lower,36,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-7257213712F7FD5BBC79,LCAND-B8D739EA00B00F1973C2,FIN-B7979DB44C12F9AA5898,FIN-4F70DDCA347264EDE213,290260.74,299533.45,observed_positive,observed_positive,1,-0.031340182519634156,1000.0,complete
NC,2022,lower,37,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-9C212F6C3C4B1FE8A72F,LCAND-3D9ABD2483A500A4B773,FIN-78294F3A82A18631445E,FIN-4A88C2FCBE59F063D448,173463.88,538240.6900000001,observed_positive,observed_positive,1,-1.1284442915879178,1000.0,complete
NC,2022,lower,38,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-30BFB63D1F306B5F67B6,,FIN-D31E5FC7DF7340A39D63,,3955.0,,observed_positive,,0,,1000.0,not_democratic_republican_contest
NC,2022,lower,39,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-FD8CE388BC49EC5A626B,LCAND-3CE9AA6C4B2FADC31EE4,FIN-C184CB6AF85CB6D08B73,FIN-D5B25089F9C657FECC09,0.0,10034.19,observed_zero,observed_positive,1,-2.4009986342053384,1000.0,complete
NC,2022,lower,4,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-02ABF4E24516C56C6F27,LCAND-2197AE2DEFD02B3A2B19,FIN-F4D42569C1E0FC3C7E48,FIN-86E5AE859AC77B4AE6D6,22392.32,320233.72,observed_positive,observed_positive,1,-2.6197611945181434,1000.0,complete
NC,2022,lower,40,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-4E6593DBE9B550DAD1A9,LCAND-E8055580E4A9EA1EC3D4,FIN-2098760FD27B1D2B8719,FIN-E5FD891606861A8C8F81,133350.7,197262.65,observed_positive,observed_positive,1,-0.3891391214825123,1000.0,complete
NC,2022,lower,41,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-E50DCB0D4C1C9807423A,LCAND-D4D4952F772D46AA2792,FIN-74E1F9D587A27F3770D0,FIN-B40E9FA0E2FE14FC8280,0.0,18684.15,observed_zero,observed_positive,1,-2.9798137433770537,1000.0,complete
NC,2022,lower,42,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-9856D20E7F54921374AD,LCAND-415732E4D54275E4716B,FIN-2E77947D980CF27F15C5,FIN-B3B8897A72324F4044AF,52923.920000000006,0.0,observed_positive,observed_zero,1,3.987574164258249,1000.0,complete
NC,2022,lower,43,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-9D29BA2CB11C87D137FF,LCAND-F6EE76EDA576D79C91B6,FIN-D52E3A7AA5ECA801703A,FIN-B49E642BFA6F43D145A5,34275.66,148751.67,observed_positive,observed_positive,1,-1.4457851811547413,1000.0,complete
NC,2022,lower,44,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-8E3B510871DC9A7A678F,,FIN-D373DCFCAFBB41857BCB,,57416.34,,observed_positive,,0,,1000.0,not_democratic_republican_contest
NC,2022,lower,45,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-98E792150065B745B1CC,LCAND-B08F9A79D821FCDE2C5A,FIN-DB6C3847DC7ECEA55CB8,FIN-F8FE3D9D7A9F17B9C93C,55323.59,0.0,observed_positive,observed_zero,1,4.031113452716022,1000.0,complete
NC,2022,lower,46,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-A5ECAC58284BE6023C52,,FIN-17FCC3BF3699910CB585,,515333.19,,observed_positive,0,,1000.0,not_democratic_republican_contest
NC,2022,lower,47,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-BB8946C4A7CCE6D9FD13,LCAND-A4F9A44D9EE2EDDCE9BC,FIN-BE319B53CA4CEE1BD670,FIN-7243FF5F9A089D2C80DA,11599.03,193383.83,observed_positive,observed_positive,1,-2.736214882687409,1000.0,complete
NC,2022,lower,48,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-29CECA759FD26FD0B2A1,LCAND-F688DEACD6CCDB619EA6,FIN-9467D72783B2F732DE65,FIN-EBE7C3A5414A6BA94D9E,140439.64,93295.85,observed_positive,observed_positive,1,0.40543587344977833,1000.0,complete
NC,2022,lower,49,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-45CE6B617BBCE3AF1D2A,LCAND-D9837D7B5261CFDAD187,FIN-E33F8AF76A1787D0FEFE,FIN-87CD9A8EB0FABDB56F7A,0.0,140.0,observed_zero,observed_positive,1,-0.13102826240640414,1000.0,complete
NC,2022,lower,5,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-154D965A7DC201B0434D,LCAND-D078EF6D7DE4CEA4A46E,FIN-0A62E97673896DB858D0,FIN-D55F6F8AB55164EF8E36,330915.95,475865.63,observed_positive,observed_positive,1,-0.3623529788759546,1000.0,complete
NC,2022,lower,50,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-3F6C95294FAA3965336C,LCAND-4E5AEE677E13348E822A,FIN-022285420A5AB85BA09D,FIN-6AB9FFFD51FDD7A573A6,97220.14,11320.71,observed_positive,observed_positive,1,2.075929699666731,1000.0,complete
NC,2022,lower,51,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-C04CF977379B7E84D713,LCAND-38A320CB8AFC1E8B9D92,FIN-784480B6D3954A9F8C32,FIN-666AB24C2D05C53C752E,15298.79,152160.36,observed_positive,observed_positive,1,-2.240394605161019,1000.0,complete
NC,2022,lower,52,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-00CE81BFE75DB8E690BF,,FIN-47C0B4D593ED4C45AF8C,,109661.2,,observed_positive,0,,1000.0,not_democratic_republican_contest
NC,2022,lower,53,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-A961BEA83C56345BED0E,LCAND-7A9452A389D35DCB36EC,FIN-C8C21BE5432F10472607,FIN-23B932445EBEEA595B93,2765.0,126793.71,observed_positive,observed_positive,1,-3.5246694619529686,1000.0,complete
NC,2022,lower,54,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-469417F277F9EE2DB127,LCAND-4030C553E015684F4069,FIN-FC5EEA13EAABEFFF5F2D,FIN-18E7AC7D9511779771B6,1023596.15,115452.77,observed_positive,observed_positive,1,2.17456803085361,1000.0,complete
NC,2022,lower,55,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-DD70E13EB1C91E52BAE6,,FIN-3A3BE28038BB7B664A3A,,135999.97999999998,,observed_positive,0,,1000.0,not_democratic_republican_contest
NC,2022,lower,56,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-BAC4FC4B1F92CFEA3C56,,FIN-99FCE41FF2E935AEF2B9,,296493.75,,observed_positive,,0,,1000.0,not_democratic_republican_contest
NC,2022,lower,57,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-04577D7FB90D1B1FDD35,LCAND-F634C1F42C28F85EBF44,FIN-BCC1927C473BD5A78FE1,FIN-36E1F42A49CACA410B12,110288.83,62126.11,observed_positive,observed_positive,1,0.5669944222567798,1000.0,complete
NC,2022,lower,58,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-66FF455F2B7D0FD213BD,LCAND-527156718AF5229FF6BC,FIN-FE78AC5B604B3F38BE5C,FIN-80178BB5BEEAF4D6737E,26880.0,7207.48,observed_positive,observed_positive,1,1.2228636522972953,1000.0,complete
NC,2022,lower,59,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-57F37030A747052B612A,LCAND-62A9B788EE17CECC6E21,FIN-66C5A4BD974E3CD735F1,FIN-F08867E44FECFE6A275A,280.0,331161.60000000003,observed_positive,observed_positive,1,-5.558761519550026,1000.0,complete
NC,2022,lower,6,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-FA2DFFC7F4B17AC1C633,LCAND-2FABF4D1A61BF1DF7751,FIN-CEF243B5AB30A5FE73D8,FIN-86E45A0AAFE62ECF4D9B,465.87,6056.200000000001,observed_positive,observed_positive,1,-1.5714577401127525,1000.0,complete
NC,2022,lower,60,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-49D72EA5A37563988A60,LCAND-82E519B6268E0A31741E,FIN-7EB3115C6F4371F0D240,FIN-698D8C323AEB282AF677,44197.0,1679.23,observed_positive,observed_positive,1,2.8255012731465543,1000.0,complete
NC,2022,lower,61,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-7D9EF3DEE0CDF33FC9DF,,FIN-9A2F6A365CDB63899FD5,,15609.350000000002,,observed_positive,,0,,1000.0,not_democratic_republican_contest
NC,2022,lower,62,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-40D703E582C83438FD14,LCAND-222773E746EECFFA2DDF,FIN-570FE08D65F551ED7506,FIN-3ADE67ACCC29CAA8474E,90275.04,0.0,observed_positive,observed_zero,1,4.513877365777704,1000.0,complete
NC,2022,lower,63,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-8677E72C94CA97FBB5D3,LCAND-1BB5961BB71635A6E251,FIN-D66EA1F5277BADC8668B,FIN-2E31A123155069756099,933576.15,704301.62,observed_positive,observed_positive,1,0.2814675698956948,1000.0,complete
NC,2022,lower,64,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-254C7BAB0F2361C483AE,LCAND-2D7EF24D180FDB81E250,FIN-09D131F7C7D7AEE6BF20,FIN-14C24C363655CF60FE2A,31168.590000000004,95452.74,observed_positive,observed_positive,1,-1.098062636814609,1000.0,complete
NC,2022,lower,65,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-4198E7492CABB1082148,LCAND-68AD748D007EFB7A2FBB,FIN-C68BD460229188DE00A2,FIN-C66CE00189E900E21331,0.0,91637.07,observed_zero,observed_positive,1,-4.528689385517953,1000.0,complete
NC,2022,lower,66,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-3F3D085D46E2F57FD418,LCAND-30DB2FB73867D96A725B,FIN-D427E823CF965F3F51BB,FIN-97104C42AEA6BABD4E53,0.0,125.0,observed_zero,observed_positive,1,-0.11778303565638351,1000.0,complete
NC,2022,lower,67,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-82184FEC5B88FAD9700F,,FIN-9976CC6DED5D3B05B7EF,,250255.39,,observed_positive,0,,1000.0,not_democratic_republican_contest
NC,2022,lower,68,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-4594A8725023A15ECFC9,,FIN-8323873994BFFD93F618,,171316.66999999998,,observed_positive,0,,1000.0,not_democratic_republican_contest
NC,2022,lower,69,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-E229E585B4FD09E6197D,LCAND-8C090F7D0F03CA27C8A4,FIN-86B0DC78F69390C32EFB,FIN-F8879182976D7B921AB9,5046.0,310176.83,observed_positive,observed_positive,1,-3.9409644394476473,1000.0,complete
NC,2022,lower,7,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-73B09A0356A1D0A48D6F,,FIN-52EBF8A84C24450221F3,,154289.16,,observed_positive,0,,1000.0,not_democratic_republican_contest
NC,2022,lower,70,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-3EADCDA6B74907F5E1B3,LCAND-62A3DB5715F360C9B67F,FIN-742A991A35E1ACA1DF20,FIN-0DCEAB98E2F9A0D21512,74445.42000000001,60567.14,observed_positive,observed_positive,1,0.20328119426896937,1000.0,complete
NC,2022,lower,71,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-F75C67DC615EBC2A4669,,FIN-D50AAF75E01E99FD7B04,,12399.0,,observed_positive,,0,,1000.0,not_democratic_republican_contest
NC,2022,lower,72,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-2DC1CFA278547F950292,LCAND-A992E9436C4DE50BA624,FIN-A5E7F1F2620AB1ABA4BE,FIN-6C5A918DE72D82253EC8,34761.4,0.0,observed_positive,observed_zero,1,3.5768690994271197,1000.0,complete
NC,2022,lower,73,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-9378CB266D31D91121F3,LCAND-73CA9560065FA517CAE3,FIN-EAE336E6BA090F44987C,FIN-402B8B2017499F8F30E2,1407047.86,831962.55,observed_positive,observed_positive,1,0.5249708444445542,1000.0,complete
NC,2022,lower,74,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-4612BBAE69301EA727EC,LCAND-A64563C84EFA1B89F15F,FIN-0D5F2E3BB9AFC2D6CEAA,FIN-A93B0639BCA982B221AF,307800.17,248000.37,observed_positive,observed_positive,1,0.2152399862612256,1000.0,complete
NC,2022,lower,75,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-3CFEB4541FC74523FD7D,,FIN-D7B22D795594E02E946B,,204777.37,,observed_positive,0,,1000.0,not_democratic_republican_contest
NC,2022,lower,76,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-FEC9286426E3A70D45C2,,FIN-DFC2E4161CEBF2D9620B,,97570.33,,observed_positive,0,,1000.0,not_democratic_republican_contest
NC,2022,lower,77,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-F9C50CB93985C5F71E05,,FIN-AFDFDE2FC0FEC4CCE1F6,,0.0,,observed_zero,0,,1000.0,not_democratic_republican_contest
NC,2022,lower,78,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-FA28EE7FF114EAC73CEC,LCAND-39F23B60D8BAA1CD0588,FIN-F2155690137B8363F18A,FIN-D9FDCCD805391F98733A,8712.17,197713.17,observed_positive,observed_positive,1,-3.0184826899040957,1000.0,complete
NC,2022,lower,79,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-94F336ED09590735FD87,,FIN-2D2E966EA207838B5FDF,,314785.89,,observed_positive,0,,1000.0,not_democratic_republican_contest
NC,2022,lower,8,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-43BA24FEA022F43681E1,LCAND-9BF0A563E9AADBFFF346,FIN-CEDC4DFBFBC0149D3FAE,FIN-74919E380DF7D47C515A,59397.61000000001,13750.0,observed_positive,observed_positive,1,1.409706451835622,1000.0,complete
NC,2022,lower,80,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-1434F6211EAA24D7A064,LCAND-B236FE861DDE3CD78BF8,FIN-3F8CE8827FC605A778B7,FIN-0C3463EE2E47CA3323C5,12.8,23005.95,observed_positive,observed_positive,1,-3.165582943880579,1000.0,complete
NC,2022,lower,81,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-FD6BFF5FAA0639F0109C,LCAND-72C84B3FA0E36BF87F28,FIN-829EDF33562C867AD1F4,FIN-83201CAF67E203F6A3EF,0.0,155677.95,observed_zero,observed_positive,1,-5.054192424719183,1000.0,complete
NC,2022,lower,82,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-1EE7492D1FE97F7D3D7E,,FIN-2DE23DB662AF308BFF9A,,275077.95,,observed_positive,0,,1000.0,not_democratic_republican_contest
NC,2022,lower,83,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-24C7F107A099BD2FC386,,FIN-8BD3537523EE9B35CBC9,,73942.03,,observed_positive,0,,1000.0,not_democratic_republican_contest
NC,2022,lower,84,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-36D96B3BB0FAD9B62DDE,,FIN-CE8FFDF18C6E6E30E76F,,191320.5,,observed_positive,0,,1000.0,not_democratic_republican_contest
NC,2022,lower,85,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-71AA0E4D500F478C103F,LCAND-2642EF1C00821C221AD2,FIN-1A05D66DA0A5EF6B9315,FIN-C7035E5888F3ED1F7D67,4445.22,10200.0,observed_positive,observed_positive,1,-0.7211756186919422,1000.0,complete
NC,2022,lower,86,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-92D01CF7223048D1466D,,FIN-4EC7B49DD12B34B13B12,,80637.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
NC,2022,lower,87,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-1D4D2B86FA36B4B4DF1E,LCAND-261D0C043D12ABFD2A87,FIN-8862171E51C48AC5DB48,FIN-0AEE2B42BE767C50594A,6308.33,642552.75,observed_positive,observed_positive,1,-4.477989203768813,1000.0,complete
