state,year,chamber,district,heda_dem_votes,heda_rep_votes,heda_total_votes,dem_two_party_share,heda_dem_margin,precinct_fragment_rows,office,baseline_dem_votes,baseline_rep_votes,context_fragment_rows,split_context_rows,expected_context_groups,allocated_context_groups,incomplete_context_groups,baseline_dem_margin,baseline_allocation_quality,klarner_dem_votes,klarner_rep_votes,dinc,rinc,dswitch,rswitch,uncont,dontuse,bigthird,dem_candidate,rep_candidate,dem_votes,rep_votes,legislative_dem_margin,raw_overperformance_vs_baseline,incumbency_balance,contested_two_party,model_eligible_permissive,model_eligible,heda_dem_vote_delta,heda_rep_vote_delta,result_source,baseline_source,panel_source,baseline_office,minimum_party_vote_coverage,allocated_votes,source_votes,source_legislative_turnout,matched_legislative_turnout,legislative_turnout_join_coverage,cycle_gate,coverage_gate,allocated_context_votes,statewide_context_votes,minimum_party_context_footprint_share,staging_reconciliation_gate,reconciliation_status,legislative_turnout
NC,2004,house,109,8577.0,13629.0,22206.0,0.3862469602810051,-0.2275060794379897,20.0,USP,8067.688795148315,14785.545385278445,20.0,6.0,20.0,20.0,0.0,-29.39564937326818,includes_turnout_share_allocation,8577.0,13629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"wiggins, shirley m","current, william a, sr",8577.0,13629.0,-22.75060794379897,6.6450414294692095,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,house,110,8448.0,14690.0,23138.0,0.3651136658311003,-0.2697726683377993,27.0,USP,7282.003613039755,16300.571134207565,27.0,9.0,27.0,27.0,0.0,-38.24250582401103,includes_turnout_share_allocation,8448.0,14690.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"long, jim","clary, debbie a",8448.0,14690.0,-26.97726683377993,11.265238990231095,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,house,111,11565.0,14392.0,25957.0,0.4455445544554455,-0.1089108910891089,22.0,USP,10188.323441713092,15611.194446802763,22.0,4.0,22.0,22.0,0.0,-21.01927264115099,includes_turnout_share_allocation,11565.0,14392.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"hamrick, kathryn h","moore, timothy k",11565.0,14392.0,-10.891089108910892,10.1281835322401,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,house,112,16681.0,10171.0,27260.0,0.6212200208550573,0.2424400417101147,32.0,USP,9431.120762043374,18266.93733705585,32.0,3.0,32.0,32.0,0.0,-31.900491158619616,includes_turnout_share_allocation,16681.0,10171.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"england, bob","hager, michael d",16681.0,10171.0,24.244004171011472,56.14449532963109,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,house,114,19098.0,11729.0,30827.0,0.6195218477308853,0.2390436954617705,28.0,USP,17503.953989509926,15514.56888651567,28.0,5.0,28.0,28.0,0.0,6.025057845451736,includes_turnout_share_allocation,19098.0,11729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"fisher, susan c","porter, clark",19098.0,11729.0,23.90436954617705,17.879311700725317,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,house,115,20957.0,13002.0,34958.0,0.6171265349391913,0.2342530698783827,30.0,USP,19119.200152467314,17892.047255186637,30.0,5.0,30.0,30.0,0.0,3.3156215562377973,includes_turnout_share_allocation,20957.0,13002.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"goforth, d bruce","boyd, barbara",20957.0,13002.0,23.42530698783828,20.10968543160048,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,house,116,12149.0,20030.0,32179.0,0.3775443612293732,-0.2449112775412536,26.0,USP,15244.84585802276,19084.383858297693,26.0,7.0,26.0,26.0,0.0,-11.184457187076294,includes_turnout_share_allocation,12149.0,20030.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"jones, doug","sherrill, wilma",12149.0,20030.0,-24.49112775412536,-13.306670567049068,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,house,117,10111.0,21650.0,31761.0,0.3183463996725544,-0.3633072006548912,31.0,USP,11855.566833033768,21818.936565126467,31.0,4.0,31.0,31.0,0.0,-29.58728036546795,includes_turnout_share_allocation,10111.0,21650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"bastedo, wayne","justus, carolyn k",10111.0,21650.0,-36.330720065489125,-6.743439700021174,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,house,119,14147.0,13195.0,27342.0,0.5174091141833077,0.0348182283666154,46.0,USP,13096.392314694078,15818.881352311291,46.0,12.0,46.0,46.0,0.0,-9.415401247693504,includes_turnout_share_allocation,14147.0,13195.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"haire, r phillip (phil)","carpenter, margaret m (marge)",14147.0,13195.0,3.4818228366615465,12.89722408435505,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,senate,1,45367.0,24759.0,70126.0,0.646935516071072,0.2938710321421441,100.0,USP,29141.0,41453.0,100.0,0.0,100.0,100.0,0.0,-17.44057568631895,whole_precincts,45367.0,24759.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"basnight, marc","toppin, ronald w (ron), sr",45367.0,24759.0,29.387103214214413,46.82767890053336,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,senate,2,37123.0,29966.0,68162.0,0.5533395936740747,0.1066791873481494,76.0,USP,24086.0,44970.0,76.0,0.0,76.0,76.0,0.0,-30.24212233549583,whole_precincts,37123.0,29966.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"thomas, scott","tyson, chuck",37123.0,29966.0,10.667918734814949,40.910041070310776,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,senate,3,36343.0,18686.0,55029.0,0.6604335895618674,0.3208671791237347,64.0,USP,30632.063520661923,26096.049736311048,64.0,10.0,64.0,64.0,0.0,7.996059667634569,includes_turnout_share_allocation,36343.0,18686.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"jenkins, clark","moore, beverly",36343.0,18686.0,32.08671791237347,24.090658244738904,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,senate,5,34162.0,25987.0,60149.0,0.5679562419990357,0.1359124839980714,63.0,USP,26315.26398114509,36249.65535591328,63.0,15.0,63.0,63.0,0.0,-15.878533018237052,includes_turnout_share_allocation,34162.0,25987.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,"kerr, john h, iii","moore, tony p",34162.0,25987.0,13.591248399807146,29.4697814180442,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,senate,6,18514.0,21624.0,41286.0,0.4612586576311724,-0.077482684737655,34.0,USP,13143.0,28497.0,34.0,0.0,34.0,34.0,0.0,-36.873198847262245,whole_precincts,18514.0,21624.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"hargett, cecil","brown, harry c",18514.0,21624.0,-7.748268473765509,29.12493037349673,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,senate,7,35091.0,26616.0,61707.0,0.5686713014730905,0.1373426029461811,72.0,USP,32276.0,30755.0,72.0,0.0,72.0,72.0,0.0,2.413098316701306,whole_precincts,35091.0,26616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"berger, doug","frazier, harold n",35091.0,26616.0,13.734260294618114,11.321161977916807,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,senate,8,39897.0,33627.0,73524.0,0.5426391382405745,0.085278276481149,72.0,USP,32245.0,43735.0,72.0,0.0,72.0,72.0,0.0,-15.122400631745196,whole_precincts,39897.0,33627.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"soles, r c, jr","swann, jack",39897.0,33627.0,8.5278276481149,23.65022827986009,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,senate,9,40486.0,39601.0,80087.0,0.5055252413000861,0.0110504826001723,49.0,USP,35572.0,45351.0,49.0,0.0,49.0,49.0,0.0,-12.084327076356535,whole_precincts,40486.0,39601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"boseman, julia","white, woody",40486.0,39601.0,1.105048260017231,13.189375336373768,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,senate,10,37570.0,23054.0,60624.0,0.6197215624175244,0.2394431248350488,73.0,USP,26779.0,35150.0,73.0,0.0,73.0,73.0,0.0,-13.517092153918195,whole_precincts,37570.0,23054.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"albertson, charles w (charlie)","jarman, rich",37570.0,23054.0,23.944312483504884,37.46140463742308,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,senate,11,40234.0,26417.0,66651.0,0.6036518581866739,0.2073037163733477,56.0,USP,29899.0,38166.0,56.0,0.0,56.0,56.0,0.0,-12.145743039741424,whole_precincts,40234.0,26417.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"swindell, a b, iv","nielsen, dennis",40234.0,26417.0,20.730371637334773,32.876114677076195,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,senate,14,45727.0,25595.0,71322.0,0.6411345727825917,0.2822691455651832,46.0,USP,42863.0228127302,32538.765237675827,46.0,12.0,46.0,46.0,0.0,13.692324601311327,includes_turnout_share_allocation,45727.0,25595.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"malone, vernon","odoom, john",45727.0,25595.0,28.226914556518324,14.534589955206997,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,senate,16,45396.0,28995.0,76370.0,0.6102351090857765,0.220470218171553,57.0,USP,43876.0278110482,37900.55095613874,57.0,13.0,57.0,57.0,0.0,7.3070761151812,includes_turnout_share_allocation,45396.0,28995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"cowell, janet","bradrick, mark a",45396.0,28995.0,22.0470218171553,14.7399457019741,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,senate,17,37432.0,55908.0,95184.0,0.4010284979644311,-0.1979430040711377,51.0,USP,44155.19517463692,57987.39431057238,51.0,9.0,51.0,51.0,0.0,-13.542048625993,includes_turnout_share_allocation,37432.0,55908.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"clark, norwood","stevens, richard",37432.0,55908.0,-19.794300407113777,-6.252251781120776,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,senate,18,46875.0,32709.0,80770.0,0.5890003015681544,0.1780006031363088,57.0,USP,47072.40021408965,37998.70425343787,57.0,6.0,57.0,57.0,0.0,10.666014056647516,includes_turnout_share_allocation,46875.0,32709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"atwater, bob","mumma, christine",46875.0,32709.0,17.80006031363088,7.134046256983364,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,senate,21,27866.0,16434.0,45525.0,0.6290293453724605,0.258058690744921,33.0,USP,26882.81622157753,22024.27066384656,33.0,4.0,33.0,33.0,0.0,9.934236257238586,includes_turnout_share_allocation,27866.0,16434.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"shaw, larry","evans, richard d",27866.0,16434.0,25.8058690744921,15.871632817253516,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,senate,22,33229.0,35605.0,68834.0,0.4827410872533922,-0.0345178254932155,51.0,USP,25118.0,45636.0,51.0,0.0,51.0,51.0,0.0,-28.99906719054753,whole_precincts,33229.0,35605.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"harris, oscar n","blake, harris d",33229.0,35605.0,-3.4517825493215564,25.54728464122597,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,senate,23,49730.0,26307.0,76037.0,0.6540236989886503,0.3080473979773005,62.0,USP,49108.0,29744.0,62.0,0.0,62.0,62.0,0.0,24.55739867092781,whole_precincts,49730.0,26307.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"kinnaird, ellie","whitfield, robert e (whit)",49730.0,26307.0,30.80473979773005,6.24734112680224,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,senate,24,26127.0,35989.0,62116.0,0.4206162663403954,-0.1587674673192092,52.0,USP,25225.0,38170.0,52.0,0.0,52.0,52.0,0.0,-20.419591450429845,whole_precincts,26127.0,35989.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"foriest, anthony (tony)","webster, hugh",26127.0,35989.0,-15.876746731920925,4.542844718508922,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,senate,27,49573.0,23910.0,75280.0,0.6746186192724848,0.3492372385449696,65.0,USP,44881.71278664802,38329.50167717767,65.0,5.0,65.0,65.0,0.0,7.874192381026701,includes_turnout_share_allocation,49573.0,23910.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"hagan, kay r","coffer, bobby r",49573.0,23910.0,34.92372385449696,27.049531473470253,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,senate,29,17644.0,42292.0,59936.0,0.2943806727175654,-0.4112386545648692,59.0,USP,17279.0,43516.0,59.0,0.0,59.0,59.0,0.0,-43.15650958138005,whole_precincts,17644.0,42292.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"moss, charles k","tillman, jerry w",17644.0,42292.0,-41.12386545648692,2.032644124893132,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,senate,30,22188.0,40611.0,62799.0,0.3533177279892991,-0.2933645440214016,78.0,USP,19444.0,45869.0,78.0,0.0,78.0,78.0,0.0,-40.459020409413135,whole_precincts,22188.0,40611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"jackson, melvin t","east, don w",22188.0,40611.0,-29.336454402140163,11.122566007272972,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,senate,32,38903.0,16920.0,55823.0,0.6968991275997348,0.3937982551994697,57.0,USP,34836.39836628379,25023.44601783853,57.0,14.0,57.0,57.0,0.0,16.393213930653175,includes_turnout_share_allocation,38903.0,16920.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"garrou, linda","dowe, w r (bill)",38903.0,16920.0,39.379825519946976,22.9866115892938,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,senate,34,24223.0,41800.0,66023.0,0.3668872968510973,-0.2662254062978053,65.0,USP,20968.0,47287.0,65.0,0.0,65.0,65.0,0.0,-38.55981246795107,whole_precincts,24223.0,41800.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"brown, larry c 1","brock, andrew c",24223.0,41800.0,-26.62254062978053,11.937271838170538,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,senate,40,42096.0,30633.0,72729.0,0.578806253351483,0.1576125067029658,43.0,USP,45511.82791184989,37237.70883288448,43.0,6.0,43.0,43.0,0.0,9.998991419721651,includes_turnout_share_allocation,42096.0,30633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"graham, malcolm","sisson, brian",42096.0,30633.0,15.76125067029658,5.76225925057493,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,senate,41,22741.0,50458.0,73199.0,0.3106736430825558,-0.3786527138348884,61.0,USP,24124.26989584913,52172.05782336637,61.0,7.0,61.0,61.0,0.0,-36.76164864806894,includes_turnout_share_allocation,22741.0,50458.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"mcelwaine, rita w","forrester, james s (jim)",22741.0,50458.0,-37.865271383488846,-1.1036227354199042,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,senate,43,28264.0,24311.0,52575.0,0.5375939134569663,0.0751878269139324,44.0,USP,17597.05652576273,35925.21327656561,44.0,3.0,44.0,44.0,0.0,-34.243982586115145,includes_turnout_share_allocation,28264.0,24311.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"hoyle, david w","fleming, russell",28264.0,24311.0,7.518782691393247,41.76276527750839,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,senate,44,24100.0,38567.0,62667.0,0.3845724224871144,-0.2308551550257711,60.0,USP,21727.0,40108.0,60.0,0.0,60.0,60.0,0.0,-29.725883399369287,whole_precincts,24100.0,38567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"avery, richard c","jacumin, jim",24100.0,38567.0,-23.08551550257712,6.640367896792174,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,senate,45,29192.0,47005.0,76197.0,0.3831121960182159,-0.2337756079635681,92.0,USP,28189.0,50076.0,92.0,0.0,92.0,92.0,0.0,-27.965246278668623,whole_precincts,29192.0,47005.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"cain, jim","garwood, john a",29192.0,47005.0,-23.37756079635681,4.587685482311816,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,senate,46,32595.0,28409.0,61004.0,0.5343092256245492,0.0686184512490984,57.0,USP,22399.0,39093.0,57.0,0.0,57.0,57.0,0.0,-27.14824692642945,whole_precincts,32595.0,28409.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"dalton, walter","testa, james (jim)",32595.0,28409.0,6.861845124909842,34.0100920513393,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,senate,47,34115.0,37791.0,71906.0,0.4744388507217756,-0.0511222985564486,107.0,USP,27925.00801644577,44449.27486705185,107.0,3.0,107.0,107.0,0.0,-22.831683012604813,includes_turnout_share_allocation,34115.0,37791.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"queen, joe s","presnell, keith w",34115.0,37791.0,-5.11222985564487,17.719453156959943,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,senate,48,29327.0,47832.0,77159.0,0.3800852784509908,-0.2398294430980183,70.0,USP,31174.067671714933,49363.516786272965,70.0,3.0,70.0,70.0,0.0,-22.58504428332649,includes_turnout_share_allocation,29327.0,47832.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"rogers, matthew c","apodaca, thomas m",29327.0,47832.0,-23.98294430980184,-1.3979000264753516,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,senate,49,43727.0,27492.0,71219.0,0.6139794156053862,0.2279588312107724,57.0,USP,39483.93232828507,36292.48321372704,57.0,3.0,57.0,57.0,0.0,4.211665452542582,includes_turnout_share_allocation,43727.0,27492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"nesbitt, martin l","clark, rl l",43727.0,27492.0,22.79588312107724,18.58421766853466,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
NC,2004,senate,50,35722.0,35438.0,72324.0,0.5019955030916246,0.003991006183249,111.0,USP,28471.991983554235,44361.72513294815,111.0,3.0,111.0,111.0,0.0,-21.816452294995774,includes_turnout_share_allocation,35722.0,35438.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"snow, john j, jr","carpenter, robert c (bob) 1",35722.0,35438.0,0.3991006183249016,22.215552913320675,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
