canonical_candidate_id,person_id,candidate,cycle,chamber,district,party,candidate_cmo,cmo_tail,cmo_extremity,cmo_priority_valid,identity_researchable,missing_core_issues,missing_all_issues,prior_attempts,latest_result_status,social_query,economic_query,archive_query,search_url,priority_score,tail_rank
AL-1998-house-95-D-PFEIFER,ALPERSON-PFEIFER,William Pfeifer Jr,1998,house,95,D,-11.997452020457873,low,11.997452020457873,True,True,6,63,1,evidence_found,"""William Pfeifer Jr"" Alabama candidate 1998 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""William Pfeifer Jr"" Alabama candidate 1998 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""William Pfeifer Jr"" Alabama House Senate campaign 1998",https://www.google.com/search?q=%22William+Pfeifer+Jr%22+Alabama+candidate+1998+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,22.64745202045787,230
AL-2018-senate-35-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2018,senate,35,R,7.905658756163973,high,7.905658756163973,True,True,19,79,1,searched_no_new_evidence,"""David Sessions"" Alabama candidate 2018 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""David Sessions"" Alabama candidate 2018 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""David Sessions"" Alabama House Senate campaign 2018",https://www.google.com/search?q=%22David+Sessions%22+Alabama+candidate+2018+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,22.605658756163972,230
AL-1998-house-10-D-SMITH,ALPERSON-SMITH,Pamela Smith,1998,house,10,D,7.297303693103228,high,7.297303693103228,True,True,21,81,1,identity_resolved_existing_votesmart_evidence,"""Pamela Smith"" Alabama candidate 1998 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Pamela Smith"" Alabama candidate 1998 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Pamela Smith"" Alabama House Senate campaign 1998",https://www.google.com/search?q=%22Pamela+Smith%22+Alabama+candidate+1998+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,22.59730369310323,231
AL-2014-house-16-D-DANIEL-H-BOMAN,ALPERSON-DANIEL-H-BOMAN,Daniel H Boman,2014,house,16,D,-8.237755990455128,low,8.237755990455128,True,True,18,77,1,evidence_found,"""Daniel H Boman"" Alabama candidate 2014 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Daniel H Boman"" Alabama candidate 2014 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Daniel H Boman"" Alabama House Senate campaign 2014",https://www.google.com/search?q=%22Daniel+H+Boman%22+Alabama+candidate+2014+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,22.58775599045513,231
AL-1998-senate-7-D-BATTS,ALPERSON-BATTS,Terry Batts,1998,senate,7,D,-7.272107870044545,low,7.272107870044545,True,True,21,81,1,searched_no_evidence,"""Terry Batts"" Alabama candidate 1998 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Terry Batts"" Alabama candidate 1998 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Terry Batts"" Alabama House Senate campaign 1998",https://www.google.com/search?q=%22Terry+Batts%22+Alabama+candidate+1998+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,22.572107870044544,232
AL-1998-senate-7-R-ENFINGER,ALPERSON-ENFINGER,Jeffrey Wade Enfinger,1998,senate,7,R,7.272107870044545,high,7.272107870044545,True,True,21,81,1,identity_resolved_no_issue_evidence,"""Jeffrey Wade Enfinger"" Alabama candidate 1998 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Jeffrey Wade Enfinger"" Alabama candidate 1998 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Jeffrey Wade Enfinger"" Alabama House Senate campaign 1998",https://www.google.com/search?q=%22Jeffrey+Wade+Enfinger%22+Alabama+candidate+1998+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,22.572107870044544,232
AL-1998-senate-21-D-POOLE,ALPERSON-POOLE,Phil Poole,1998,senate,21,D,7.795692427736615,high,7.795692427736615,True,True,19,79,1,identity_resolved_existing_votesmart_evidence,"""Phil Poole"" Alabama candidate 1998 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Phil Poole"" Alabama candidate 1998 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Phil Poole"" Alabama House Senate campaign 1998",https://www.google.com/search?q=%22Phil+Poole%22+Alabama+candidate+1998+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,22.495692427736614,233
AL-2006-senate-29-D-RONNIE-HELMS,ALPERSON-RONNIE-HELMS,RONNIE HELMS,2006,senate,29,D,7.144822648569857,high,7.144822648569857,True,True,21,81,1,searched_no_evidence,"""RONNIE HELMS"" Alabama candidate 2006 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""RONNIE HELMS"" Alabama candidate 2006 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""RONNIE HELMS"" Alabama House Senate campaign 2006",https://www.google.com/search?q=%22RONNIE+HELMS%22+Alabama+candidate+2006+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,22.444822648569858,234
AL-2002-house-38-D-PATTERSON-ARTHUR-FRANK-JR,ALPERSON-PATTERSON-ARTHUR-FRANK-JR,Patterson Arthur Frank Jr,2002,house,38,D,-7.065306737667706,low,7.065306737667706,True,True,21,81,1,searched_no_evidence,"""Patterson Arthur Frank Jr"" Alabama candidate 2002 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Patterson Arthur Frank Jr"" Alabama candidate 2002 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Patterson Arthur Frank Jr"" Alabama House Senate campaign 2002",https://www.google.com/search?q=%22Patterson+Arthur+Frank+Jr%22+Alabama+candidate+2002+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,22.365306737667705,233
AL-2018-house-38-R-DEBBIE-HAMBY-WOOD,ALPERSON-DEBBIE-HAMBY-WOOD,Debbie Hamby Wood,2018,house,38,R,7.389127047601139,high,7.389127047601139,True,True,20,79,1,directional_education_evidence_found,"""Debbie Hamby Wood"" Alabama candidate 2018 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Debbie Hamby Wood"" Alabama candidate 2018 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Debbie Hamby Wood"" Alabama House Senate campaign 2018",https://www.google.com/search?q=%22Debbie+Hamby+Wood%22+Alabama+candidate+2018+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,22.33912704760114,235
AL-2010-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul Sanford,2010,senate,7,R,12.592212654549828,high,12.592212654549828,True,True,4,54,1,detailed_directional_evidence_found,"""Paul Sanford"" Alabama candidate 2010 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Paul Sanford"" Alabama candidate 2010 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Paul Sanford"" Alabama House Senate campaign 2010",https://www.google.com/search?q=%22Paul+Sanford%22+Alabama+candidate+2010+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,22.292212654549825,236
AL-2022-senate-29-D-GSU29DMAT,ALPERSON-GSU29DMAT,Nathan Nate Mathis,2022,senate,29,D,-7.198745398176236,low,7.198745398176236,True,True,20,80,1,new_evidence_added,"""Nathan Nate Mathis"" Alabama candidate 2022 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Nathan Nate Mathis"" Alabama candidate 2022 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Nathan Nate Mathis"" Alabama House Senate campaign 2022",https://www.google.com/search?q=%22Nathan+Nate+Mathis%22+Alabama+candidate+2022+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,22.198745398176236,234
AL-1998-house-95-R-MCMILLAN,ALPERSON-MCMILLAN,Steve McMillan,1998,house,95,R,11.997452020457873,high,11.997452020457873,True,True,5,59,1,evidence_found,"""Steve McMillan"" Alabama candidate 1998 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Steve McMillan"" Alabama candidate 1998 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Steve McMillan"" Alabama House Senate campaign 1998",https://www.google.com/search?q=%22Steve+McMillan%22+Alabama+candidate+1998+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,22.19745202045787,237
AL-2010-house-9-R-ED-HENRY,ALPERSON-ED-HENRY,ED HENRY,2010,house,9,R,-11.406261245302524,low,11.406261245302524,True,True,7,60,1,evidence_found,"""ED HENRY"" Alabama candidate 2010 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""ED HENRY"" Alabama candidate 2010 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""ED HENRY"" Alabama House Senate campaign 2010",https://www.google.com/search?q=%22ED+HENRY%22+Alabama+candidate+2010+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,22.156261245302524,235
AL-2014-senate-22-D-SUSAN-SMITH,ALPERSON-SUSAN-SMITH,Susan Smith,2014,senate,22,D,-6.854297636016916,low,6.854297636016916,True,True,21,81,1,searched_no_codable_evidence,"""Susan Smith"" Alabama candidate 2014 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Susan Smith"" Alabama candidate 2014 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Susan Smith"" Alabama House Senate campaign 2014",https://www.google.com/search?q=%22Susan+Smith%22+Alabama+candidate+2014+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,22.154297636016917,236
AL-1994-senate-4-R-HALE,ALPERSON-HALE,Don Hale,1994,senate,4,R,6.846431461221972,high,6.846431461221972,True,True,21,81,1,identity_resolved_no_issue_evidence,"""Don Hale"" Alabama candidate 1994 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Don Hale"" Alabama candidate 1994 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Don Hale"" Alabama House Senate campaign 1994",https://www.google.com/search?q=%22Don+Hale%22+Alabama+candidate+1994+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,22.146431461221972,238
AL-2022-house-25-R-GSL025RRIG,ALPERSON-GSL025RRIG,Phillip K Rigsby,2022,house,25,R,7.381580679041814,high,7.381580679041814,True,True,19,79,1,evidence_found,"""Phillip K Rigsby"" Alabama candidate 2022 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Phillip K Rigsby"" Alabama candidate 2022 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Phillip K Rigsby"" Alabama House Senate campaign 2022",https://www.google.com/search?q=%22Phillip+K+Rigsby%22+Alabama+candidate+2022+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,22.081580679041814,239
AL-2002-house-38-R-BRIDGES-DUWAYNE,ALPERSON-BRIDGES-DUWAYNE,DuWayne H Bridges,2002,house,38,R,7.065306737667706,high,7.065306737667706,True,True,20,80,1,searched_no_new_evidence,"""DuWayne H Bridges"" Alabama candidate 2002 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""DuWayne H Bridges"" Alabama candidate 2002 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""DuWayne H Bridges"" Alabama House Senate campaign 2002",https://www.google.com/search?q=%22DuWayne+H+Bridges%22+Alabama+candidate+2002+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,22.065306737667704,240
AL-2022-senate-12-R-GSU12RKEL,ALPERSON-GSU12RKEL,Keith Kelley,2022,senate,12,R,7.33451134173734,high,7.33451134173734,True,True,19,79,1,identity_resolved_endorsement_evidence_found_questionnaire_unanswered,"""Keith Kelley"" Alabama candidate 2022 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Keith Kelley"" Alabama candidate 2022 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Keith Kelley"" Alabama House Senate campaign 2022",https://www.google.com/search?q=%22Keith+Kelley%22+Alabama+candidate+2022+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,22.03451134173734,241
AL-2018-house-73-D-JACK-JACOBS,ALPERSON-JACK-JACOBS,Jack Jacobs,2018,house,73,D,7.264314567638124,high,7.264314567638124,True,True,19,79,1,identity_resolved_existing_votesmart_evidence,"""Jack Jacobs"" Alabama candidate 2018 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Jack Jacobs"" Alabama candidate 2018 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Jack Jacobs"" Alabama House Senate campaign 2018",https://www.google.com/search?q=%22Jack+Jacobs%22+Alabama+candidate+2018+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,21.964314567638123,242
AL-1994-senate-32-D-KOONTZ,ALPERSON-KOONTZ,Koontz,1994,senate,32,D,-14.599173469598192,low,14.599173469598192,True,False,21,81,1,searched_no_evidence,"""Koontz"" Alabama candidate 1994 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Koontz"" Alabama candidate 1994 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Koontz"" Alabama House Senate campaign 1994",https://www.google.com/search?q=%22Koontz%22+Alabama+candidate+1994+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,21.899173469598193,237
AL-2022-senate-29-R-GSU29RCHE,ALPERSON-GSU29RCHE,Donnie Chesteen,2022,senate,29,R,7.198745398176236,high,7.198745398176236,True,True,19,79,1,identity_resolved_existing_legislative_evidence,"""Donnie Chesteen"" Alabama candidate 2022 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Donnie Chesteen"" Alabama candidate 2022 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Donnie Chesteen"" Alabama House Senate campaign 2022",https://www.google.com/search?q=%22Donnie+Chesteen%22+Alabama+candidate+2022+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,21.898745398176235,243
AL-2018-house-65-D-ELAINE-BEECH,ALPERSON-ELAINE-BEECH,Elaine Beech,2018,house,65,D,10.446921008736044,high,10.446921008736044,True,True,9,64,1,directional_healthcare_evidence_found,"""Elaine Beech"" Alabama candidate 2018 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Elaine Beech"" Alabama candidate 2018 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Elaine Beech"" Alabama House Senate campaign 2018",https://www.google.com/search?q=%22Elaine+Beech%22+Alabama+candidate+2018+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,21.896921008736044,244
AL-2010-senate-21-D-PHIL-POOLE,ALPERSON-PHIL-POOLE,PHIL POOLE,2010,senate,21,D,7.178071305886564,high,7.178071305886564,True,True,19,79,1,identity_resolved_no_new_directional_evidence,"""PHIL POOLE"" Alabama candidate 2010 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""PHIL POOLE"" Alabama candidate 2010 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""PHIL POOLE"" Alabama House Senate campaign 2010",https://www.google.com/search?q=%22PHIL+POOLE%22+Alabama+candidate+2010+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,21.878071305886564,245
AL-2014-senate-1-D-MIKE-CURTIS,ALPERSON-MIKE-CURTIS,Mike Curtis,2014,senate,1,D,7.174757703121333,high,7.174757703121333,True,True,19,79,1,searched_no_new_evidence,"""Mike Curtis"" Alabama candidate 2014 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Mike Curtis"" Alabama candidate 2014 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Mike Curtis"" Alabama House Senate campaign 2014",https://www.google.com/search?q=%22Mike+Curtis%22+Alabama+candidate+2014+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,21.874757703121332,246
AL-2002-house-24-D-HENDRIX-J-LUTHER,ALPERSON-HENDRIX-J-LUTHER,Luther J Hendrix,2002,house,24,D,-6.55846046133453,low,6.55846046133453,True,True,21,81,1,searched_no_evidence,"""Luther J Hendrix"" Alabama candidate 2002 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Luther J Hendrix"" Alabama candidate 2002 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Luther J Hendrix"" Alabama House Senate campaign 2002",https://www.google.com/search?q=%22Luther+J+Hendrix%22+Alabama+candidate+2002+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,21.85846046133453,238
AL-2014-senate-22-R-GREG-ALBRITTON,ALPERSON-GREG-ALBRITTON,Greg Albritton,2014,senate,22,R,6.854297636016916,high,6.854297636016916,True,True,20,80,1,searched_no_new_evidence,"""Greg Albritton"" Alabama candidate 2014 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Greg Albritton"" Alabama candidate 2014 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Greg Albritton"" Alabama House Senate campaign 2014",https://www.google.com/search?q=%22Greg+Albritton%22+Alabama+candidate+2014+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,21.854297636016916,247
AL-2018-house-8-D-BILLY-JACKSON,ALPERSON-BILLY-JACKSON,Billy Jackson,2018,house,8,D,6.850659298746852,high,6.850659298746852,True,True,20,80,1,searched_no_new_evidence,"""Billy Jackson"" Alabama candidate 2018 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Billy Jackson"" Alabama candidate 2018 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Billy Jackson"" Alabama House Senate campaign 2018",https://www.google.com/search?q=%22Billy+Jackson%22+Alabama+candidate+2018+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,21.85065929874685,248
AL-2006-senate-29-R-HARRI-ANNE-SMITH,ALPERSON-HARRI-ANNE-SMITH,HARRI ANNE SMITH,2006,senate,29,R,-7.144822648569857,low,7.144822648569857,True,True,19,79,1,searched_no_new_evidence,"""HARRI ANNE SMITH"" Alabama candidate 2006 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""HARRI ANNE SMITH"" Alabama candidate 2006 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""HARRI ANNE SMITH"" Alabama House Senate campaign 2006",https://www.google.com/search?q=%22HARRI+ANNE+SMITH%22+Alabama+candidate+2006+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,21.844822648569856,239
