result_unit_id,county,result_precinct,result_precinct_norm,result_match_norm,source_file,source_layout,is_non_geographic,vtd_geoid,vtd_code,vtd_name,vtd_name_norm,match_method,match_score,score_margin,candidate_count,candidate_2_name,candidate_2_score,candidate_3_name,candidate_3_score,accepted_match,needs_review,review_reason,accepted_units_for_vtd,relationship_note,openelections_unit_found,house_inferred_districts,senate_inferred_districts,house_inferred_district_count,senate_inferred_district_count,house_largest_activity_share,senate_largest_activity_share,house_spatial_districts,senate_spatial_districts,house_largest_spatial_share,senate_largest_spatial_share,house_district_compatible,senate_district_compatible,district_validation,validated_match,accepted_unvalidated,accepted_conflict,recommended_vtd_geoid,recommended_vtd_name,recommended_score,recommended_margin,recommendation_method,constrained_candidate_count
1496,SUMTER,GAINESVILLE COMMUNITY CENTER,GAINESVILLE COMMUNITY CENTER,GAINESVILLE COMMUNITY CENTER,2014-General-Sumter.xlsx,contest_rows,False,0111910,10,Epes Community Center,EPES COMMUNITY CENTER,review,82.16,3.73,1,PANOLA COMMUNITY CENTER,78.43,BELLAMY COMMUNITY CENTER,76.92,False,True,low_or_ambiguous_score,,,True,71,24,1.0,1.0,1.0,1.0,71,24,1.0000000000000024,1.0000000000000024,True,True,compatible,False,False,False,0111910,Epes Community Center,82.16,3.73,district_constrained_review,13
1497,SUMTER,GEIGER TOWN HALL,GEIGER TOWN HALL,GEIGER TOWN HALL,2014-General-Sumter.xlsx,contest_rows,False,0111912,12,Geiger City Hall,GEIGER CITY HALL,review,81.25,21.79,1,GAINESVILLE CITY HALL,59.46,EMELLE CITY HALL,56.25,False,True,low_or_ambiguous_score,,,True,71,24,1.0,1.0,1.0,1.0,71,24,0.9999999999999981,0.9999999983283736,True,True,compatible,False,False,False,0111912,Geiger City Hall,81.25,21.79,district_constrained_review,13
1498,SUMTER,LIVINGSTON CIVIC CENTER,LIVINGSTON CIVIC CENTER,LIVINGSTON CIVIC CENTER,2014-General-Sumter.xlsx,contest_rows,False,011197,7,Livingston Community Center,LIVINGSTON COMMUNITY CENTER,review,80.75,28.58,1,PANOLA COMMUNITY CENTER,52.17,YORK HIGHTOWER CENTER,50.0,False,True,low_or_ambiguous_score,,,True,71;72,24,2.0,1.0,0.9180035650623886,1.0,71;72,24,0.7114166081783179,1.0000000000000007,True,True,compatible,False,False,False,011197,Livingston Community Center,80.75,28.58,district_constrained_review,13
1499,SUMTER,PANOLA TRAILER,PANOLA TRAILER,PANOLA TRAILER,2014-General-Sumter.xlsx,contest_rows,False,0111913,13,Panola Community Center,PANOLA COMMUNITY CENTER,review,85.5,22.17,1,BOYD VOTING TRAILER,63.33,COATOPA FIRE DEPARTMENT,43.2,False,True,low_or_ambiguous_score,,,True,71,24,1.0,1.0,1.0,1.0,71,24,0.9999999999999962,0.9999999287749488,True,True,compatible,False,False,False,0111913,Panola Community Center,85.5,22.17,district_constrained_review,13
1501,SUMTER,WARD COMMUNITY CENTER,WARD COMMUNITY CENTER,WARD COMMUNITY CENTER,2014-General-Sumter.xlsx,contest_rows,False,011195,5,Bellamy Community Center,BELLAMY COMMUNITY CENTER,review,82.16,0.0,3,WHITFIELD COMMUNITY CENTER,82.16,PANOLA COMMUNITY CENTER,82.16,False,True,low_or_ambiguous_score,,,True,71,24,1.0,1.0,1.0,1.0,71,24,1.0,1.0,True,True,compatible,False,False,False,011195,Bellamy Community Center,82.16,0.0,district_constrained_review,13
1502,SUMTER,WHITFIELD TRAILER,WHITFIELD TRAILER,WHITFIELD TRAILER,2014-General-Sumter.xlsx,contest_rows,False,011191,1,Whitfield Community Center,WHITFIELD COMMUNITY CENTER,review,85.5,29.94,1,BOYD VOTING TRAILER,55.56,WARD FIRE STATION,47.06,False,True,low_or_ambiguous_score,,,True,71,24,1.0,1.0,1.0,1.0,71,24,1.000000000000001,1.000000000000001,True,True,compatible,False,False,False,011191,Whitfield Community Center,85.5,29.94,district_constrained_review,13
1503,SUMTER,YORK SUMTER RESCUE,YORK SUMTER RESCUE,YORK SUMTER RESCUE,2014-General-Sumter.xlsx,contest_rows,False,011194,4,York Hightower Center,YORK HIGHTOWER CENTER,review,56.41,12.08,1,LIVINGSTON COMMUNITY CENTER,44.33,WARD FIRE STATION,38.0,False,True,low_or_ambiguous_score,,,True,71,24,1.0,1.0,1.0,1.0,71,24,1.0000000000000004,1.0000000000000004,True,True,compatible,False,False,False,011194,York Hightower Center,56.41,12.08,district_constrained_review,13
1505,TALLADEGA,ANTIOCH BAPTIST CHURCH,ANTIOCH BAPTIST CHURCH,ANTIOCH BAPTIST CHURCH,2014-General-Talladega.xlsx,contest_rows,False,0112110,10,Lay Lake Vol Fire-St. Andrew's Church,LAY LAKE VOLUNTEER FIRE SAINT ANDREW S CHURCH,review,85.5,0.0,3,BETHEL BAPTIST,85.5,MABRA KINGSTON BAPTIST TALLA COUNTY CENTRAL HIGH,85.5,False,True,low_or_ambiguous_score,,,True,35,12,1.0,1.0,1.0,1.0,33,11,0.9999999999999996,0.9999999920766162,False,False,conflict,False,False,False,0112114,Waldo City Hall,37.84,3.78,district_constrained_review,5
1506,TALLADEGA,B_ N_ MABRA CENTER,B N MABRA CENTER,B N MABRA CENTER,2014-General-Talladega.xlsx,contest_rows,False,0112112,12,Limbaugh Comm Center-Bon Air- Oak Grove,LIMBAUGH COMMUNITY CENTER BON AIR OAK GROVE,review,85.5,0.0,3,CRAIG SMITH COMMUNITY CENTER,85.5,TALLADEGA NATIONAL GUARD ARMORY SPRING SAINT COMMUNITY CENTER BEMISTON,85.5,False,True,low_or_ambiguous_score,,,True,32;35,11;15,2.0,2.0,0.9567233384853169,0.9412673879443586,32;33,11;15,0.6651953555928709,0.8388634601711417,True,True,compatible,False,False,False,0112112,Limbaugh Comm Center-Bon Air- Oak Grove,85.5,0.0,district_constrained_review,10
1507,TALLADEGA,BEMISTON RECREATION CENTER,BEMISTON RECREATION CENTER,BEMISTON RECREATION CENTER,2014-General-Talladega.xlsx,contest_rows,False,0112112,12,Limbaugh Comm Center-Bon Air- Oak Grove,LIMBAUGH COMMUNITY CENTER BON AIR OAK GROVE,review,85.5,0.0,3,TALLADEGA NATIONAL GUARD ARMORY SPRING SAINT COMMUNITY CENTER BEMISTON,85.5,EASTABOGA COMMUNITY CENTER OLD LINCOLN HIGH GYM,85.5,False,True,low_or_ambiguous_score,,,True,35,11,1.0,1.0,1.0,1.0,32;33,11;15,0.6651953555928709,0.8388634601711417,False,True,conflict,False,False,False,011215,Talladega National Guard Armory-Spring St Comm Center-Bemiston,85.5,0.0,district_constrained_review,6
1508,TALLADEGA,BERNEYS STATION VFD,BERNEYS STATION VOLUNTEER FIRE DEPARTMENT,BERNEYS STATION VOLUNTEER FIRE DEPARTMENT,2014-General-Talladega.xlsx,contest_rows,False,011214,4,Ironaton Vol Fire Dept,IRONATON VOLUNTEER FIRE DEPARTMENT,review,85.33,26.69,1,WINTERBORO VOLUNTEER FIRE GABLE S CORNER VOLUNTEER FIRE,58.64,LAY LAKE VOLUNTEER FIRE SAINT ANDREW S CHURCH,55.23,False,True,low_or_ambiguous_score,,,True,32;33;35,15,3.0,1.0,0.6946902654867256,1.0,35,11;12,0.9999999999999989,0.7561978259686629,True,False,conflict,False,False,False,011219,Winterboro Vol Fire-Gable's Corner Vol Fire,58.64,11.98,district_constrained_review,4
1509,TALLADEGA,BETHEL BAPTIST CHURCH,BETHEL BAPTIST CHURCH,BETHEL BAPTIST CHURCH,2014-General-Talladega.xlsx,contest_rows,False,011218,8,Bethel Bapt,BETHEL BAPTIST,review,90.0,4.5,1,LAY LAKE VOLUNTEER FIRE SAINT ANDREW S CHURCH,85.5,MABRA KINGSTON BAPTIST TALLA COUNTY CENTRAL HIGH,85.5,False,True,low_or_ambiguous_score,,,True,32;33,15,2.0,1.0,0.9807692307692307,1.0,32;33,15,0.5538044773292813,0.9999999903035959,True,True,compatible,False,False,False,011218,Bethel Bapt,90.0,4.5,district_constrained_review,4
1510,TALLADEGA,BON AIR CITY HALL,BON AIR CITY HALL,BON AIR CITY HALL,2014-General-Talladega.xlsx,contest_rows,False,0112112,12,Limbaugh Comm Center-Bon Air- Oak Grove,LIMBAUGH COMMUNITY CENTER BON AIR OAK GROVE,review,85.5,0.0,2,RENFROE FIRE HALL STEMLEY FIRE HALL,85.5,WALDO CITY HALL,71.25,False,True,low_or_ambiguous_score,,,True,32;33,15,2.0,1.0,0.7258064516129032,1.0,32;33,11;15,0.6651953555928709,0.8388634601711417,True,True,compatible,False,False,False,0112112,Limbaugh Comm Center-Bon Air- Oak Grove,85.5,32.56,district_constrained_review,4
1511,TALLADEGA,BRECON REC_ CENTER,BRECON RECREATION CENTER,BRECON RECREATION CENTER,2014-General-Talladega.xlsx,contest_rows,False,0112112,12,Limbaugh Comm Center-Bon Air- Oak Grove,LIMBAUGH COMMUNITY CENTER BON AIR OAK GROVE,review,85.5,0.0,3,TALLADEGA NATIONAL GUARD ARMORY SPRING SAINT COMMUNITY CENTER BEMISTON,85.5,EASTABOGA COMMUNITY CENTER OLD LINCOLN HIGH GYM,85.5,False,True,low_or_ambiguous_score,,,True,32;35,11,2.0,1.0,0.6262755102040817,1.0,32;33,11;15,0.6651953555928709,0.8388634601711417,True,True,compatible,False,False,False,0112112,Limbaugh Comm Center-Bon Air- Oak Grove,85.5,0.0,district_constrained_review,8
1512,TALLADEGA,COUNTY LINE VOL FIRE DEPT,COUNTY LINE VOLUNTEER FIRE DEPARTMENT,COUNTY LINE VOLUNTEER FIRE DEPARTMENT,2014-General-Talladega.xlsx,contest_rows,False,0112115,15,Fayettville -Co Line,FAYETTVILLE COUNTY LINE,review,85.5,0.99,2,IRONATON VOLUNTEER FIRE DEPARTMENT,84.51,WINTERBORO VOLUNTEER FIRE GABLE S CORNER VOLUNTEER FIRE,61.69,False,True,low_or_ambiguous_score,,,True,33,11,1.0,1.0,1.0,1.0,33,11,0.9999999994441577,0.9999999912119097,True,True,compatible,False,False,False,0112115,Fayettville -Co Line,85.5,23.81,district_constrained_review,8
1513,TALLADEGA,EASTABOGA COMMUNITY CENTER,EASTABOGA COMMUNITY CENTER,EASTABOGA COMMUNITY CENTER,2014-General-Talladega.xlsx,contest_rows,False,011212,2,Eastaboga Comm Center/Old Lincoln High Gym,EASTABOGA COMMUNITY CENTER OLD LINCOLN HIGH GYM,review,90.0,4.5,1,LIMBAUGH COMMUNITY CENTER BON AIR OAK GROVE,85.5,TALLADEGA NATIONAL GUARD ARMORY SPRING SAINT COMMUNITY CENTER BEMISTON,85.5,False,True,low_or_ambiguous_score,,,True,32;33;35,11;12;17,3.0,3.0,0.5800524934383202,0.5695538057742782,32;33;35;36,11;12;17,0.38838766064153746,0.6080142850338252,True,True,compatible,False,False,False,011212,Eastaboga Comm Center/Old Lincoln High Gym,90.0,4.5,district_constrained_review,13
1514,TALLADEGA,FAYETTEVILLE VFD,FAYETTEVILLE VOLUNTEER FIRE DEPARTMENT,FAYETTEVILLE VOLUNTEER FIRE DEPARTMENT,2014-General-Talladega.xlsx,contest_rows,False,011214,4,Ironaton Vol Fire Dept,IRONATON VOLUNTEER FIRE DEPARTMENT,review,80.51,9.35,1,FAYETTVILLE COUNTY LINE,71.16,LAY LAKE VOLUNTEER FIRE SAINT ANDREW S CHURCH,55.42,False,True,low_or_ambiguous_score,,,True,33,11,1.0,1.0,1.0,1.0,35,11;12,0.9999999999999989,0.7561978259686629,False,True,conflict,False,False,False,0112115,Fayettville -Co Line,71.16,15.74,district_constrained_review,8
1517,TALLADEGA,KINGSTON BAPTIST CHURCH,KINGSTON BAPTIST CHURCH,KINGSTON BAPTIST CHURCH,2014-General-Talladega.xlsx,contest_rows,False,0112110,10,Lay Lake Vol Fire-St. Andrew's Church,LAY LAKE VOLUNTEER FIRE SAINT ANDREW S CHURCH,review,85.5,0.0,3,BETHEL BAPTIST,85.5,MABRA KINGSTON BAPTIST TALLA COUNTY CENTRAL HIGH,85.5,False,True,low_or_ambiguous_score,,,True,32,15,1.0,1.0,1.0,1.0,33,11,0.9999999999999996,0.9999999920766162,False,False,conflict,False,False,False,011218,Bethel Bapt,85.5,0.0,district_constrained_review,4
1518,TALLADEGA,LAY LAKE VOL_ FIRE DEPARTMENT,LAY LAKE VOLUNTEER FIRE DEPARTMENT,LAY LAKE VOLUNTEER FIRE DEPARTMENT,2014-General-Talladega.xlsx,contest_rows,False,011219,9,Winterboro Vol Fire-Gable's Corner Vol Fire,WINTERBORO VOLUNTEER FIRE GABLE S CORNER VOLUNTEER FIRE,review,85.5,4.99,1,IRONATON VOLUNTEER FIRE DEPARTMENT,80.51,LAY LAKE VOLUNTEER FIRE SAINT ANDREW S CHURCH,76.67,False,True,low_or_ambiguous_score,,,True,33,11,1.0,1.0,1.0,1.0,32;33;35,11;15,0.48443922546471324,0.975029754085354,True,True,compatible,False,False,False,011219,Winterboro Vol Fire-Gable's Corner Vol Fire,85.5,8.83,district_constrained_review,8
1519,TALLADEGA,LINCOLN OLD HIGH SCHOOL GYM,LINCOLN OLD HIGH SCHOOL GYM,LINCOLN OLD HIGH SCHOOL GYM,2014-General-Talladega.xlsx,contest_rows,False,011212,2,Eastaboga Comm Center/Old Lincoln High Gym,EASTABOGA COMMUNITY CENTER OLD LINCOLN HIGH GYM,review,85.5,0.0,3,MABRA KINGSTON BAPTIST TALLA COUNTY CENTRAL HIGH,85.5,OLD MUMFORD HIGH,85.5,False,True,low_or_ambiguous_score,,,True,32;33;36,11;17,3.0,2.0,0.4902097902097902,0.6923076923076923,32;33;35;36,11;12;17,0.38838766064153746,0.6080142850338252,True,True,compatible,False,False,False,011212,Eastaboga Comm Center/Old Lincoln High Gym,85.5,43.5,district_constrained_review,10
1520,TALLADEGA,MUNFORD OLD HIGH SCHOOL GYM,MUNFORD OLD HIGH SCHOOL GYM,MUNFORD OLD HIGH SCHOOL GYM,2014-General-Talladega.xlsx,contest_rows,False,011212,2,Eastaboga Comm Center/Old Lincoln High Gym,EASTABOGA COMMUNITY CENTER OLD LINCOLN HIGH GYM,review,85.5,0.0,3,MABRA KINGSTON BAPTIST TALLA COUNTY CENTRAL HIGH,85.5,OLD MUMFORD HIGH,85.5,False,True,low_or_ambiguous_score,,,True,32;35,12,2.0,1.0,0.8011363636363636,1.0,32;33;35;36,11;12;17,0.38838766064153746,0.6080142850338252,True,True,compatible,False,False,False,011212,Eastaboga Comm Center/Old Lincoln High Gym,85.5,0.0,district_constrained_review,5
1521,TALLADEGA,OAK GROVE CITY HALL,OAK GROVE CITY HALL,OAK GROVE CITY HALL,2014-General-Talladega.xlsx,contest_rows,False,0112112,12,Limbaugh Comm Center-Bon Air- Oak Grove,LIMBAUGH COMMUNITY CENTER BON AIR OAK GROVE,review,85.5,0.0,2,RENFROE FIRE HALL STEMLEY FIRE HALL,85.5,WALDO CITY HALL,71.25,False,True,low_or_ambiguous_score,,,True,32;33,11;15,2.0,2.0,0.7988904299583911,0.6393897364771152,32;33,11;15,0.6651953555928709,0.8388634601711417,True,True,compatible,False,False,False,0112112,Limbaugh Comm Center-Bon Air- Oak Grove,85.5,0.0,district_constrained_review,12
1523,TALLADEGA,R_ S_ LIMBAUGH COMM_ CENTER,R S LIMBAUGH COMMUNITY CENTER,R S LIMBAUGH COMMUNITY CENTER,2014-General-Talladega.xlsx,contest_rows,False,0112112,12,Limbaugh Comm Center-Bon Air- Oak Grove,LIMBAUGH COMMUNITY CENTER BON AIR OAK GROVE,review,87.96,2.46,1,LAY LAKE VOLUNTEER FIRE SAINT ANDREW S CHURCH,85.5,WINTERBORO VOLUNTEER FIRE GABLE S CORNER VOLUNTEER FIRE,85.5,False,True,low_or_ambiguous_score,,,True,32;33,11;15,2.0,2.0,0.8761651131824234,0.9786950732356857,32;33,11;15,0.6651953555928709,0.8388634601711417,True,True,compatible,False,False,False,0112112,Limbaugh Comm Center-Bon Air- Oak Grove,87.96,2.46,district_constrained_review,12
1524,TALLADEGA,RENFROE VOL_ FIRE DEPARTMENT,RENFROE VOLUNTEER FIRE DEPARTMENT,RENFROE VOLUNTEER FIRE DEPARTMENT,2014-General-Talladega.xlsx,contest_rows,False,011214,4,Ironaton Vol Fire Dept,IRONATON VOLUNTEER FIRE DEPARTMENT,review,86.57,1.07,2,WINTERBORO VOLUNTEER FIRE GABLE S CORNER VOLUNTEER FIRE,85.5,RENFROE FIRE HALL STEMLEY FIRE HALL,61.62,False,True,low_or_ambiguous_score,,,True,32;33,11,2.0,1.0,0.6426056338028169,1.0,35,11;12,0.9999999999999989,0.7561978259686629,False,True,conflict,False,False,False,011219,Winterboro Vol Fire-Gable's Corner Vol Fire,85.5,23.88,district_constrained_review,10
1525,TALLADEGA,SPRING STREET COMMUNITY CENTER,SPRING STREET COMMUNITY CENTER,SPRING STREET COMMUNITY CENTER,2014-General-Talladega.xlsx,contest_rows,False,011215,5,Talladega National Guard Armory-Spring St Comm Center-Bemiston,TALLADEGA NATIONAL GUARD ARMORY SPRING SAINT COMMUNITY CENTER BEMISTON,review,85.5,0.0,2,EASTABOGA COMMUNITY CENTER OLD LINCOLN HIGH GYM,85.5,CRAIG SMITH COMMUNITY CENTER,79.31,False,True,low_or_ambiguous_score,,,True,32;35,11;15,2.0,2.0,0.9943542695836274,0.9752999294283698,32;35,11,0.6201723576672137,0.9999999937451587,True,True,compatible,False,False,False,011215,Talladega National Guard Armory-Spring St Comm Center-Bemiston,85.5,0.0,district_constrained_review,10
1526,TALLADEGA,ST_ ANDREWS METHODIST CHURCH,SAINT ANDREWS METHODIST CHURCH,SAINT ANDREWS METHODIST CHURCH,2014-General-Talladega.xlsx,contest_rows,False,0112110,10,Lay Lake Vol Fire-St. Andrew's Church,LAY LAKE VOLUNTEER FIRE SAINT ANDREW S CHURCH,review,85.5,0.0,2,TALLADEGA NATIONAL GUARD ARMORY SPRING SAINT COMMUNITY CENTER BEMISTON,85.5,CRAIG SMITH COMMUNITY CENTER,44.83,False,True,low_or_ambiguous_score,,,True,33,11,1.0,1.0,1.0,1.0,33,11,0.9999999999999996,0.9999999920766162,True,True,compatible,False,False,False,0112110,Lay Lake Vol Fire-St. Andrew's Church,85.5,40.67,district_constrained_review,8
1527,TALLADEGA,STEMLEY VOL_ FIRE DEPARTMENT,STEMLEY VOLUNTEER FIRE DEPARTMENT,STEMLEY VOLUNTEER FIRE DEPARTMENT,2014-General-Talladega.xlsx,contest_rows,False,011219,9,Winterboro Vol Fire-Gable's Corner Vol Fire,WINTERBORO VOLUNTEER FIRE GABLE S CORNER VOLUNTEER FIRE,review,85.5,3.6,1,IRONATON VOLUNTEER FIRE DEPARTMENT,81.9,RENFROE FIRE HALL STEMLEY FIRE HALL,62.24,False,True,low_or_ambiguous_score,,,True,32;33,11,2.0,1.0,0.6478679504814305,1.0,32;33;35,11;15,0.48443922546471324,0.975029754085354,True,True,compatible,False,False,False,011219,Winterboro Vol Fire-Gable's Corner Vol Fire,85.5,23.26,district_constrained_review,10
1529,TALLADEGA,TALLADEGA CO_ CENTRAL HS,TALLADEGA COUNTY CENTRAL HS,TALLADEGA COUNTY CENTRAL HS,2014-General-Talladega.xlsx,contest_rows,False,011215,5,Talladega National Guard Armory-Spring St Comm Center-Bemiston,TALLADEGA NATIONAL GUARD ARMORY SPRING SAINT COMMUNITY CENTER BEMISTON,review,85.5,0.0,2,MABRA KINGSTON BAPTIST TALLA COUNTY CENTRAL HIGH,85.5,EASTABOGA COMMUNITY CENTER OLD LINCOLN HIGH GYM,60.0,False,True,low_or_ambiguous_score,,,True,32,15,1.0,1.0,1.0,1.0,32;35,11,0.6201723576672137,0.9999999937451587,True,False,conflict,False,False,False,011217,Mabra-Kingston Bapt-Talla Co Central High,85.5,27.76,district_constrained_review,4
1531,TALLADEGA,WINTERBORO VFD,WINTERBORO VOLUNTEER FIRE DEPARTMENT,WINTERBORO VOLUNTEER FIRE DEPARTMENT,2014-General-Talladega.xlsx,contest_rows,False,011214,4,Ironaton Vol Fire Dept,IRONATON VOLUNTEER FIRE DEPARTMENT,review,85.71,0.21,2,WINTERBORO VOLUNTEER FIRE GABLE S CORNER VOLUNTEER FIRE,85.5,LAY LAKE VOLUNTEER FIRE SAINT ANDREW S CHURCH,53.95,False,True,low_or_ambiguous_score,,,True,32;33;35,11;15,3.0,2.0,0.5555555555555556,0.9281045751633987,35,11;12,0.9999999999999989,0.7561978259686629,True,True,compatible,False,False,False,011214,Ironaton Vol Fire Dept,85.71,0.21,district_constrained_review,13
1532,TALLAPOOSA,A/C HOUS AUTH Y&A SERVICE,A C HOUS AUTH Y AND A SERVICE,A C HOUS AUTH Y AND A SERVICE,2014-General-Tallapoosa.xlsx,contest_rows,False,01123101,101,Alex City Housing Authority Y&A Service,ALEX CITY HOUSING AUTHORITY Y AND A SERVICE,review,80.56,32.09,1,MANOY VOTING HOUSE,48.46,ALEX CITY NATL GUARD ARMORY,42.86,False,True,low_or_ambiguous_score,,,True,81,30,1.0,1.0,1.0,1.0,81,30,0.9999999999999986,0.9999999773443379,True,True,compatible,False,False,False,01123101,Alex City Housing Authority Y&A Service,80.56,37.7,district_constrained_review,5
1534,TALLAPOOSA,ALEX CITY FIRE LAKE HILL,ALEX CITY FIRE LAKE HILL,ALEX CITY FIRE LAKE HILL,2014-General-Tallapoosa.xlsx,contest_rows,False,01123303,303,Hackneyville Volunteer Fire Department,HACKNEYVILLE VOLUNTEER FIRE DEPARTMENT,review,85.5,0.0,3,JACKSON S GAP VOLUNTEER FIRE DEPARTMENT,85.5,NEW PACES POINT VOLUNTEER FIRE DEPARTMENT 901,85.5,False,True,low_or_ambiguous_score,,,True,81,27,1.0,1.0,1.0,1.0,81,27,0.9999999999999993,0.9999999871336283,True,True,compatible,False,False,False,01123303,Hackneyville Volunteer Fire Department,85.5,0.0,district_constrained_review,24
1535,TALLAPOOSA,ALEX CITY NATIONAL GUARD,ALEX CITY NATIONAL GUARD,ALEX CITY NATIONAL GUARD,2014-General-Tallapoosa.xlsx,contest_rows,False,01123101,101,Alex City Housing Authority Y&A Service,ALEX CITY HOUSING AUTHORITY Y AND A SERVICE,review,85.5,7.07,1,ALEX CITY NATL GUARD ARMORY,78.43,DADEVILLE NATIONAL GUARD ARMORY,70.0,False,True,low_or_ambiguous_score,,,True,81,27;30,1.0,2.0,1.0,0.8096539162112932,81,30,0.9999999999999986,0.9999999773443379,True,True,compatible,False,False,False,01123101,Alex City Housing Authority Y&A Service,85.5,7.07,district_constrained_review,26
1537,TALLAPOOSA,COOPER COMMUNITY CENTER,COOPER COMMUNITY CENTER,COOPER COMMUNITY CENTER,2014-General-Tallapoosa.xlsx,contest_rows,False,01123302,302,Cooper Community Center 302,COOPER COMMUNITY CENTER 302,review,95.0,0.0,3,COOPER COMMUNITY CENTER 102,95.0,COOPER COMMUNITY CENTER 103,95.0,False,True,low_or_ambiguous_score,,,True,81,27;30,1.0,2.0,1.0,0.9423480083857443,81,30,1.0000000000000002,0.9999999685838893,True,True,compatible,False,False,False,01123302,Cooper Community Center 302,95.0,0.0,district_constrained_review,26
1538,TALLAPOOSA,DADEVILLE REC_ CENTER,DADEVILLE RECREATION CENTER,DADEVILLE RECREATION CENTER,2014-General-Tallapoosa.xlsx,contest_rows,False,011231204,1204,Wall Street Community Center,WALL STREET COMMUNITY CENTER,review,61.82,2.85,1,DADEVILLE NATIONAL GUARD ARMORY,58.97,DAVISTON COMMUNITY CENTER,57.69,False,True,low_or_ambiguous_score,,,True,81;82,27,2.0,1.0,0.5121107266435986,1.0,81;82,27,0.8985234221814402,0.9999999978613721,True,True,compatible,False,False,False,011231204,Wall Street Community Center,61.82,2.85,district_constrained_review,26
1540,TALLAPOOSA,DUNCAN MEMORIAL COMM_ CENTER,DUNCAN MEMORIAL COMMUNITY CENTER,DUNCAN MEMORIAL COMMUNITY CENTER,2014-General-Tallapoosa.xlsx,contest_rows,False,011231701,1701,Daviston Community Center,DAVISTON COMMUNITY CENTER,review,74.15,3.45,1,COOPER COMMUNITY CENTER 302,70.7,COOPER COMMUNITY CENTER 102,70.7,False,True,low_or_ambiguous_score,,,True,81,27;30,1.0,2.0,1.0,0.9577114427860697,81,27,1.0000000000000009,0.9999999925672296,True,True,compatible,False,False,False,011231701,Daviston Community Center,74.15,3.45,district_constrained_review,26
1542,TALLAPOOSA,HACKNEYVILLE COMMUNITY CT,HACKNEYVILLE COMMUNITY CT,HACKNEYVILLE COMMUNITY CT,2014-General-Tallapoosa.xlsx,contest_rows,False,01123303,303,Hackneyville Volunteer Fire Department,HACKNEYVILLE VOLUNTEER FIRE DEPARTMENT,review,85.5,21.35,1,WALL STREET COMMUNITY CENTER,64.15,DAVISTON COMMUNITY CENTER,64.0,False,True,low_or_ambiguous_score,,,True,81,27,1.0,1.0,1.0,1.0,81,27,0.9999999999999993,0.9999999871336283,True,True,compatible,False,False,False,01123303,Hackneyville Volunteer Fire Department,85.5,21.35,district_constrained_review,24
1544,TALLAPOOSA,JACKSONS GAP V_F_D_,JACKSONS GAP V F D,JACKSONS GAP V F D,2014-General-Tallapoosa.xlsx,contest_rows,False,011231801,1801,Jackson's Gap Vol. Fire Dept.,JACKSON S GAP VOLUNTEER FIRE DEPARTMENT,review,85.5,38.0,1,NEW PACES POINT VOLUNTEER FIRE DEPARTMENT 901,47.5,NEW PACES POINT VOLUNTEER FIRE 902,47.5,False,True,low_or_ambiguous_score,,,True,81,27,1.0,1.0,1.0,1.0,81,27,0.9999999999999982,0.9999999999999982,True,True,compatible,False,False,False,011231801,Jackson's Gap Vol. Fire Dept.,85.5,38.0,district_constrained_review,24
1546,TALLAPOOSA,MARYS CROSS ROADS V HOUSE,MARYS CROSS ROADS V HOUSE,MARYS CROSS ROADS V HOUSE,2014-General-Tallapoosa.xlsx,contest_rows,False,011231401,1401,Mary's Cross Road Voting House,MARY S CROSS ROAD VOTING HOUSE,review,87.27,36.11,1,MANOY VOTING HOUSE,51.16,EAGLE CREEK VOTING HOUSE,48.98,False,True,low_or_ambiguous_score,,,True,81;82,27,2.0,1.0,0.5956284153005464,1.0,81;82,27,0.5902047735853493,0.9999999995497836,True,True,compatible,False,False,False,011231401,Mary's Cross Road Voting House,87.27,36.11,district_constrained_review,26
1547,TALLAPOOSA,MONCRIEF,MONCRIEF,MONCRIEF,2014-General-Tallapoosa.xlsx,contest_rows,False,01123601,601,Eagle Creek Voting House,EAGLE CREEK VOTING HOUSE,review,46.64,1.64,3,MOUNT LOVELY BAPTIST CHURCH 1502,45.0,DADEVILLE NATIONAL GUARD ARMORY,45.0,False,True,low_or_ambiguous_score,,,True,81,30,1.0,1.0,1.0,1.0,81,27,1.0000000000000007,1.0000000000000007,True,False,conflict,False,False,False,01123202,Alex City Natl Guard Armory,45.0,3.46,district_constrained_review,5
