result_unit_id,county,result_precinct,result_precinct_norm,result_match_norm,source_file,source_layout,is_non_geographic,vtd_geoid,vtd_code,vtd_name,vtd_name_norm,match_method,match_score,score_margin,candidate_count,candidate_2_name,candidate_2_score,candidate_3_name,candidate_3_score,accepted_match,needs_review,review_reason,accepted_units_for_vtd,relationship_note,openelections_unit_found,house_inferred_districts,senate_inferred_districts,house_inferred_district_count,senate_inferred_district_count,house_largest_activity_share,senate_largest_activity_share,house_spatial_districts,senate_spatial_districts,house_largest_spatial_share,senate_largest_spatial_share,house_district_compatible,senate_district_compatible,district_validation,validated_match,accepted_unvalidated,accepted_conflict,recommended_vtd_geoid,recommended_vtd_name,recommended_score,recommended_margin,recommendation_method,constrained_candidate_count,vest16_vtd_geoid,vest16_vtd_name,vest16_match_method,vest16_match_score,vest16_score_margin,vest16_accepted_match,vest16_validated_match,vest16_accepted_conflict,vest16_district_validation,vest16_relationship_note,selected_geometry_source,selected_geoid,selected_name,selection_status,manual_override_reason,manual_override_evidence,relationship_class,distinct_result_names_for_geometry
984,MOBILE,E_R_ DICKSON ELEMENTARY #1,E R DICKSON ELEMENTARY 1,E R DICKSON ELEMENTARY,2014-General-Mobile.xlsx,contest_rows,False,0109748,48,E.R. Dickson Elementary School,E R DICKSON ELEMENTARY SCHOOL,fuzzy_high,95.0,29.88,1,MEADOWLAKE ELEMENTARY,65.12,EICHOLD MERTZ ELEMENTARY SCHOOL,60.94,True,False,,2.0,many_result_units_to_one_vtd,True,101,34,1.0,1.0,1.0,1.0,101,34,1.000000000000001,0.9997957664358492,True,True,compatible,True,False,False,,,,,,,01097000050,E R Dickson Elementary,exact_normalized,100.0,100.0,True,True,False,compatible,many_result_units_to_one_vtd,vest16,01097000050,E R Dickson Elementary,district_validated,,,multi_machine,1.0
985,MOBILE,E_R_ DICKSON ELEMENTARY #2,E R DICKSON ELEMENTARY 2,E R DICKSON ELEMENTARY,2014-General-Mobile.xlsx,contest_rows,False,0109748,48,E.R. Dickson Elementary School,E R DICKSON ELEMENTARY SCHOOL,fuzzy_high,95.0,29.88,1,MEADOWLAKE ELEMENTARY,65.12,EICHOLD MERTZ ELEMENTARY SCHOOL,60.94,True,False,,2.0,many_result_units_to_one_vtd,True,101,34,1.0,1.0,1.0,1.0,101,34,1.000000000000001,0.9997957664358492,True,True,compatible,True,False,False,,,,,,,01097000050,E R Dickson Elementary,exact_normalized,100.0,100.0,True,True,False,compatible,many_result_units_to_one_vtd,vest16,01097000050,E R Dickson Elementary,district_validated,,,multi_machine,1.0
986,MOBILE,EICHOLD-MERTZ ELEMENTARY #1,EICHOLD MERTZ ELEMENTARY 1,EICHOLD MERTZ ELEMENTARY,2014-General-Mobile.xlsx,contest_rows,False,0109773,73,Eichold Mertz Elementary School,EICHOLD MERTZ ELEMENTARY SCHOOL,fuzzy_high,95.0,28.33,1,MEADOWLAKE ELEMENTARY,66.67,INDIAN SPRINGS ELEMENTARY SCHOOL,61.07,True,False,,2.0,many_result_units_to_one_vtd,True,103,33,1.0,1.0,1.0,1.0,103,33,0.9999999999999996,0.9999999999999996,True,True,compatible,True,False,False,,,,,,,01097000063,Eichold-Mertz Elementary,exact_normalized,100.0,100.0,True,True,False,compatible,many_result_units_to_one_vtd,vest16,01097000063,Eichold-Mertz Elementary,district_validated,,,multi_machine,1.0
987,MOBILE,EICHOLD-MERTZ ELEMENTARY #2,EICHOLD MERTZ ELEMENTARY 2,EICHOLD MERTZ ELEMENTARY,2014-General-Mobile.xlsx,contest_rows,False,0109773,73,Eichold Mertz Elementary School,EICHOLD MERTZ ELEMENTARY SCHOOL,fuzzy_high,95.0,28.33,1,MEADOWLAKE ELEMENTARY,66.67,INDIAN SPRINGS ELEMENTARY SCHOOL,61.07,True,False,,2.0,many_result_units_to_one_vtd,True,103,33,1.0,1.0,1.0,1.0,103,33,0.9999999999999996,0.9999999999999996,True,True,compatible,True,False,False,,,,,,,01097000063,Eichold-Mertz Elementary,exact_normalized,100.0,100.0,True,True,False,compatible,many_result_units_to_one_vtd,vest16,01097000063,Eichold-Mertz Elementary,district_validated,,,multi_machine,1.0
988,MOBILE,FELLOWSHIP BAPTIST #1,FELLOWSHIP BAPTIST 1,FELLOWSHIP BAPTIST,2014-General-Mobile.xlsx,contest_rows,False,010974,4,Fellowship Baptist Church,FELLOWSHIP BAPTIST CHURCH,fuzzy_high,95.0,9.5,1,ROCK OF FAITH BAPTIST CHURCH,85.5,FIRST BAPTIST CHURCH OF IRVINGTON,85.5,True,False,,2.0,many_result_units_to_one_vtd,True,102,34,1.0,1.0,1.0,1.0,102,34,0.9999999999999998,0.9983940488982996,True,True,compatible,True,False,False,,,,,,,01097000001,Fellowship Baptist,exact_normalized,100.0,100.0,True,True,False,compatible,many_result_units_to_one_vtd,vest16,01097000001,Fellowship Baptist,district_validated,,,multi_machine,1.0
989,MOBILE,FELLOWSHIP BAPTIST #2,FELLOWSHIP BAPTIST 2,FELLOWSHIP BAPTIST,2014-General-Mobile.xlsx,contest_rows,False,010974,4,Fellowship Baptist Church,FELLOWSHIP BAPTIST CHURCH,fuzzy_high,95.0,9.5,1,ROCK OF FAITH BAPTIST CHURCH,85.5,FIRST BAPTIST CHURCH OF IRVINGTON,85.5,True,False,,2.0,many_result_units_to_one_vtd,True,102,34,1.0,1.0,1.0,1.0,102,34,0.9999999999999998,0.9983940488982996,True,True,compatible,True,False,False,,,,,,,01097000001,Fellowship Baptist,exact_normalized,100.0,100.0,True,True,False,compatible,many_result_units_to_one_vtd,vest16,01097000001,Fellowship Baptist,district_validated,,,multi_machine,1.0
990,MOBILE,FIGURES REC CENTER #1,FIGURES RECREATION CENTER 1,FIGURES RECREATION CENTER,2014-General-Mobile.xlsx,contest_rows,False,0109738,38,Figures Recreation Center,FIGURES RECREATION CENTER,exact_normalized,100.0,100.0,1,ROCK OF FAITH BAPTIST CHURCH,85.5,FIRST BAPTIST CHURCH OF IRVINGTON,85.5,True,False,,2.0,many_result_units_to_one_vtd,True,97;99,33,2.0,1.0,0.6071428571428571,1.0,97;99,33,0.6198406690225555,0.9999999999999992,True,True,compatible,True,False,False,,,,,,,01097000035,Figures Rec Ctr,exact_normalized,100.0,100.0,True,True,False,compatible,many_result_units_to_one_vtd,vest16,01097000035,Figures Rec Ctr,district_validated,,,multi_machine,1.0
991,MOBILE,FIGURES REC CENTER #2,FIGURES RECREATION CENTER 2,FIGURES RECREATION CENTER,2014-General-Mobile.xlsx,contest_rows,False,0109738,38,Figures Recreation Center,FIGURES RECREATION CENTER,exact_normalized,100.0,100.0,1,ROCK OF FAITH BAPTIST CHURCH,85.5,FIRST BAPTIST CHURCH OF IRVINGTON,85.5,True,False,,2.0,many_result_units_to_one_vtd,True,97;99,33,2.0,1.0,0.6137339055793991,1.0,97;99,33,0.6198406690225555,0.9999999999999992,True,True,compatible,True,False,False,,,,,,,01097000035,Figures Rec Ctr,exact_normalized,100.0,100.0,True,True,False,compatible,many_result_units_to_one_vtd,vest16,01097000035,Figures Rec Ctr,district_validated,,,multi_machine,1.0
992,MOBILE,FOREST HILL ELEMENTARY SCH #1,FOREST HILL ELEMENTARY SCHOOL 1,FOREST HILL ELEMENTARY SCHOOL,2014-General-Mobile.xlsx,contest_rows,False,0109732,32,Vigor High School,VIGOR HIGH SCHOOL,review,85.5,0.0,3,WHITLEY SCHOOL,85.5,MAE EANES SCHOOL,85.5,False,True,low_or_ambiguous_score,,,True,98;99;101,33,3.0,1.0,0.5899390243902439,1.0,97;98,33,0.6644621244270669,0.9999999999999992,True,True,compatible,False,False,False,0109732,Vigor High School,85.5,0.0,district_constrained_review,24.0,01097000029,Forest Hill Elementary,fuzzy_high,95.0,9.5,True,True,False,compatible,many_result_units_to_one_vtd,vest16,01097000029,Forest Hill Elementary,district_validated,,,multi_machine,1.0
993,MOBILE,FOREST HILL ELEMENTARY SCH #2,FOREST HILL ELEMENTARY SCHOOL 2,FOREST HILL ELEMENTARY SCHOOL,2014-General-Mobile.xlsx,contest_rows,False,0109732,32,Vigor High School,VIGOR HIGH SCHOOL,review,85.5,0.0,3,WHITLEY SCHOOL,85.5,MAE EANES SCHOOL,85.5,False,True,low_or_ambiguous_score,,,True,98;99;101,33,3.0,1.0,0.5925394548063128,1.0,97;98,33,0.6644621244270669,0.9999999999999992,True,True,compatible,False,False,False,0109732,Vigor High School,85.5,0.0,district_constrained_review,24.0,01097000029,Forest Hill Elementary,fuzzy_high,95.0,9.5,True,True,False,compatible,many_result_units_to_one_vtd,vest16,01097000029,Forest Hill Elementary,district_validated,,,multi_machine,1.0
994,MOBILE,FRIENDSHIP BAPTIST CHURCH #1,FRIENDSHIP BAPTIST CHURCH 1,FRIENDSHIP BAPTIST CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109795,95,Friendship Baptist Church,FRIENDSHIP BAPTIST CHURCH,exact_normalized,100.0,100.0,1,WHITLEY SCHOOL,85.5,MAE EANES SCHOOL,85.5,True,False,,2.0,many_result_units_to_one_vtd,True,105,35,1.0,1.0,1.0,1.0,105,35,0.9999999985911238,0.99999999867651,True,True,compatible,True,False,False,,,,,,,01097000085,Friendship Baptist,fuzzy_high,95.0,9.5,True,True,False,compatible,many_result_units_to_one_vtd,vest16,01097000085,Friendship Baptist,district_validated,,,multi_machine,1.0
995,MOBILE,FRIENDSHIP BAPTIST CHURCH #2,FRIENDSHIP BAPTIST CHURCH 2,FRIENDSHIP BAPTIST CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109795,95,Friendship Baptist Church,FRIENDSHIP BAPTIST CHURCH,exact_normalized,100.0,100.0,1,WHITLEY SCHOOL,85.5,MAE EANES SCHOOL,85.5,True,False,,2.0,many_result_units_to_one_vtd,True,105,35,1.0,1.0,1.0,1.0,105,35,0.9999999985911238,0.99999999867651,True,True,compatible,True,False,False,,,,,,,01097000085,Friendship Baptist,fuzzy_high,95.0,9.5,True,True,False,compatible,many_result_units_to_one_vtd,vest16,01097000085,Friendship Baptist,district_validated,,,multi_machine,1.0
996,MOBILE,FRIENDSHIP MISS BAPTIST CH #1,FRIENDSHIP MISS BAPTIST CHURCH 1,FRIENDSHIP MISS BAPTIST CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109795,95,Friendship Baptist Church,FRIENDSHIP BAPTIST CHURCH,review,95.0,4.09,1,FRIENDSHIP MISSIONARY BAPTIST CHURCH,90.91,COVENANT CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,99;101,33;34,2.0,2.0,0.851931330472103,0.9163090128755365,105,35,0.9999999985911238,0.99999999867651,False,False,conflict,False,False,False,0109753,Friendship Missionary Baptist Church,90.91,5.41,district_constrained_review,25.0,01097000037,Friendship Miss Baptist,fuzzy_high,95.0,9.5,True,True,False,compatible,many_result_units_to_one_vtd,vest16,01097000037,Friendship Miss Baptist,district_validated,,,multi_machine,1.0
997,MOBILE,FRIENDSHIP MISS BAPTIST CH #2,FRIENDSHIP MISS BAPTIST CHURCH 2,FRIENDSHIP MISS BAPTIST CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109795,95,Friendship Baptist Church,FRIENDSHIP BAPTIST CHURCH,review,95.0,4.09,1,FRIENDSHIP MISSIONARY BAPTIST CHURCH,90.91,COVENANT CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,99;101,33;34,2.0,2.0,0.8092105263157895,0.9013157894736842,105,35,0.9999999985911238,0.99999999867651,False,False,conflict,False,False,False,0109753,Friendship Missionary Baptist Church,90.91,5.41,district_constrained_review,25.0,01097000037,Friendship Miss Baptist,fuzzy_high,95.0,9.5,True,True,False,compatible,many_result_units_to_one_vtd,vest16,01097000037,Friendship Miss Baptist,district_validated,,,multi_machine,1.0
998,MOBILE,GEORGETOWN BAPTIST CHURCH #1,GEORGETOWN BAPTIST CHURCH 1,GEORGETOWN BAPTIST CHURCH,2014-General-Mobile.xlsx,contest_rows,False,010978,8,Georgetown Baptist Church,GEORGETOWN BAPTIST CHURCH,exact_normalized,100.0,100.0,1,FRIENDSHIP MISSIONARY BAPTIST CHURCH,90.91,COVENANT CHURCH,85.5,True,False,,2.0,many_result_units_to_one_vtd,True,102,34,1.0,1.0,1.0,1.0,102,34,0.9999999999999988,0.9999999999999988,True,True,compatible,True,False,False,,,,,,,01097000008,Georgetown Baptist,fuzzy_high,95.0,9.5,True,True,False,compatible,many_result_units_to_one_vtd,vest16,01097000008,Georgetown Baptist,district_validated,,,multi_machine,1.0
999,MOBILE,GEORGETOWN BAPTIST CHURCH #2,GEORGETOWN BAPTIST CHURCH 2,GEORGETOWN BAPTIST CHURCH,2014-General-Mobile.xlsx,contest_rows,False,010978,8,Georgetown Baptist Church,GEORGETOWN BAPTIST CHURCH,exact_normalized,100.0,100.0,1,FRIENDSHIP MISSIONARY BAPTIST CHURCH,90.91,COVENANT CHURCH,85.5,True,False,,2.0,many_result_units_to_one_vtd,True,102,34,1.0,1.0,1.0,1.0,102,34,0.9999999999999988,0.9999999999999988,True,True,compatible,True,False,False,,,,,,,01097000008,Georgetown Baptist,fuzzy_high,95.0,9.5,True,True,False,compatible,many_result_units_to_one_vtd,vest16,01097000008,Georgetown Baptist,district_validated,,,multi_machine,1.0
1000,MOBILE,GRAND BAY MIDDLE SCHOOL #1,GRAND BAY MIDDLE SCHOOL 1,GRAND BAY MIDDLE SCHOOL,2014-General-Mobile.xlsx,contest_rows,False,0109785,85,Grand Bay Middle School,GRAND BAY MIDDLE SCHOOL,exact_normalized,100.0,100.0,1,FRIENDSHIP MISSIONARY BAPTIST CHURCH,90.91,COVENANT CHURCH,85.5,True,False,,2.0,many_result_units_to_one_vtd,True,105,35,1.0,1.0,1.0,1.0,105,35,1.000000000000001,0.9999999987535984,True,True,compatible,True,False,False,,,,,,,01097000080,Grand Bay Middle,fuzzy_high,95.0,43.18,True,True,False,compatible,many_result_units_to_one_vtd,vest16,01097000080,Grand Bay Middle,district_validated,,,multi_machine,1.0
1001,MOBILE,GRAND BAY MIDDLE SCHOOL #2,GRAND BAY MIDDLE SCHOOL 2,GRAND BAY MIDDLE SCHOOL,2014-General-Mobile.xlsx,contest_rows,False,0109785,85,Grand Bay Middle School,GRAND BAY MIDDLE SCHOOL,exact_normalized,100.0,100.0,1,FRIENDSHIP MISSIONARY BAPTIST CHURCH,90.91,COVENANT CHURCH,85.5,True,False,,2.0,many_result_units_to_one_vtd,True,105,35,1.0,1.0,1.0,1.0,105,35,1.000000000000001,0.9999999987535984,True,True,compatible,True,False,False,,,,,,,01097000080,Grand Bay Middle,fuzzy_high,95.0,43.18,True,True,False,compatible,many_result_units_to_one_vtd,vest16,01097000080,Grand Bay Middle,district_validated,,,multi_machine,1.0
1002,MOBILE,HAVENWOOD BAPTIST CHURCH #1,HAVENWOOD BAPTIST CHURCH 1,HAVENWOOD BAPTIST CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109710,10,Havenwood Baptist Church,HAVENWOOD BAPTIST CHURCH,exact_normalized,100.0,100.0,1,FRIENDSHIP MISSIONARY BAPTIST CHURCH,90.91,COVENANT CHURCH,85.5,True,False,,2.0,many_result_units_to_one_vtd,True,102,34,1.0,1.0,1.0,1.0,102,34,0.9982501143450976,1.0000000000000009,True,True,compatible,True,False,False,,,,,,,01097000073,Union Baptist,review,85.5,0.0,False,False,False,conflict,,vtd10,0109710,Havenwood Baptist Church,district_validated,,,multi_machine,1.0
1003,MOBILE,HAVENWOOD BAPTIST CHURCH #2,HAVENWOOD BAPTIST CHURCH 2,HAVENWOOD BAPTIST CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109710,10,Havenwood Baptist Church,HAVENWOOD BAPTIST CHURCH,exact_normalized,100.0,100.0,1,FRIENDSHIP MISSIONARY BAPTIST CHURCH,90.91,COVENANT CHURCH,85.5,True,False,,2.0,many_result_units_to_one_vtd,True,,,,,,,102,34,0.9982501143450976,1.0000000000000009,,,no_election_evidence,False,True,False,,,,,,,01097000073,Union Baptist,review,85.5,0.0,False,False,False,no_election_evidence,,vtd10,0109710,Havenwood Baptist Church,name_accepted_unvalidated,,,multi_machine,1.0
1004,MOBILE,HILLCREST BAPTIST CHURCH #1,HILLCREST BAPTIST CHURCH 1,HILLCREST BAPTIST CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109755,55,Hillcrest Baptist Church,HILLCREST BAPTIST CHURCH,exact_normalized,100.0,100.0,1,FRIENDSHIP MISSIONARY BAPTIST CHURCH,90.91,COVENANT CHURCH,85.5,True,False,,3.0,many_result_units_to_one_vtd,True,100;101,34,2.0,1.0,0.6038461538461538,1.0,100;101,34,0.5397295862253384,0.999999996946397,True,True,compatible,True,False,False,,,,,,,01097000053,Hillcrest Baptist,fuzzy_high,95.0,9.5,True,True,False,compatible,many_result_units_to_one_vtd,vest16,01097000053,Hillcrest Baptist,district_validated,,,multi_machine,1.0
1005,MOBILE,HILLCREST BAPTIST CHURCH #2,HILLCREST BAPTIST CHURCH 2,HILLCREST BAPTIST CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109755,55,Hillcrest Baptist Church,HILLCREST BAPTIST CHURCH,exact_normalized,100.0,100.0,1,FRIENDSHIP MISSIONARY BAPTIST CHURCH,90.91,COVENANT CHURCH,85.5,True,False,,3.0,many_result_units_to_one_vtd,True,100;101,34,2.0,1.0,0.8242320819112628,1.0,100;101,34,0.5397295862253384,0.999999996946397,True,True,compatible,True,False,False,,,,,,,01097000053,Hillcrest Baptist,fuzzy_high,95.0,9.5,True,True,False,compatible,many_result_units_to_one_vtd,vest16,01097000053,Hillcrest Baptist,district_validated,,,multi_machine,1.0
1006,MOBILE,HILLCREST BAPTIST CHURCH #3,HILLCREST BAPTIST CHURCH 3,HILLCREST BAPTIST CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109755,55,Hillcrest Baptist Church,HILLCREST BAPTIST CHURCH,exact_normalized,100.0,100.0,1,FRIENDSHIP MISSIONARY BAPTIST CHURCH,90.91,COVENANT CHURCH,85.5,True,False,,3.0,many_result_units_to_one_vtd,True,100;101,34,2.0,1.0,0.6309278350515464,1.0,100;101,34,0.5397295862253384,0.999999996946397,True,True,compatible,True,False,False,,,,,,,01097000053,Hillcrest Baptist,fuzzy_high,95.0,9.5,True,True,False,compatible,many_result_units_to_one_vtd,vest16,01097000053,Hillcrest Baptist,district_validated,,,multi_machine,1.0
1007,MOBILE,HOLLINGERS ISLAND ELEM #1,HOLLINGERS ISLAND ELEMENTARY 1,HOLLINGERS ISLAND ELEMENTARY,2014-General-Mobile.xlsx,contest_rows,False,0109790,90,Hollingers Island School,HOLLINGERS ISLAND SCHOOL,review,78.78,15.45,1,MORNINGSIDE ELEMENTARY SCHOOL,63.33,MEADOWLAKE ELEMENTARY,61.29,False,True,low_or_ambiguous_score,,,True,103;105,35,2.0,1.0,0.693950177935943,1.0,103;105,35,0.6708454783323359,0.9999999859065696,True,True,compatible,False,False,False,0109790,Hollingers Island School,78.78,15.45,district_constrained_review,24.0,01097000078,Hollingers Island Elementary,exact_normalized,100.0,100.0,True,True,False,compatible,many_result_units_to_one_vtd,vest16,01097000078,Hollingers Island Elementary,district_validated,,,multi_machine,1.0
1008,MOBILE,HOLLINGERS ISLAND ELEM #2,HOLLINGERS ISLAND ELEMENTARY 2,HOLLINGERS ISLAND ELEMENTARY,2014-General-Mobile.xlsx,contest_rows,False,0109790,90,Hollingers Island School,HOLLINGERS ISLAND SCHOOL,review,78.78,15.45,1,MORNINGSIDE ELEMENTARY SCHOOL,63.33,MEADOWLAKE ELEMENTARY,61.29,False,True,low_or_ambiguous_score,,,True,103;105,35,2.0,1.0,0.6666666666666666,1.0,103;105,35,0.6708454783323359,0.9999999859065696,True,True,compatible,False,False,False,0109790,Hollingers Island School,78.78,15.45,district_constrained_review,24.0,01097000078,Hollingers Island Elementary,exact_normalized,100.0,100.0,True,True,False,compatible,many_result_units_to_one_vtd,vest16,01097000078,Hollingers Island Elementary,district_validated,,,multi_machine,1.0
1009,MOBILE,HOLY NAME OF JESUS CHURCH #1,HOLY NAME OF JESUS CHURCH 1,HOLY NAME OF JESUS CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109756,56,Covenant Church,COVENANT CHURCH,review,85.5,0.0,2,FIRST BAPTIST CHURCH WILMER OFF CAMPUS SITE,85.5,BAY OF THE HOLY SPIRIT CHURCH,68.21,False,True,low_or_ambiguous_score,,,True,101,34,1.0,1.0,1.0,1.0,100,34,0.993942891479366,0.9999999975430652,False,True,conflict,False,False,False,0109754,Providence Church of God,58.16,7.27,district_constrained_review,6.0,01097000022,Holy Name of Jesus Church,exact_normalized,100.0,100.0,True,True,False,compatible,many_result_units_to_one_vtd,vest16,01097000022,Holy Name of Jesus Church,district_validated,,,multi_machine,1.0
1010,MOBILE,HOLY NAME OF JESUS CHURCH #2,HOLY NAME OF JESUS CHURCH 2,HOLY NAME OF JESUS CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109756,56,Covenant Church,COVENANT CHURCH,review,85.5,0.0,2,FIRST BAPTIST CHURCH WILMER OFF CAMPUS SITE,85.5,BAY OF THE HOLY SPIRIT CHURCH,68.21,False,True,low_or_ambiguous_score,,,True,101,34,1.0,1.0,1.0,1.0,100,34,0.993942891479366,0.9999999975430652,False,True,conflict,False,False,False,0109754,Providence Church of God,58.16,7.27,district_constrained_review,6.0,01097000022,Holy Name of Jesus Church,exact_normalized,100.0,100.0,True,True,False,compatible,many_result_units_to_one_vtd,vest16,01097000022,Holy Name of Jesus Church,district_validated,,,multi_machine,1.0
1011,MOBILE,HOPE CHAPEL A_M_E_Z_ #1,HOPE CHAPEL A M E Z 1,HOPE CHAPEL A M E Z,2014-General-Mobile.xlsx,contest_rows,False,0109748,48,E.R. Dickson Elementary School,E R DICKSON ELEMENTARY SCHOOL,review,85.5,36.41,1,THE MUG CAFE,49.09,DODGE SCHOOL,47.37,False,True,low_or_ambiguous_score,,,True,98,33,1.0,1.0,1.0,1.0,101,34,1.000000000000001,0.9997957664358492,False,False,conflict,False,False,False,0109736,100 Black Men of Greater Mobile,38.18,0.68,district_constrained_review,11.0,01097000025,Hope Chapel AMEZ,fuzzy_medium,91.43,42.34,True,True,False,compatible,many_result_units_to_one_vtd,vest16,01097000025,Hope Chapel AMEZ,district_validated,,,multi_machine,1.0
1012,MOBILE,HOPE CHAPEL A_M_E_Z_ #2,HOPE CHAPEL A M E Z 2,HOPE CHAPEL A M E Z,2014-General-Mobile.xlsx,contest_rows,False,0109748,48,E.R. Dickson Elementary School,E R DICKSON ELEMENTARY SCHOOL,review,85.5,36.41,1,THE MUG CAFE,49.09,DODGE SCHOOL,47.37,False,True,low_or_ambiguous_score,,,True,98,33,1.0,1.0,1.0,1.0,101,34,1.000000000000001,0.9997957664358492,False,False,conflict,False,False,False,0109736,100 Black Men of Greater Mobile,38.18,0.68,district_constrained_review,11.0,01097000025,Hope Chapel AMEZ,fuzzy_medium,91.43,42.34,True,True,False,compatible,many_result_units_to_one_vtd,vest16,01097000025,Hope Chapel AMEZ,district_validated,,,multi_machine,1.0
1013,MOBILE,INDIAN SPRINGS BAPTIST CH #1,INDIAN SPRINGS BAPTIST CHURCH 1,INDIAN SPRINGS BAPTIST CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109721,21,Indian Springs Baptist Church,INDIAN SPRINGS BAPTIST CHURCH,exact_normalized,100.0,100.0,1,THE MUG CAFE,49.09,DODGE SCHOOL,47.37,True,False,,2.0,many_result_units_to_one_vtd,True,99,34,1.0,1.0,1.0,1.0,99,34,0.9999905087731528,0.9999913062132512,True,True,compatible,True,False,False,,,,,,,01097000014,Indian Springs Baptist,fuzzy_high,95.0,9.5,True,True,False,compatible,many_result_units_to_one_vtd,vest16,01097000014,Indian Springs Baptist,district_validated,,,multi_machine,1.0
1014,MOBILE,INDIAN SPRINGS BAPTIST CH #2,INDIAN SPRINGS BAPTIST CHURCH 2,INDIAN SPRINGS BAPTIST CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109721,21,Indian Springs Baptist Church,INDIAN SPRINGS BAPTIST CHURCH,exact_normalized,100.0,100.0,1,THE MUG CAFE,49.09,DODGE SCHOOL,47.37,True,False,,2.0,many_result_units_to_one_vtd,True,99,34,1.0,1.0,1.0,1.0,99,34,0.9999905087731528,0.9999913062132512,True,True,compatible,True,False,False,,,,,,,01097000014,Indian Springs Baptist,fuzzy_high,95.0,9.5,True,True,False,compatible,many_result_units_to_one_vtd,vest16,01097000014,Indian Springs Baptist,district_validated,,,multi_machine,1.0
1015,MOBILE,J_C_ DAVIS AUDITORIUM #1,J C DAVIS AUDITORIUM 1,J C DAVIS AUDITORIUM,2014-General-Mobile.xlsx,contest_rows,False,0109717,17,Chickasaw Auditorium,CHICKASAW AUDITORIUM,review,70.0,24.57,1,TRAVIS ROAD BAPTIST CHURCH,45.43,DAUPHIN ISL BAPTIST RESORT,43.48,False,True,low_or_ambiguous_score,,,True,96;97;98,33;34,3.0,2.0,0.7419354838709677,0.5423387096774194,96;97;98,33;34,0.7090504052187011,0.5606376876447525,True,True,compatible,False,False,False,0109717,Chickasaw Auditorium,70.0,29.5,district_constrained_review,33.0,01097000020,J C Davis Auditorium,exact_normalized,100.0,100.0,True,True,False,compatible,many_result_units_to_one_vtd,vest16,01097000020,J C Davis Auditorium,district_validated,,,multi_machine,1.0
1016,MOBILE,J_C_ DAVIS AUDITORIUM #2,J C DAVIS AUDITORIUM 2,J C DAVIS AUDITORIUM,2014-General-Mobile.xlsx,contest_rows,False,0109717,17,Chickasaw Auditorium,CHICKASAW AUDITORIUM,review,70.0,24.57,1,TRAVIS ROAD BAPTIST CHURCH,45.43,DAUPHIN ISL BAPTIST RESORT,43.48,False,True,low_or_ambiguous_score,,,True,96;97;98,33;34,3.0,2.0,0.7263779527559056,0.5374015748031497,96;97;98,33;34,0.7090504052187011,0.5606376876447525,True,True,compatible,False,False,False,0109717,Chickasaw Auditorium,70.0,29.5,district_constrained_review,33.0,01097000020,J C Davis Auditorium,exact_normalized,100.0,100.0,True,True,False,compatible,many_result_units_to_one_vtd,vest16,01097000020,J C Davis Auditorium,district_validated,,,multi_machine,1.0
