result_unit_id,county,result_precinct,result_precinct_norm,result_match_norm,source_file,source_layout,is_non_geographic,vtd_geoid,vtd_code,vtd_name,vtd_name_norm,match_method,match_score,score_margin,candidate_count,candidate_2_name,candidate_2_score,candidate_3_name,candidate_3_score,accepted_match,needs_review,review_reason,accepted_units_for_vtd,relationship_note,openelections_unit_found,house_inferred_districts,senate_inferred_districts,house_inferred_district_count,senate_inferred_district_count,house_largest_activity_share,senate_largest_activity_share,house_spatial_districts,senate_spatial_districts,house_largest_spatial_share,senate_largest_spatial_share,house_district_compatible,senate_district_compatible,district_validation,validated_match,accepted_unvalidated,accepted_conflict,recommended_vtd_geoid,recommended_vtd_name,recommended_score,recommended_margin,recommendation_method,constrained_candidate_count
1065,MOBILE,RIVERSIDE BAPTIST CHURCH #1,RIVERSIDE BAPTIST CHURCH 1,RIVERSIDE BAPTIST CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109719,19,Mt. Sinai Missionary Baptist Church,MOUNT SINAI MISSIONARY BAPTIST CHURCH,review,85.5,0.0,3,FRIENDSHIP MISSIONARY BAPTIST CHURCH,85.5,COVENANT CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,97;103,33;35,2.0,2.0,0.505091649694501,0.8228105906313645,98,33,1.0,1.0,False,True,conflict,False,False,False,0109767,Corinthian Missionary Baptist Church,85.5,9.5,district_constrained_review,33
1066,MOBILE,RIVERSIDE BAPTIST CHURCH #2,RIVERSIDE BAPTIST CHURCH 2,RIVERSIDE BAPTIST CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109719,19,Mt. Sinai Missionary Baptist Church,MOUNT SINAI MISSIONARY BAPTIST CHURCH,review,85.5,0.0,3,FRIENDSHIP MISSIONARY BAPTIST CHURCH,85.5,COVENANT CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,97;103,33;35,2.0,2.0,0.5393442622950819,0.8245901639344262,98,33,1.0,1.0,False,True,conflict,False,False,False,0109767,Corinthian Missionary Baptist Church,85.5,9.5,district_constrained_review,33
1067,MOBILE,RIVERSIDE BAPTIST CHURCH #3,RIVERSIDE BAPTIST CHURCH 3,RIVERSIDE BAPTIST CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109719,19,Mt. Sinai Missionary Baptist Church,MOUNT SINAI MISSIONARY BAPTIST CHURCH,review,85.5,0.0,3,FRIENDSHIP MISSIONARY BAPTIST CHURCH,85.5,COVENANT CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,97;103,33;35,2.0,2.0,0.5232815964523282,0.8314855875831486,98,33,1.0,1.0,False,True,conflict,False,False,False,0109767,Corinthian Missionary Baptist Church,85.5,9.5,district_constrained_review,33
1068,MOBILE,ROCK OF FAITH BAPTIST CH #1,ROCK OF FAITH BAPTIST CHURCH 1,ROCK OF FAITH BAPTIST CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109771,71,Rock of Faith Baptist Church,ROCK OF FAITH BAPTIST CHURCH,exact_normalized,100.0,100.0,1,FRIENDSHIP MISSIONARY BAPTIST CHURCH,85.5,COVENANT CHURCH,85.5,True,False,,2.0,many_result_units_to_one_vtd,True,97,33,1.0,1.0,1.0,1.0,97;103,33,0.8831361829865391,1.0000000000000027,True,True,compatible,True,False,False,,,,,,
1069,MOBILE,ROCK OF FAITH BAPTIST CH #2,ROCK OF FAITH BAPTIST CHURCH 2,ROCK OF FAITH BAPTIST CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109771,71,Rock of Faith Baptist Church,ROCK OF FAITH BAPTIST CHURCH,exact_normalized,100.0,100.0,1,FRIENDSHIP MISSIONARY BAPTIST CHURCH,85.5,COVENANT CHURCH,85.5,True,False,,2.0,many_result_units_to_one_vtd,True,97;100,33;34,2.0,2.0,0.9980806142034548,0.9980806142034548,97;103,33,0.8831361829865391,1.0000000000000027,True,True,compatible,True,False,False,,,,,,
1070,MOBILE,SAGE AVE BAPTIST CHURCH #1,SAGE AVE BAPTIST CHURCH 1,SAGE AVE BAPTIST CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109746,46,Sage Avenue Baptist Church,SAGE AVENUE BAPTIST CHURCH,fuzzy_medium,93.88,8.38,1,MOUNT SINAI MISSIONARY BAPTIST CHURCH,85.5,FRIENDSHIP MISSIONARY BAPTIST CHURCH,85.5,True,False,,2.0,many_result_units_to_one_vtd,True,99,33,1.0,1.0,1.0,1.0,99,33,0.9999999999999992,0.9998852517217262,True,True,compatible,True,False,False,,,,,,
1071,MOBILE,SAGE AVE BAPTIST CHURCH #2,SAGE AVE BAPTIST CHURCH 2,SAGE AVE BAPTIST CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109746,46,Sage Avenue Baptist Church,SAGE AVENUE BAPTIST CHURCH,fuzzy_medium,93.88,8.38,1,MOUNT SINAI MISSIONARY BAPTIST CHURCH,85.5,FRIENDSHIP MISSIONARY BAPTIST CHURCH,85.5,True,False,,2.0,many_result_units_to_one_vtd,True,99,33,1.0,1.0,1.0,1.0,99,33,0.9999999999999992,0.9998852517217262,True,True,compatible,True,False,False,,,,,,
1072,MOBILE,SARALAND CIVIC CENTER #1,SARALAND CIVIC CENTER 1,SARALAND CIVIC CENTER,2014-General-Mobile.xlsx,contest_rows,False,0109716,16,Saraland Civic Center,SARALAND CIVIC CENTER,exact_normalized,100.0,100.0,1,MOUNT SINAI MISSIONARY BAPTIST CHURCH,85.5,FRIENDSHIP MISSIONARY BAPTIST CHURCH,85.5,True,False,,2.0,many_result_units_to_one_vtd,True,96;97;98,34,3.0,1.0,0.6283464566929133,1.0,96;97;98,34,0.39091104561026646,1.0000000000000007,True,True,compatible,True,False,False,,,,,,
1073,MOBILE,SARALAND CIVIC CENTER #2,SARALAND CIVIC CENTER 2,SARALAND CIVIC CENTER,2014-General-Mobile.xlsx,contest_rows,False,0109716,16,Saraland Civic Center,SARALAND CIVIC CENTER,exact_normalized,100.0,100.0,1,MOUNT SINAI MISSIONARY BAPTIST CHURCH,85.5,FRIENDSHIP MISSIONARY BAPTIST CHURCH,85.5,True,False,,2.0,many_result_units_to_one_vtd,True,96;97;98,34,3.0,1.0,0.634703196347032,1.0,96;97;98,34,0.39091104561026646,1.0000000000000007,True,True,compatible,True,False,False,,,,,,
1074,MOBILE,SATSUMA HIGH SCH ANNEX #1,SATSUMA HIGH SCHOOL ANNEX 1,SATSUMA HIGH SCHOOL ANNEX,2014-General-Mobile.xlsx,contest_rows,False,0109735,35,Whitley School,WHITLEY SCHOOL,review,85.5,0.0,3,MAE EANES SCHOOL,85.5,DODGE SCHOOL,85.5,False,True,low_or_ambiguous_score,,,True,96;98,34,2.0,1.0,0.6106604866743917,1.0,97;98,33,0.9041952506420236,1.0000000000000002,True,False,conflict,False,False,False,0109714,Satsuma City Hall,57.14,11.86,district_constrained_review,10
1075,MOBILE,SATSUMA HIGH SCH ANNEX #2,SATSUMA HIGH SCHOOL ANNEX 2,SATSUMA HIGH SCHOOL ANNEX,2014-General-Mobile.xlsx,contest_rows,False,0109735,35,Whitley School,WHITLEY SCHOOL,review,85.5,0.0,3,MAE EANES SCHOOL,85.5,DODGE SCHOOL,85.5,False,True,low_or_ambiguous_score,,,True,96;98,34,2.0,1.0,0.6018845700824499,1.0,97;98,33,0.9041952506420236,1.0000000000000002,True,False,conflict,False,False,False,0109714,Satsuma City Hall,57.14,11.86,district_constrained_review,10
1076,MOBILE,SAVING GRACE LUTHERN CH #1,SAVING GRACE LUTHERN CHURCH 1,SAVING GRACE LUTHERN CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109756,56,Covenant Church,COVENANT CHURCH,review,85.5,0.0,2,FIRST BAPTIST CHURCH WILMER OFF CAMPUS SITE,85.5,OUR SAVIOR CATHOLIC CHURCH,60.94,False,True,low_or_ambiguous_score,,,True,100,34,1.0,1.0,1.0,1.0,100,34,0.9939428914793661,0.9999999975430651,True,True,compatible,False,False,False,0109756,Covenant Church,85.5,32.44,district_constrained_review,6
1077,MOBILE,SAVING GRACE LUTHERN CH #2,SAVING GRACE LUTHERN CHURCH 2,SAVING GRACE LUTHERN CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109756,56,Covenant Church,COVENANT CHURCH,review,85.5,0.0,2,FIRST BAPTIST CHURCH WILMER OFF CAMPUS SITE,85.5,OUR SAVIOR CATHOLIC CHURCH,60.94,False,True,low_or_ambiguous_score,,,True,100,34,1.0,1.0,1.0,1.0,100,34,0.9939428914793661,0.9999999975430651,True,True,compatible,False,False,False,0109756,Covenant Church,85.5,32.44,district_constrained_review,6
1078,MOBILE,SEMMES COMMUNITY CENTER #1,SEMMES COMMUNITY CENTER 1,SEMMES COMMUNITY CENTER,2014-General-Mobile.xlsx,contest_rows,False,0109725,25,Semmes Community Center,SEMMES COMMUNITY CENTER,exact_normalized,100.0,100.0,1,FIRST BAPTIST CHURCH WILMER OFF CAMPUS SITE,85.5,OUR SAVIOR CATHOLIC CHURCH,60.94,True,False,,2.0,many_result_units_to_one_vtd,True,102,34,1.0,1.0,1.0,1.0,102,34,0.9999999999999988,0.9999999999999988,True,True,compatible,True,False,False,,,,,,
1079,MOBILE,SEMMES COMMUNITY CENTER #2,SEMMES COMMUNITY CENTER 2,SEMMES COMMUNITY CENTER,2014-General-Mobile.xlsx,contest_rows,False,0109725,25,Semmes Community Center,SEMMES COMMUNITY CENTER,exact_normalized,100.0,100.0,1,FIRST BAPTIST CHURCH WILMER OFF CAMPUS SITE,85.5,OUR SAVIOR CATHOLIC CHURCH,60.94,True,False,,2.0,many_result_units_to_one_vtd,True,102,34,1.0,1.0,1.0,1.0,102,34,0.9999999999999988,0.9999999999999988,True,True,compatible,True,False,False,,,,,,
1080,MOBILE,SEMMES FIRST BAPTIST CH #1,SEMMES FIRST BAPTIST CHURCH 1,SEMMES FIRST BAPTIST CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109724,24,Semmes First Baptist,SEMMES FIRST BAPTIST,fuzzy_high,95.0,9.5,1,COVENANT CHURCH,85.5,FIRST BAPTIST CHURCH WILMER OFF CAMPUS SITE,85.5,True,False,,2.0,many_result_units_to_one_vtd,True,99;102,34,2.0,1.0,0.9499241274658573,1.0,99;102,34,0.9622131679901863,0.9999999957314829,True,True,compatible,True,False,False,,,,,,
1081,MOBILE,SEMMES FIRST BAPTIST CH #2,SEMMES FIRST BAPTIST CHURCH 2,SEMMES FIRST BAPTIST CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109724,24,Semmes First Baptist,SEMMES FIRST BAPTIST,fuzzy_high,95.0,9.5,1,COVENANT CHURCH,85.5,FIRST BAPTIST CHURCH WILMER OFF CAMPUS SITE,85.5,True,False,,2.0,many_result_units_to_one_vtd,True,99;102,34,2.0,1.0,0.971042471042471,1.0,99;102,34,0.9622131679901863,0.9999999957314829,True,True,compatible,True,False,False,,,,,,
1082,MOBILE,SEVEN HILLS CENTRAL FIRE #1,SEVEN HILLS CENTRAL FIRE 1,SEVEN HILLS CENTRAL FIRE,2014-General-Mobile.xlsx,contest_rows,False,0109759,59,Seven Hills Central Fire Station,SEVEN HILLS CENTRAL FIRE STATION,fuzzy_high,95.0,35.0,1,SEVEN HILLS BAPTIST CHURCH,60.0,FIGURES RECREATION CENTER,58.16,True,False,,2.0,many_result_units_to_one_vtd,True,100;102,34,2.0,1.0,0.9285714285714286,1.0,100,34,1.0000000000000009,0.999999998080499,True,True,compatible,True,False,False,,,,,,
1083,MOBILE,SEVEN HILLS CENTRAL FIRE #2,SEVEN HILLS CENTRAL FIRE 2,SEVEN HILLS CENTRAL FIRE,2014-General-Mobile.xlsx,contest_rows,False,0109759,59,Seven Hills Central Fire Station,SEVEN HILLS CENTRAL FIRE STATION,fuzzy_high,95.0,35.0,1,SEVEN HILLS BAPTIST CHURCH,60.0,FIGURES RECREATION CENTER,58.16,True,False,,2.0,many_result_units_to_one_vtd,True,100;102,34,2.0,1.0,0.964,1.0,100,34,1.0000000000000009,0.999999998080499,True,True,compatible,True,False,False,,,,,,
1084,MOBILE,SHELTON BCH RD BAPTIST #1,SHELTON BCH RD BAPTIST 1,SHELTON BCH RD BAPTIST,2014-General-Mobile.xlsx,contest_rows,False,0109793,93,First Baptist Church of Irvington,FIRST BAPTIST CHURCH OF IRVINGTON,review,85.5,0.0,3,SHELTON BEACH RD BAPTIST CHURCH,85.5,MOUNT SINAI MISSIONARY BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,96;98,34,2.0,1.0,0.7485714285714286,1.0,105,35,1.0000000000000009,1.0000000000000009,False,False,conflict,False,False,False,0109715,Shelton Beach Rd. Baptist Church,85.5,28.5,district_constrained_review,10
1085,MOBILE,SHELTON BCH RD BAPTIST #2,SHELTON BCH RD BAPTIST 2,SHELTON BCH RD BAPTIST,2014-General-Mobile.xlsx,contest_rows,False,0109793,93,First Baptist Church of Irvington,FIRST BAPTIST CHURCH OF IRVINGTON,review,85.5,0.0,3,SHELTON BEACH RD BAPTIST CHURCH,85.5,MOUNT SINAI MISSIONARY BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,96;98,34,2.0,1.0,0.7806267806267806,1.0,105,35,1.0000000000000009,1.0000000000000009,False,False,conflict,False,False,False,0109715,Shelton Beach Rd. Baptist Church,85.5,28.5,district_constrained_review,10
1086,MOBILE,SONRISE BAPTIST CHURCH #1,SONRISE BAPTIST CHURCH 1,SONRISE BAPTIST CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109758,58,Sonrise Baptist Church,SONRISE BAPTIST CHURCH,exact_normalized,100.0,100.0,1,SHELTON BEACH RD BAPTIST CHURCH,85.5,MOUNT SINAI MISSIONARY BAPTIST CHURCH,85.5,True,False,,2.0,many_result_units_to_one_vtd,True,100,34,1.0,1.0,1.0,1.0,100,34,1.0000000000000018,1.0000000000000018,True,True,compatible,True,False,False,,,,,,
1087,MOBILE,SONRISE BAPTIST CHURCH #2,SONRISE BAPTIST CHURCH 2,SONRISE BAPTIST CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109758,58,Sonrise Baptist Church,SONRISE BAPTIST CHURCH,exact_normalized,100.0,100.0,1,SHELTON BEACH RD BAPTIST CHURCH,85.5,MOUNT SINAI MISSIONARY BAPTIST CHURCH,85.5,True,False,,2.0,many_result_units_to_one_vtd,True,100,34,1.0,1.0,1.0,1.0,100,34,1.0000000000000018,1.0000000000000018,True,True,compatible,True,False,False,,,,,,
1088,MOBILE,ST IGNATIUS MARION CENTER #1,SAINT IGNATIUS MARION CENTER 1,SAINT IGNATIUS MARION CENTER,2014-General-Mobile.xlsx,contest_rows,False,0109742,42,VIA Senior Center,VIA SENIOR CENTER,review,85.5,17.7,1,SAINT IGNATIOUS CATHOLIC CHURCH,67.8,FIGURES RECREATION CENTER,60.38,False,True,low_or_ambiguous_score,,,True,101,34,1.0,1.0,1.0,1.0,97,33,1.0000000000000002,1.0000000000000002,False,False,conflict,False,False,False,0109747,St Ignatious Catholic Church,67.8,19.49,district_constrained_review,6
1089,MOBILE,ST IGNATIUS MARION CENTER #2,SAINT IGNATIUS MARION CENTER 2,SAINT IGNATIUS MARION CENTER,2014-General-Mobile.xlsx,contest_rows,False,0109742,42,VIA Senior Center,VIA SENIOR CENTER,review,85.5,17.7,1,SAINT IGNATIOUS CATHOLIC CHURCH,67.8,FIGURES RECREATION CENTER,60.38,False,True,low_or_ambiguous_score,,,True,101,34,1.0,1.0,1.0,1.0,97,33,1.0000000000000002,1.0000000000000002,False,False,conflict,False,False,False,0109747,St Ignatious Catholic Church,67.8,19.49,district_constrained_review,6
1090,MOBILE,ST JOAN OF ARC CATHOLIC #1,SAINT JOAN OF ARC CATHOLIC 1,SAINT JOAN OF ARC CATHOLIC,2014-General-Mobile.xlsx,contest_rows,False,0109768,68,St Joan Of Arc Catholic Church,SAINT JOAN OF ARC CATHOLIC CHURCH,fuzzy_high,95.0,28.33,1,SAINT IGNATIOUS CATHOLIC CHURCH,66.67,SAINT MICHAEL CATHOLIC CHURCH,66.5,True,False,,2.0,many_result_units_to_one_vtd,True,97,33,1.0,1.0,1.0,1.0,97,33,0.9999999999999996,0.9999999999999996,True,True,compatible,True,False,False,,,,,,
1091,MOBILE,ST JOAN OF ARC CATHOLIC #2,SAINT JOAN OF ARC CATHOLIC 2,SAINT JOAN OF ARC CATHOLIC,2014-General-Mobile.xlsx,contest_rows,False,0109768,68,St Joan Of Arc Catholic Church,SAINT JOAN OF ARC CATHOLIC CHURCH,fuzzy_high,95.0,28.33,1,SAINT IGNATIOUS CATHOLIC CHURCH,66.67,SAINT MICHAEL CATHOLIC CHURCH,66.5,True,False,,2.0,many_result_units_to_one_vtd,True,97,33,1.0,1.0,1.0,1.0,97,33,0.9999999999999996,0.9999999999999996,True,True,compatible,True,False,False,,,,,,
1092,MOBILE,ST JOHNS EPISCOPAL CHURCH #1,SAINT JOHNS EPISCOPAL CHURCH 1,SAINT JOHNS EPISCOPAL CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109789,89,St. Andrews Episcopal Church,SAINT ANDREWS EPISCOPAL CHURCH,review,86.21,0.71,3,COVENANT CHURCH,85.5,FIRST BAPTIST CHURCH WILMER OFF CAMPUS SITE,85.5,False,True,low_or_ambiguous_score,,,True,103,33,1.0,1.0,1.0,1.0,97;103,33;35,0.5806589269670136,0.694864218371826,True,True,compatible,False,False,False,0109789,St. Andrews Episcopal Church,86.21,32.64,district_constrained_review,8
1093,MOBILE,ST JOHNS EPISCOPAL CHURCH #2,SAINT JOHNS EPISCOPAL CHURCH 2,SAINT JOHNS EPISCOPAL CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109789,89,St. Andrews Episcopal Church,SAINT ANDREWS EPISCOPAL CHURCH,review,86.21,0.71,3,COVENANT CHURCH,85.5,FIRST BAPTIST CHURCH WILMER OFF CAMPUS SITE,85.5,False,True,low_or_ambiguous_score,,,True,103,33,1.0,1.0,1.0,1.0,97;103,33;35,0.5806589269670136,0.694864218371826,True,True,compatible,False,False,False,0109789,St. Andrews Episcopal Church,86.21,32.64,district_constrained_review,8
1094,MOBILE,ST JOHNS EPISCOPAL CHURCH #3,SAINT JOHNS EPISCOPAL CHURCH 3,SAINT JOHNS EPISCOPAL CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109789,89,St. Andrews Episcopal Church,SAINT ANDREWS EPISCOPAL CHURCH,review,86.21,0.71,3,COVENANT CHURCH,85.5,FIRST BAPTIST CHURCH WILMER OFF CAMPUS SITE,85.5,False,True,low_or_ambiguous_score,,,True,103,33,1.0,1.0,1.0,1.0,97;103,33;35,0.5806589269670136,0.694864218371826,True,True,compatible,False,False,False,0109789,St. Andrews Episcopal Church,86.21,32.64,district_constrained_review,8
1095,MOBILE,ST MICHEAL CATHOLIC CH #1,SAINT MICHEAL CATHOLIC CHURCH 1,SAINT MICHEAL CATHOLIC CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109798,98,St. Michael Catholic Church,SAINT MICHAEL CATHOLIC CHURCH,fuzzy_high,96.55,11.05,1,COVENANT CHURCH,85.5,SAINT IGNATIOUS CATHOLIC CHURCH,80.0,True,False,,2.0,many_result_units_to_one_vtd,True,105,35,1.0,1.0,1.0,1.0,105,35,1.0000000000000004,0.9999999991226767,True,True,compatible,True,False,False,,,,,,
1096,MOBILE,ST MICHEAL CATHOLIC CH #2,SAINT MICHEAL CATHOLIC CHURCH 2,SAINT MICHEAL CATHOLIC CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109798,98,St. Michael Catholic Church,SAINT MICHAEL CATHOLIC CHURCH,fuzzy_high,96.55,11.05,1,COVENANT CHURCH,85.5,SAINT IGNATIOUS CATHOLIC CHURCH,80.0,True,False,,2.0,many_result_units_to_one_vtd,True,105,35,1.0,1.0,1.0,1.0,105,35,1.0000000000000004,0.9999999991226767,True,True,compatible,True,False,False,,,,,,
1097,MOBILE,ST PHILLIP NERI CATHOLIC #1,SAINT PHILLIP NERI CATHOLIC 1,SAINT PHILLIP NERI CATHOLIC,2014-General-Mobile.xlsx,contest_rows,False,0109791,91,St Philip Neri Church,SAINT PHILIP NERI CHURCH,review,82.35,17.47,1,SAINT JOAN OF ARC CATHOLIC CHURCH,64.88,SAINT MICHAEL CATHOLIC CHURCH,64.88,False,True,low_or_ambiguous_score,,,True,103;105,35,2.0,1.0,0.9429824561403509,1.0,103;105,35,0.9183760335991786,0.9999999997534484,True,True,compatible,False,False,False,0109791,St Philip Neri Church,82.35,17.47,district_constrained_review,24
1098,MOBILE,ST PHILLIP NERI CATHOLIC #2,SAINT PHILLIP NERI CATHOLIC 2,SAINT PHILLIP NERI CATHOLIC,2014-General-Mobile.xlsx,contest_rows,False,0109791,91,St Philip Neri Church,SAINT PHILIP NERI CHURCH,review,82.35,17.47,1,SAINT JOAN OF ARC CATHOLIC CHURCH,64.88,SAINT MICHAEL CATHOLIC CHURCH,64.88,False,True,low_or_ambiguous_score,,,True,103;105,35,2.0,1.0,0.9375,1.0,103;105,35,0.9183760335991786,0.9999999997534484,True,True,compatible,False,False,False,0109791,St Philip Neri Church,82.35,17.47,district_constrained_review,24
1099,MOBILE,SUNLIGHT AUDITORIUM #1,SUNLIGHT AUDITORIUM 1,SUNLIGHT AUDITORIUM,2014-General-Mobile.xlsx,contest_rows,False,0109717,17,Chickasaw Auditorium,CHICKASAW AUDITORIUM,review,65.52,19.92,1,SAINT JOHN UNITED METHODIST CHURCH,45.6,SAINT IGNATIOUS CATHOLIC CHURCH,44.13,False,True,low_or_ambiguous_score,,,True,97;98;99,33,3.0,1.0,0.7857142857142857,1.0,96;97;98,33;34,0.7090504052187011,0.5606376876447525,True,True,compatible,False,False,False,0109717,Chickasaw Auditorium,65.52,19.92,district_constrained_review,35
1100,MOBILE,SUNLIGHT AUDITORIUM #2,SUNLIGHT AUDITORIUM 2,SUNLIGHT AUDITORIUM,2014-General-Mobile.xlsx,contest_rows,False,0109717,17,Chickasaw Auditorium,CHICKASAW AUDITORIUM,review,65.52,19.92,1,SAINT JOHN UNITED METHODIST CHURCH,45.6,SAINT IGNATIOUS CATHOLIC CHURCH,44.13,False,True,low_or_ambiguous_score,,,True,97;98;99,33,3.0,1.0,0.8314606741573034,1.0,96;97;98,33;34,0.7090504052187011,0.5606376876447525,True,True,compatible,False,False,False,0109717,Chickasaw Auditorium,65.52,19.92,district_constrained_review,35
1101,MOBILE,TANNER WILLIAMS HIST SOC #1,TANNER WILLIAMS HIST SOC 1,TANNER WILLIAMS HIST SOC,2014-General-Mobile.xlsx,contest_rows,False,0109726,26,Tanner Williams Hist. Society,TANNER WILLIAMS HIST SOCIETY,fuzzy_medium,92.31,38.97,1,PALMER PILLANS SCHOOL,53.33,FIRST BAPTIST CHURCH WILMER OFF CAMPUS SITE,50.94,True,False,,2.0,many_result_units_to_one_vtd,True,102,34,1.0,1.0,1.0,1.0,102,34,1.000000000000002,0.9999999805498472,True,True,compatible,True,False,False,,,,,,
1102,MOBILE,TANNER WILLIAMS HIST SOC #2,TANNER WILLIAMS HIST SOC 2,TANNER WILLIAMS HIST SOC,2014-General-Mobile.xlsx,contest_rows,False,0109726,26,Tanner Williams Hist. Society,TANNER WILLIAMS HIST SOCIETY,fuzzy_medium,92.31,38.97,1,PALMER PILLANS SCHOOL,53.33,FIRST BAPTIST CHURCH WILMER OFF CAMPUS SITE,50.94,True,False,,2.0,many_result_units_to_one_vtd,True,102,34,1.0,1.0,1.0,1.0,102,34,1.000000000000002,0.9999999805498472,True,True,compatible,True,False,False,,,,,,
1103,MOBILE,THE MUG CAFE #1,THE MUG CAFE 1,THE MUG CAFE,2014-General-Mobile.xlsx,contest_rows,False,0109763,63,The Mug Cafe,THE MUG CAFE,exact_normalized,100.0,100.0,1,PALMER PILLANS SCHOOL,53.33,FIRST BAPTIST CHURCH WILMER OFF CAMPUS SITE,50.94,True,False,,2.0,many_result_units_to_one_vtd,True,101,35,1.0,1.0,1.0,1.0,101;103,35,0.9413302409822365,0.9999999678857554,True,True,compatible,True,False,False,,,,,,
1104,MOBILE,THE MUG CAFE #2,THE MUG CAFE 2,THE MUG CAFE,2014-General-Mobile.xlsx,contest_rows,False,0109763,63,The Mug Cafe,THE MUG CAFE,exact_normalized,100.0,100.0,1,PALMER PILLANS SCHOOL,53.33,FIRST BAPTIST CHURCH WILMER OFF CAMPUS SITE,50.94,True,False,,2.0,many_result_units_to_one_vtd,True,101,35,1.0,1.0,1.0,1.0,101;103,35,0.9413302409822365,0.9999999678857554,True,True,compatible,True,False,False,,,,,,
1105,MOBILE,THOMAS SULLIVAN COMM CENTER #1,THOMAS SULLIVAN COMMUNITY CENTER 1,THOMAS SULLIVAN COMMUNITY CENTER,2014-General-Mobile.xlsx,contest_rows,False,0109737,37,Thomas Sullivan Comm Center,THOMAS SULLIVAN COMMUNITY CENTER,exact_normalized,100.0,100.0,1,PALMER PILLANS SCHOOL,53.33,FIRST BAPTIST CHURCH WILMER OFF CAMPUS SITE,50.94,True,False,,2.0,many_result_units_to_one_vtd,True,97,33,1.0,1.0,1.0,1.0,97,33,0.9999999999999996,0.9999999999999996,True,True,compatible,True,False,False,,,,,,
1106,MOBILE,THOMAS SULLIVAN COMM CENTER #2,THOMAS SULLIVAN COMMUNITY CENTER 2,THOMAS SULLIVAN COMMUNITY CENTER,2014-General-Mobile.xlsx,contest_rows,False,0109737,37,Thomas Sullivan Comm Center,THOMAS SULLIVAN COMMUNITY CENTER,exact_normalized,100.0,100.0,1,PALMER PILLANS SCHOOL,53.33,FIRST BAPTIST CHURCH WILMER OFF CAMPUS SITE,50.94,True,False,,2.0,many_result_units_to_one_vtd,True,97,33,1.0,1.0,1.0,1.0,97,33,0.9999999999999996,0.9999999999999996,True,True,compatible,True,False,False,,,,,,
1107,MOBILE,TILLMANS CORNER COMM #1,TILLMANS CORNER COMMUNITY 1,TILLMANS CORNER COMMUNITY,2014-General-Mobile.xlsx,contest_rows,False,0109781,81,Tillman's Corner Community Center,TILLMAN S CORNER COMMUNITY CENTER,review,86.21,15.42,1,HILLSDALE COMMUNITY CENTER,70.78,TURNERVILLE COMMUNITY,70.22,False,True,low_or_ambiguous_score,,,True,104,35,1.0,1.0,1.0,1.0,104,35,0.9999999999999992,0.9999999999999992,True,True,compatible,False,False,False,0109781,Tillman's Corner Community Center,86.21,44.7,district_constrained_review,12
1108,MOBILE,TILLMANS CORNER COMM #2,TILLMANS CORNER COMMUNITY 2,TILLMANS CORNER COMMUNITY,2014-General-Mobile.xlsx,contest_rows,False,0109781,81,Tillman's Corner Community Center,TILLMAN S CORNER COMMUNITY CENTER,review,86.21,15.42,1,HILLSDALE COMMUNITY CENTER,70.78,TURNERVILLE COMMUNITY,70.22,False,True,low_or_ambiguous_score,,,True,104,35,1.0,1.0,1.0,1.0,104,35,0.9999999999999992,0.9999999999999992,True,True,compatible,False,False,False,0109781,Tillman's Corner Community Center,86.21,44.7,district_constrained_review,12
1109,MOBILE,TOULMINVILLE LIBRARY #1,TOULMINVILLE LIBRARY 1,TOULMINVILLE LIBRARY,2014-General-Mobile.xlsx,contest_rows,False,0109739,39,Toulminville Branch Library,TOULMINVILLE BRANCH LIBRARY,fuzzy_high,95.0,41.34,1,TURNERVILLE COMMUNITY,53.66,MURPHY HIGH SCHOOL LIBRARY,49.26,True,False,,2.0,many_result_units_to_one_vtd,True,99,33,1.0,1.0,1.0,1.0,99,33,0.9995823024168989,1.0000000000000007,True,True,compatible,True,False,False,,,,,,
